slug	status	previous_status	previous_confidence	confidence	previous_posterior	posterior	previous_satisfiable_count	distinct_solutions	assignment_changed
TUBGCP4-related_Microcephaly_and_Chorioretinopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
TUBGCP6-related_Microcephaly_and_Chorioretinopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
Tangier_Disease	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Tatton-Brown-Rahman_overgrowth_syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
Taurine_Transporter_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.95	0.222082223671	0.852846527694	36	16	False
Taurodontism	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.207360352688	0.763529076814	72	32	False
Tay-Sachs_Disease_AB_Variant	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.171366971868	0.658088362513	576	256	False
Temple-Baraitser_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.189880301238	0.729183781178	144	64	False
Temtamy_Preaxial_Brachydactyly_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
Temtamy_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Thanatophoric_Dysplasia_Type_1	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
Thanatophoric_Dysplasia_Type_2	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
Thiopurine_S-methyltransferase_Deficiency	RETRACTED	RETRACTED	0.5	0.5	0.097644998215	0.374979123939	432	192	False
Thyroid_Dyshormonogenesis_5	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.207360352688	0.763529076814	72	32	False
Timothy_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Transaldolase_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.180386286176	0.692724592119	288	128	False
Transketolase_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.199874001304	0.767561874924	72	32	False
Trehalase_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
Triglyceride_Storage_Disease_Type_1	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.95	0.222082223671	0.852846527694	36	16	False
Triglyceride_Storage_Disease_Type_2	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.95	0.222082223671	0.852846527694	36	16	False
Trimethylaminuria	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.180386286176	0.692724592119	288	128	False
Triosephosphate_Isomerase_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.171366971868	0.658088362513	576	256	False
Tyrosinemia_Type_I	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Tyrosinemia_Type_II	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.171366971868	0.658088362513	576	256	False
Tyrosinemia_Type_III	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.189880301238	0.729183781178	144	64	False
UBA5-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
UCHL1-Related_Neurodegeneration_with_Optic_Atrophy_and_Spastic_Paraplegia	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
UGDH-Related_Developmental_and_Epileptic_Encephalopathy_84	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
UGGT1-congenital_disorder_of_glycosylation	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.229762163644	0.846015597578	18	8	False
UGP2-Related_Developmental_and_Epileptic_Encephalopathy_83	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
UNC13A_Congenital_NDD_with_Epilepsy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
UNC13A_NDD_with_Seizures_and_Movement_Disorder	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
Ulnar-Mammary_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Uner_Tan_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.241854909098	0.890542734293	9	4	False
Unverricht-Lundborg_Disease	RETRACTED	RETRACTED	0.5	0.5	0.090919539256	0.33477813368	432	192	False
Urea_Cycle_Disorder	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.187142718301	0.689084991825	288	128	False
Usher_Syndrome_Type_4	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.229762163644	0.846015597578	18	8	False
Uveal_Coloboma-Cleft_Lip_and_Palate-Intellectual_Disability_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.180386286176	0.692724592119	288	128	False
VAMP2-Related_Disorder	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.229762163644	0.846015597578	18	8	False
VCP-associated_Multisystem_Proteinopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196992335054	0.725352622974	144	64	False
VPS4A-Related_Neurodevelopmental_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196446649915	0.723343335929	72	32	False
VPS51-Related_Pontocerebellar_Hypoplasia-CDG	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
VPS53-Related_Pontocerebellar_Hypoplasia_Type_2E	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
Van_Buchem_Disease	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Vascular_Ehlers-Danlos_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
Vici_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Visceral_Heterotaxy_9	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.95	0.222082223671	0.852846527694	36	16	False
Vitamin_D-Dependent_Rickets_Type_1A	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
Vitamin_D-Dependent_Rickets_Type_1B	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196992335054	0.725352622974	144	64	False
Vitamin_D-Dependent_Rickets_Type_2A	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196992335054	0.725352622974	144	64	False
Vitamin_D-Dependent_Rickets_Type_3	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.229762163644	0.846015597578	18	8	False
WWOX-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
Warburg_Cinotti_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.229762163644	0.846015597578	18	8	False
Warsaw_breakage_syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Weiss-Kruszka_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196446649915	0.723343335929	72	32	False
White-Sutton_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
Wiedemann-Rautenstrauch_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
Wiedemann-Steiner_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
Wolman_Disease	RETRACTED	RETRACTED	0.5	0.5	0.086373562293	0.318039226996	864	384	False
Woodhouse-Sakati_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
X-Linked_Hypophosphatemia	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
X-Linked_Infantile_Spinal_Muscular_Atrophy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
X-Linked_Spondyloepiphyseal_Dysplasia_Tarda	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.207360352688	0.763529076814	72	32	False
X-linked_Agammaglobulinemia	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
X-linked_Chondrodysplasia_Punctata_1	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.199874001304	0.767561874924	72	32	False
X-linked_Chondrodysplasia_Punctata_2	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.189880301238	0.729183781178	144	64	False
X-linked_Dilated_Cardiomyopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.207360352688	0.763529076814	72	32	False
X-linked_Dystonia-Parkinsonism	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
X-linked_Mendelian_Susceptibility_to_Mycobacterial_Diseases_due_to_CYBB_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.207360352688	0.763529076814	72	32	False
X-linked_Retinoschisis	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
XFE_Progeroid_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196992335054	0.725352622974	144	64	False
YWHAG_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.218274055461	0.803714817699	36	16	False
You-Hoover-Fong_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.199874001304	0.767561874924	72	32	False
ZNF407-Related_Neurodevelopmental_Disorder	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.229762163644	0.846015597578	18	8	False
ZTTK_syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
Zlotogora-Ogur_Syndrome	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
aceruloplasminemia	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.186624317419	0.687176169133	144	64	False
alpha-Methylacyl-CoA_Racemase_Deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.196992335054	0.725352622974	144	64	False
neuroferritinopathy	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.177293101549	0.652817360676	288	128	False
ornithine_aminotransferase_deficiency	ALL_MAPPINGS_CONSISTENT	ALL_MAPPINGS_CONSISTENT	0.5	0.9	0.168428446471	0.620176492642	576	256	False
