slug	status	input_sha256	n_pfacts	n_retracted	candidate_retractions	elapsed_seconds	solution_written	error
MICPCH_Syndrome	ALL_MAPPINGS_CONSISTENT	89f8e682b1ee6e97ce60982fba6ff213f55ff2a231f2dda7f7963ad4a40912a5	8	0	0	0.915	True	NA
MMACHC-related_Methylmalonic_Aciduria_and_Homocystinuria_cblC_Type	ALL_MAPPINGS_CONSISTENT	6a45d048e45e1f16fb0fdad508e8887c2e8a459081981b210ad59859995c9eaa	8	0	0	0.964	True	NA
MMADHC-related_Disorder_of_Cobalamin_Metabolism_cblD_Type	ALL_MAPPINGS_CONSISTENT	4614ae66d610def540a03198b14b8eff3642e0b02fb03527cce08641feb8504b	4	0	0	0.303	True	NA
MPDU1-congenital_disorder_of_glycosylation	ALL_MAPPINGS_CONSISTENT	bf3f94b7664abddc1035db41cc930271651f232a5fab72ba118e4e1838fc1edf	9	0	0	5.718	True	NA
MPI-Congenital_Disorder_of_Glycosylation	ALL_MAPPINGS_CONSISTENT	426f6c63c7fe2f8b2f6de940e6ad2fb18c1b1ca42c0d1f865abc34d1a1577f10	9	0	0	5.727	True	NA
MSMO1_Deficiency	ALL_MAPPINGS_CONSISTENT	5234457d44b8809c39b7d9a4024d8759fda787736e8360481667725a6b8a5312	6	0	0	0.404	True	NA
MSTO1-Related_Mitochondrial_Myopathy	ALL_MAPPINGS_CONSISTENT	5ab5323457bf76a32a295f29565d8748e7a147d035b8f7fdecb6b9ebb5a21235	6	0	0	0.381	True	NA
MT-ATP6_MT-ATP8-Related_Infantile_Hypertrophic_Cardiomyopathy	ALL_MAPPINGS_CONSISTENT	dee710142eae45da58922f0205fbbdc797eb7cccd1a0d4e6599d6f43da9059bc	5	0	0	0.299	True	NA
MTHFD1_Deficiency	ALL_MAPPINGS_CONSISTENT	bff28ec81c51fc80864ad60905fbd584a3bb573fa8c3a4c1deaf3879f57639ab	6	0	0	0.384	True	NA
MTO1_Deficiency	ALL_MAPPINGS_CONSISTENT	0f004d133db2d415a8c878d468a0859f2d4e6cd2d4b6713d6d33662a245f260c	7	0	0	0.469	True	NA
MUTYH-Associated_Polyposis	ALL_MAPPINGS_CONSISTENT	2925e6a5789f9acac42f02b356a729500b0862a66982aed6ae6e9ab2619828d4	9	0	0	5.767	True	NA
MYO6_Hearing_Loss	ALL_MAPPINGS_CONSISTENT	6cbddb8567343de361e463fedbf692052bae40656020e35356cfb90898197026	8	0	0	0.871	True	NA
Malan_Syndrome	ALL_MAPPINGS_CONSISTENT	ae2f96b87fa1914c22d84f44f841300f654a33a66f39d2c478a61a929b0fdd86	7	0	0	0.447	True	NA
Mandibulofacial_Dysostosis_With_Alopecia	ALL_MAPPINGS_CONSISTENT	39c608da6038b4d9eb986f6547fa55b08cacf34b54f352f0d9b617677b5cc0d6	7	0	0	0.462	True	NA
Mandibulofacial_Dysostosis_with_Microcephaly	ALL_MAPPINGS_CONSISTENT	a7227ed5d661c1ba4235d7e95934864f25277a7a7cce3777883b4072a99f4a35	8	0	0	0.874	True	NA
Marden-Walker_Syndrome	ALL_MAPPINGS_CONSISTENT	915fa4d0b641102beb79cfd1054f4c2bc73eab49466f8eadde699a3122266d18	8	0	0	0.897	True	NA
Marfanoid_Progeroid_Lipodystrophy_Syndrome	ALL_MAPPINGS_CONSISTENT	c6cad0b7853cfe8aab65f19118dc8c53616e8127ca770243884adcd32fb2cce8	6	0	0	0.389	True	NA
Marinesco-Sjogren_Syndrome	ALL_MAPPINGS_CONSISTENT	4383b774141fd5a0e6dd79fb38d6bc78d9066b21a229b3217199f5a587923854	7	0	0	0.466	True	NA
Marshall-Smith_Syndrome	ALL_MAPPINGS_CONSISTENT	f3c565bd7207399a33084f9ffba3d967edd040e0cd9f9831ca920ca2dc73410e	9	0	0	5.841	True	NA
McKusick-Kaufman_Syndrome	ALL_MAPPINGS_CONSISTENT	d70638d680fefe9e16d459630ac772c3bb88d9f7f48ca32a918ee90b32cf1e85	8	0	0	0.955	True	NA
McLeod_Neuroacanthocytosis_Syndrome	ALL_MAPPINGS_CONSISTENT	ecdd0e3cd37faa9b840951068fb999f5712d1fab6cc49fce3130994a756ded3c	9	0	0	6.278	True	NA
Meacham_syndrome	ALL_MAPPINGS_CONSISTENT	df36b5b471827a22e677bd4189c3e4ca00b10773f23d06be8111c040debdff4e	8	0	0	0.953	True	NA
Meester-Loeys_Syndrome	ALL_MAPPINGS_CONSISTENT	26875c990184283385e3cea5b430ec51b7acc22b1decad6e5fe0fa32a469e7a2	6	0	0	0.367	True	NA
Mendelian_Susceptibility_To_Mycobacterial_Diseases_Due_To_Complete_IL12B_Deficiency	ALL_MAPPINGS_CONSISTENT	fe6e9c2afd7a29f23b1db38db526684b61a493fcfd2d1bd14ed4615a28b3e284	7	0	0	0.459	True	NA
Mendelian_Susceptibility_To_Mycobacterial_Diseases_Due_To_Partial_IRF8_Deficiency	ALL_MAPPINGS_CONSISTENT	48686f45671b54748f791a721b3e369012bf8daaab38549d51a7815006bde64c	7	0	0	0.468	True	NA
Mesomelia-Synostoses_Syndrome	ALL_MAPPINGS_CONSISTENT	107498cbe0a6d630edeed8c39ccd832508bdee61cbf505b662e9aecd8ee56be0	7	0	0	0.478	True	NA
Mesomelic_Dysplasia_Kantaputra_Type	ALL_MAPPINGS_CONSISTENT	6a5d1e9ba36eba6b36414f93edf3641e45e349392bb1e01f2800ef85bab44ee5	7	0	0	0.492	True	NA
Mesomelic_Dysplasia_Savarirayan_Type	ALL_MAPPINGS_CONSISTENT	259a5e79d8f02bada186e9cf98bdb7a562fb83c61c6f7e05da66426551fa262b	8	0	0	1.004	True	NA
Metaphyseal_Chondrodysplasia_Schmid_Type	ALL_MAPPINGS_CONSISTENT	adb7f6d3fe1ad7ccb66c3a0808349faa9b559a77a34cec7df35b61edfa6ed163	8	0	0	1.067	True	NA
Metaphyseal_Dysplasia_Spahr_Type	ALL_MAPPINGS_CONSISTENT	1eb4fb7392314a9eb033ee0680586dc8c0708d348c969f68161d70e934532548	8	0	0	1.067	True	NA
Metaphyseal_Dysplasia_with_Maxillary_Hypoplasia_and_Brachydactyly	ALL_MAPPINGS_CONSISTENT	b4b52a2ea8e3eb4ca15acffb7ba305ca24ca0870d160614fb5c4a0dab7a76e85	7	0	0	0.444	True	NA
Metatropic_Dysplasia	ALL_MAPPINGS_CONSISTENT	80385d33e133e22897a5835be27ed884789c5b69b24da389cc645e1e951f72d3	9	0	0	5.84	True	NA
Methylcobalamin_Deficiency_Type_cblE	RETRACTED	d9c80558495c3e925e16054cb4145dfc1d76cda66a7050bfe49bcdfe5bab9260	10	1	1	57.647	True	NA
Methylcobalamin_Deficiency_Type_cblG	RETRACTED	b6c9d012c51cb0c5ab12a2a0e6f837540f06bd57eaf1f9b50bd9c1db38edc76b	8	1	1	0.932	True	NA
Methylmalonate_Semialdehyde_Dehydrogenase_Deficiency	ALL_MAPPINGS_CONSISTENT	1fcf2e753462c60671b73f6afa93dd2ba0fca935860414bf12c7d9e16296320c	8	0	0	0.976	True	NA
Methylmalonic_Acidemia	ALL_MAPPINGS_CONSISTENT	cd1b8f56b323724d5e38e2b7e26623880e46cfa959de208ce864666b7cd1aef1	7	0	0	0.477	True	NA
Methylmalonic_Acidemia_With_Homocystinuria_Type_cblJ	ALL_MAPPINGS_CONSISTENT	654c17203d99d56666b10109337f72244113de63a67fa839766c2e5acc7fec53	6	0	0	0.353	True	NA
Methylmalonic_Aciduria_and_Homocystinuria_cblL_Type	ALL_MAPPINGS_CONSISTENT	04b9b2e8593c3affc28507bf021c0f0a9d2a786f9a844862ac0c50989867c70b	4	0	0	0.318	True	NA
Methylmalonic_Aciduria_cblA_Type	ALL_MAPPINGS_CONSISTENT	c5efde0029e8b68d76a39fe649cf5ffe518f80a9c24f16121c8f02da708a1877	8	0	0	0.974	True	NA
Mevalonate_Kinase_Deficiency	ALL_MAPPINGS_CONSISTENT	30f7110cfb3b1c791a15205c80593f64e06c83654f98a6468e418bbb08fdab82	7	0	0	0.477	True	NA
Microcephalic_Osteodysplastic_Primordial_Dwarfism_Type_II	ALL_MAPPINGS_CONSISTENT	2a8d8ca4ee072388b2b6db801a9e560e9ed2c3c025dbdc5f5fb8d3354edb7ce5	8	0	0	0.902	True	NA
Microcephaly-Capillary_Malformation_Syndrome	ALL_MAPPINGS_CONSISTENT	c120905de5fbe77f0318339507088d204c8afe79fc93c4bf11fbeb7c78031549	6	0	0	0.358	True	NA
Microcephaly_Short_Stature_and_Impaired_Glucose_Metabolism_1	ALL_MAPPINGS_CONSISTENT	bb9a0ed7fe9b7824f1cb9cc01be38f34011bbbb1e2c1e82e75f3e3175f9b994a	4	0	0	0.302	True	NA
Microcephaly_Short_Stature_and_Impaired_Glucose_Metabolism_2	ALL_MAPPINGS_CONSISTENT	fa949b1f145b38d93123cf5e5fff133e9f092e2fe7327b1472bf04693b7a08a1	4	0	0	0.319	True	NA
Microcytic_Anemia_With_Liver_Iron_Overload	ALL_MAPPINGS_CONSISTENT	b072ced7d4c3db527989fd631e1aa6c9112d161fefeabbae4a74bbce44191fbc	6	0	0	0.358	True	NA
Microphthalmia_with_Coloboma	ALL_MAPPINGS_CONSISTENT	250891c219322e83b802ceb635644510bae4be9eb0d8ed09160fa244290a6455	7	0	0	0.484	True	NA
Microvillus_Inclusion_Disease	ALL_MAPPINGS_CONSISTENT	d002ec1d322b5ce67ab647fda5e4d9a5138a85fc3be9110ee15db180d36e40c8	8	0	0	0.865	True	NA
Miller-Dieker_Lissencephaly_Syndrome	ALL_MAPPINGS_CONSISTENT	51c138e1e231d37c1fc399818c8dd4a75858d11223ad2937377c6b6fa5dce73b	8	0	0	0.904	True	NA
Mitochondrial_Complex_II_Deficiency_Nuclear_Type_1	ALL_MAPPINGS_CONSISTENT	ca6c02c1ba3a2ade13c918a8980652d66a085241977a8174baec7225cfa66436	8	0	0	0.887	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_1	ALL_MAPPINGS_CONSISTENT	cc7dfe6dd5f9e5622b9d9a660ad70355e7119c8bea5b8e35418b264aa4da1993	5	0	0	0.314	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_12	ALL_MAPPINGS_CONSISTENT	526e4ce4c28e8cb6c60e83f1354cda6584c26a96c006ee72608cf1341ff04091	5	0	0	0.329	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_14	ALL_MAPPINGS_CONSISTENT	31468391964d5263448a67741d26bfac7a47ceec0b2c4e57c173d9596b25fe0d	5	0	0	0.304	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_2	ALL_MAPPINGS_CONSISTENT	ea0900f4bd80f8e8f6083c860aae8bd18b62998c1e9ac850be989ca0224e4992	5	0	0	0.298	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_21	ALL_MAPPINGS_CONSISTENT	97ff1d4a35d25ec69f43712b0e80aa8a7117fbcdcba5073041852c5d1ff4d2ea	5	0	0	0.299	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_23	ALL_MAPPINGS_CONSISTENT	325c09b054e9c7f4c6c5ad5dc19fc8d8715bcf8214ccd793a30cd02d2b049e76	5	0	0	0.304	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_24	ALL_MAPPINGS_CONSISTENT	bbae370f3de0861e810ac1502a57718fb9923b016c007fbb1b74ea1e0e859870	5	0	0	0.342	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_3	ALL_MAPPINGS_CONSISTENT	292883c924a0aeebabdba9cc9030bd317accb909e90429597a45797a45a65efc	5	0	0	0.3	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_31	ALL_MAPPINGS_CONSISTENT	9d91fc58a33400041dd8725b2db823bbd548f054394c99eced87549c525820bb	5	0	0	0.314	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_34	ALL_MAPPINGS_CONSISTENT	5af26b88de732c237d55979955b975af77b28d36ba7c41ef5c7472e3b7d976d7	5	0	0	0.326	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_36	ALL_MAPPINGS_CONSISTENT	ae5c8465c369b67db4bc66630f1dddc93d8b22cea8ee8fbe02acc7edddf8bbb6	4	0	0	0.288	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_39	ALL_MAPPINGS_CONSISTENT	691425312b738fe56b3cd2f0c21c93fdb7da798e4aa471418decf73b3f955306	4	0	0	0.32	True	NA
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_6	ALL_MAPPINGS_CONSISTENT	a0bfaf3f88a76eca5043745d009a1bc1e2c8dca195cc50722777adaa817e9a45	5	0	0	0.345	True	NA
Mitochondrial_Complex_V_ATP_Synthase_Deficiency_Nuclear_Type_3	ALL_MAPPINGS_CONSISTENT	c6b0c2653bea2e3b65fd8ed18c53702adf44e3ec4561b90d9ed5a285ae99b178	5	0	0	0.363	True	NA
Mitochondrial_DNA_Depletion_Syndrome_14B	ALL_MAPPINGS_CONSISTENT	baff4c643f91c31c5cbd6256ee58526924806d2d1b0fe1a9cf384b2005978119	5	0	0	0.314	True	NA
Mitochondrial_DNA_Depletion_Syndrome_7	ALL_MAPPINGS_CONSISTENT	2195ba6dcc6eb0a66fbf2c4ee61c81c2871cfd6450dc4a34ed1ceeabfde1fcf5	8	0	0	0.935	True	NA
Mitochondrial_Neurogastrointestinal_Encephalomyopathy	ALL_MAPPINGS_CONSISTENT	50a586a6f322da2397513d109f1dc03e8cc114f503cb651a3071a5a075c61f69	7	0	0	0.497	True	NA
Mitochondrial_Trifunctional_Protein_Deficiency	ALL_MAPPINGS_CONSISTENT	05f1463a590ec020d3f2fa54f8e48894de15c0fc564d9feb9c266393e1fa9329	9	0	0	5.724	True	NA
Molybdenum_Cofactor_Deficiency_Type_A	ALL_MAPPINGS_CONSISTENT	a92313ddaa756c1147d865e59153f0a9ba6dba335c97d74683ffc4469a06e922	8	0	0	0.915	True	NA
Mosaic_Variegated_Aneuploidy_Syndrome	ALL_MAPPINGS_CONSISTENT	8d0b9760a6781cff30cc047983ab70b7749350b08ebdff204de346cd069cc646	8	0	0	0.898	True	NA
Muckle-Wells_Syndrome	ALL_MAPPINGS_CONSISTENT	47b41b5ea40e98a58abe82ef80c7edb101e54b55350858c9ddcbcfdcdcbd5a4c	9	0	0	5.609	True	NA
Mucolipidosis_Type_II	ALL_MAPPINGS_CONSISTENT	0ee08bd55c9fe4ce3c3e955a2c10b7d100a23869d5ce28e8c33d5b2e2567b6b6	9	0	0	5.457	True	NA
Mucolipidosis_Type_III_Alpha_Beta	RETRACTED	5a990910169a36312bc843914b5817a4d33561822b584cadf59ac1cd501ed4bd	9	1	1	4.901	True	NA
Mucolipidosis_Type_IV	ALL_MAPPINGS_CONSISTENT	a61676e9d682f47c85fa24948316d72dbcd8593eff7b87a15cbfce4b3cdc26cd	9	0	0	5.285	True	NA
Mucopolysaccharidosis	ALL_MAPPINGS_CONSISTENT	d2df51b85c9af08ea520165824ab1212c9b0deae6fb88009c9639f020899a8ef	8	0	0	0.906	True	NA
Mucopolysaccharidosis-Plus_Syndrome	ALL_MAPPINGS_CONSISTENT	e351f712fc18e7482f24cd790032e4c0e3565554b77f11a607c5b3b56ad5b420	6	0	0	0.349	True	NA
Mucopolysaccharidosis_type_X	ALL_MAPPINGS_CONSISTENT	6cd2673aff646fdc984e607b62c84c7e192047c76a1853f24c041dfc3d765e32	7	0	0	0.473	True	NA
Muggenthaler-Chowdhury-Chioza_Syndrome	ALL_MAPPINGS_CONSISTENT	99cb075f328b07d353260bbf0e339fa6075cd077fff47392de0879dc7a5aaf77	6	0	0	0.332	True	NA
Mullegama-Klein-Martinez_Syndrome	ALL_MAPPINGS_CONSISTENT	fe6cfa13749a0be066e589279f693b9b060ccb8dd75b3b9fa84dc5b7888d214d	5	0	0	0.299	True	NA
Multiminicore_Disease	ALL_MAPPINGS_CONSISTENT	8e1d61ebf4c444b685817c6aead150aed31cc289762cb0136e6efa507ee9cd00	6	0	0	0.338	True	NA
Multiple_Epiphyseal_Dysplasia_Al-Gazali_Type	ALL_MAPPINGS_CONSISTENT	f36a7f33448d139c5f747babb469947057093937c7682e83fe56d448c8e8a065	8	0	0	0.875	True	NA
Multiple_Epiphyseal_Dysplasia_Beighton_Type	ALL_MAPPINGS_CONSISTENT	22e94d6ed237820844d3cbc0516da955bb4fa4258a5a7ea3c9ef0b0ef6377e36	7	0	0	0.482	True	NA
Multiple_Synostoses_Syndrome	ALL_MAPPINGS_CONSISTENT	6f02a708ee7fdb914a3ee03e4584756183f5e958fc90c4f0c5349f2371c40033	7	0	0	0.471	True	NA
Multisystemic_Smooth_Muscle_Dysfunction_Syndrome	ALL_MAPPINGS_CONSISTENT	5d692c1bea486820b78ae7f3c325da40fe28e0c5f6cb548e0950f22942312aec	6	0	0	0.344	True	NA
Muscular_Dystrophy_Limb-girdle_Autosomal_Recessive_28	ALL_MAPPINGS_CONSISTENT	8ee5dc0cfeb867227749d269f05b7122570dc3884814779c6c6ff63adddfac0f	7	0	0	0.475	True	NA
Myhre_Syndrome	ALL_MAPPINGS_CONSISTENT	b0304732596ed47a0065c3e37d36ddba8258c340dcdfac0cff72de8287f75ed2	8	0	0	0.883	True	NA
Myotonic_Dystrophy_Type_1	ALL_MAPPINGS_CONSISTENT	b5d829f227d2e747710642f77715b4ed6a6c03de11d002c6146605e5617c45d0	9	0	0	5.35	True	NA
N-Acetylglutamate_Synthase_Deficiency	ALL_MAPPINGS_CONSISTENT	9c092a2d1c9eee6361742bcc842f18e6a633861c179d750ba186053dd5328b6f	9	0	0	5.27	True	NA
NAD_P_HX_Dehydratase_Deficiency	ALL_MAPPINGS_CONSISTENT	2dfe02ad497551b0963235bc0e0070549eeaa475cfe990e12eccf0f85efbf6f1	6	0	0	0.349	True	NA
NAGA_Deficiency_Type_3	ALL_MAPPINGS_CONSISTENT	17a1f91062a80fce5952491f461e7b4a5b996a7bb5f6989b5650d15c03822b6e	7	0	0	0.492	True	NA
NARP_syndrome	ALL_MAPPINGS_CONSISTENT	9c853cbf7cd7381a044cc5e3bf0c98ad353febbe1b7b29b82bc047605b1a1552	9	0	0	4.78	True	NA
NELABA	ALL_MAPPINGS_CONSISTENT	028a4ed86ffc01f043672aa54de86495d2c8c9601179fe7c3a5f661bfd3300db	6	0	0	0.337	True	NA
NEUROD2-Related_Developmental_and_Epileptic_Encephalopathy	ALL_MAPPINGS_CONSISTENT	9bd88686df9a5416b72048381c28df0ba5c0f399302b64e3305a05ea50673eb5	5	0	0	0.344	True	NA
NGLY1-congenital_disorder_of_deglycosylation	ALL_MAPPINGS_CONSISTENT	d80cd43cd5e611a83a719f10fb8d02225fc2c5a9a40ba161697133ac72e72893	8	0	0	0.891	True	NA
NR5A1_Related_Sex_Development_Disorder	ALL_MAPPINGS_CONSISTENT	9814efe89cb566c5f2af2bde599c99b9ab5f2f06723643a1ee6d26bb8e990166	8	0	0	0.694	True	NA
NUP62-Related_Infantile_Bilateral_Striatal_Necrosis	ALL_MAPPINGS_CONSISTENT	b33da49800ec5cf15cb089d2f53464164edbe09879a170c5a71ca0f6c1f76cf1	5	0	0	0.302	True	NA
Naxos_disease	ALL_MAPPINGS_CONSISTENT	0430abdcd351c4f4f0281d72227e28ff6c10d0d1b7ea4810aad71996857ab5ea	9	0	0	4.702	True	NA
Neonatal_Epileptic_Encephalopathy_Due_to_Glutaminase_Deficiency	ALL_MAPPINGS_CONSISTENT	1c485c619eed3b4d700cd318854c201c65692ae4d9a8434dd82c0ca695268fc8	7	0	0	0.465	True	NA
Nestor-Guillermo_progeria_syndrome	ALL_MAPPINGS_CONSISTENT	92345253016a756f18140256cde2d662688ae5b4398cd111e4daa90ff3595125	7	0	0	0.492	True	NA
Neurodegeneration_Childhood-onset_With_Cerebellar_Atrophy	ALL_MAPPINGS_CONSISTENT	03d5b860fd4bffce9d76abac1374bea88489c5932f10d9a1e1c3f12bb756bbee	4	0	0	0.307	True	NA
Neurodevelopmental_Disorder_With_Absent_Speech_And_Movement_And_Behavioral_Abnormalities	ALL_MAPPINGS_CONSISTENT	3e8d64bee8db18b05304e0a35bc83e51dd87558640c2c3e3400c70c9e1aa25b7	4	0	0	0.324	True	NA
Neurodevelopmental_Disorder_With_Dysmorphic_Facies_Sleep_Disturbance_And_Brain_Abnormalities	ALL_MAPPINGS_CONSISTENT	3fd9cea13a3f6e405b2254b8609f0fc1f3f9c90a1e158cd326f0632818914b9b	4	0	0	0.323	True	NA
Neurodevelopmental_Disorder_With_or_Without_Autism_or_Seizures	ALL_MAPPINGS_CONSISTENT	151c0b7c9a30c61008f09bffe4ec5c96a8fec1ce2fa145233bb88075bc5fe670	5	0	0	0.326	True	NA
Neurodevelopmental_Disorder_with_Central_Hypotonia_and_Dysmorphic_Facies	ALL_MAPPINGS_CONSISTENT	89cfe8e23cb7d014da11af6be0f3483f89b01c29e345b3bb1d92fe395f3e04c2	4	0	0	0.302	True	NA
Neurodevelopmental_Disorder_with_Dysmorphic_Facies_and_Distal_Skeletal_Anomalies	ALL_MAPPINGS_CONSISTENT	4e7ba331a9b6785c14cd8cd680c90c1f20584827936f918601eb52ed7032b7fb	4	0	0	0.326	True	NA
Neurodevelopmental_Disorder_with_Early-Onset_Parkinsonism_and_Behavioral_Abnormalities	ALL_MAPPINGS_CONSISTENT	85c3c5568ea92bc28e6f6981e94604ad9b53623d14214e91d5418c405b4718b9	4	0	0	0.322	True	NA
Neurodevelopmental_Disorder_with_Epilepsy_Spasticity_and_Brain_Atrophy	ALL_MAPPINGS_CONSISTENT	ccaea5c48c917b698c62d635ae542f7108bb0e02e670897b82fabeef9a2bf107	4	0	0	0.31	True	NA
Neurodevelopmental_Disorder_with_Hearing_Loss_and_Spasticity	ALL_MAPPINGS_CONSISTENT	d16c50419f8a01c943b1535b6eff9e29418c8799b0991ae9d99cfe0a867c4cad	6	0	0	0.336	True	NA
Neurodevelopmental_Disorder_with_Hypotonia_Feeding_Difficulties_Facial_Dysmorphism_and_Brain_Abnormalities	ALL_MAPPINGS_CONSISTENT	457a7dc3177db3856369e5a0e2ced2a8409ec241e52c178586b2dfe9e7f1b78d	4	0	0	0.296	True	NA
Neurodevelopmental_Disorder_with_Hypotonia_and_Speech_Delay	ALL_MAPPINGS_CONSISTENT	f4d655a6c9ba503a1fac4589c81a8508dba35558ca276cf72b72715a9b563dea	5	0	0	0.315	True	NA
Neurodevelopmental_Disorder_with_Microcephaly_Hypotonia_and_Absent_Language	ALL_MAPPINGS_CONSISTENT	59b892bb18e423e765e5c290f6079b966d48914a885ac82ad161667473756a5d	4	0	0	0.318	True	NA
Neurodevelopmental_Disorder_with_Microcephaly_Impaired_Language_and_Gait_Abnormalities	ALL_MAPPINGS_CONSISTENT	cc4f83386571dc593f00f7e2085594a10e790389afbd7bbca789d31bd92add36	4	0	0	0.34	True	NA
Neurodevelopmental_Disorder_with_Microcephaly_Movement_Abnormalities_and_Seizures	ALL_MAPPINGS_CONSISTENT	9b3c236b661329e0d67be59e97f9ab6adf7e006a8bf4ce87c92da8c0447cbb79	4	0	0	0.314	True	NA
Neurodevelopmental_Disorder_with_Microcephaly_Seizures_and_Cortical_Atrophy	ALL_MAPPINGS_CONSISTENT	b30bf0a89496b52152f19987798b86de32f19fe4a63a0fb9a8b5d2627f4b003a	4	0	0	0.292	True	NA
Neurodevelopmental_Disorder_with_Neuromuscular_and_Skeletal_Abnormalities	ALL_MAPPINGS_CONSISTENT	f4226aba38fdd913d8d9064fff513b666ed6282d4cbbe4b98bee6abfd56d6344	4	0	0	0.299	True	NA
Neurodevelopmental_Disorder_with_Severe_Motor_Impairment_and_Absent_Language	ALL_MAPPINGS_CONSISTENT	c4aecb69ea9b237a65ce461b3317d6f6f7c846794c032fd6d5ed681fcca0feea	6	0	0	0.336	True	NA
Neurodevelopmental_Disorder_with_or_without_Anomalies_of_the_Brain_Eye_or_Heart	ALL_MAPPINGS_CONSISTENT	4de2bc9969e22c1ac8fd84a149df36132eaa646e05bd2d03a5c26f35538290d6	6	0	0	0.333	True	NA
Neuronal_Ceroid_Lipofuscinosis_1	ALL_MAPPINGS_CONSISTENT	ee9336050db6ad71db06b66b1bdfae19678b404ba6113492f7a71d8789d3f810	7	0	0	0.524	True	NA
Neuronal_Ceroid_Lipofuscinosis_2	ALL_MAPPINGS_CONSISTENT	9fff4ee67247ea75dc9f5538c3e560e0921dbdc6055d2e3feeb20afb16773160	7	0	0	0.542	True	NA
Neuronal_Ceroid_Lipofuscinosis_3	ALL_MAPPINGS_CONSISTENT	9415bb7bd85b2f78bed49d5f4bc3fecb2e09914b39d6ea163aaa74119690a2f9	7	0	0	0.476	True	NA
Neuronal_Ceroid_Lipofuscinosis_7	ALL_MAPPINGS_CONSISTENT	30732b87d0c9c0a7fa122ff66164c1790316f8612ef6b969c0287b56b4c05b79	7	0	0	0.447	True	NA
Neurooculorenal_Syndrome	ALL_MAPPINGS_CONSISTENT	101654c1909b3d52aeab29c68e3fa5659b9f4e3eaec569e8cab54a70f74c03eb	4	0	0	0.306	True	NA
Neuropathy_Hereditary_Motor_And_Sensory_Type_VIc_With_Optic_Atrophy	ALL_MAPPINGS_CONSISTENT	1b313ed4dd55c6217dafb5ca04f3df2836144e753ce62aaf4cd853d07c61b441	4	0	0	0.308	True	NA
Neutral_Lipid_Storage_Myopathy	ALL_MAPPINGS_CONSISTENT	3d9fb1685e56aceadbcf2114e6fc9abb7c7a1a1eb54be578ae620d9291db9ec5	7	0	0	0.455	True	NA
Neutrophil_Immunodeficiency_Syndrome	ALL_MAPPINGS_CONSISTENT	e152b1861ee82d10f8777f8c2c94c022bc6bc3a5f8fa4f6e39253f07bfc8d36e	9	0	0	4.756	True	NA
Nicolaides-Baraitser_Syndrome	ALL_MAPPINGS_CONSISTENT	83cd22cd0e981be6b492c5b5a479c39abc2ccf6a5c354b188aa6ab7f555705fd	8	0	0	0.94	True	NA
Niemann-Pick_Disease_Type_E	ALL_MAPPINGS_CONSISTENT	60fb88e86ca4eb21b61d5d3ef144fc4dac225c8f63355ee78a06b4ed4d8d7357	3	0	0	0.322	True	NA
Nijmegen_Breakage_Syndrome-like_Disorder	ALL_MAPPINGS_CONSISTENT	e38d8c2d537cd0f7ecb2e3793abdf448c87a311c0938102634da527d6c5b11bf	9	0	0	4.702	True	NA
Nizon-Isidor_Syndrome	ALL_MAPPINGS_CONSISTENT	a005301bcee0089e30230398fd123ac8bd4863a719cbc962fd428640a588145e	4	0	0	0.355	True	NA
Nonketotic_Hyperglycinemia	ALL_MAPPINGS_CONSISTENT	6995546f6d0052dea4e06609bf0ebddcfa62b8a6f045ea0103ac366ce39db98b	8	0	0	0.874	True	NA
Noonan_Syndrome_6	ALL_MAPPINGS_CONSISTENT	601bbfecf0826c6080295867a5d9b6c81f64861b3cb51d4a2a65ea43a455134f	7	0	0	0.473	True	NA
North_Carolina_Macular_Dystrophy	ALL_MAPPINGS_CONSISTENT	d3a539485ecdb63bea13bcdb2477bdc57bb9307ff2da96ad49e9dab52e24718e	9	0	0	4.855	True	NA
Northern_Epilepsy	RETRACTED	a52c6b0b16a3ed5aacfea1cb1e93921353339ef2e190b35b240d91340ce84afd	9	1	1	4.019	True	NA
OPTN-related_Open_Angle_Glaucoma	ALL_MAPPINGS_CONSISTENT	8367f0f3e8b5327edb9933dcfd8ed77d0bb1624f3170d74cd789be5f418f73d8	4	0	0	0.377	True	NA
ORAI1_Deficiency	ALL_MAPPINGS_CONSISTENT	b9a3f0b02c63be36ebbd7c1d311d06731603932b38341d27fb8d3ed08abe3da0	9	0	0	4.739	True	NA
