dataset	gene_symbol	best_probe_id	n_probes	all_probes	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	cohen_d_pooled	p_value_welch	q_value_bh
GSE197406	LOC729461	233338_at	1	233338_at	7	8	5.858195714285714	5.952382500000001	-0.09418678571428618	0.9368001515131431	-0.9633416699542285	0.07892654500801592	0.34518133834741627
GSE197406	FAM230B	244243_at	2	233338_at,244243_at	7	8	6.083218571428572	6.0458225	0.03739607142857171	1.0262598517293873	0.25137508086549293	0.6255033510900808	0.8565051897330304
GSE197406	FAM230C	233338_at	2	233338_at,237047_at	7	8	5.858195714285714	5.952382500000001	-0.09418678571428618	0.9368001515131431	-0.9633416699542285	0.07892654500801592	0.34518133834741627
GSE197406	SPINK13	233340_at	1	233340_at	7	8	5.7149	5.8302387499999995	-0.11533874999999938	0.9231655226841167	-0.9248581604820385	0.09369923336714028	0.3749272236788931
GSE197406	LOC100134040	233342_at	1	233342_at	7	8	6.3206557142857145	6.33545125	-0.014795535714285712	0.9897969242993879	-0.12986232561470754	0.8029329667115224	0.9353496025049132
GSE197406	DEFB127	233343_at	1	233343_at	7	8	5.768079999999999	5.781232500000001	-0.013152500000001233	0.9909248120750219	-0.2902679663062418	0.5726083891246282	0.8290393104021954
GSE197406	WDR97	233344_x_at	1	233344_x_at	7	8	5.805968571428571	5.935443749999999	-0.1294751785714281	0.9141639429308692	-0.9606044818086606	0.0823393760310027	0.3521117033801015
GSE197406	FER1L5	233353_at	1	233353_at	7	8	6.0982257142857135	6.136225	-0.037999285714286124	0.9740047507778691	-0.18369196736069715	0.718423084303788	0.9010157617687719
GSE197406	LINC00176	233355_at	1	233355_at	7	8	6.660762857142857	6.83341875	-0.17265589285714267	0.8872078939902671	-1.0057835403192845	0.07036094781650665	0.32612621412915405
GSE197406	TRIM67	233357_at	1	233357_at	7	8	7.402754285714286	7.477998750000001	-0.0752444642857153	0.9491812688126358	-0.7418093802365788	0.16916805625091905	0.4936344322750097
GSE197406	GNG8	233416_at	2	233416_at,234284_at	7	8	6.217325714285714	6.230496249999999	-0.013170535714285059	0.9909124242005449	-0.11691638821767421	0.8254698380964607	0.9439025611663934
GSE197406	LOC91450	233418_at	1	233418_at	7	8	6.785324285714286	6.881211250000001	-0.09588696428571453	0.9356968071660928	-0.9976553281079112	0.0722542198808078	0.33022648766890966
GSE197406	LOC101927620	233444_at	1	233444_at	7	8	5.797554285714286	5.78397625	0.013578035714285619	1.0094560053356505	0.13971104046582802	0.7931333442052791	0.9313440366951128
GSE197406	POLN	242804_at	2	233454_at,242804_at	7	8	7.274147142857141	7.36268375	-0.08853660714285905	0.940476234451801	-0.36583776750181946	0.500066398064931	0.7878871224992845
GSE197406	TBC1D28	233462_at	1	233462_at	7	8	5.6885328571428575	5.766970000000001	-0.0784371428571431	0.9470830568427058	-0.858383426803074	0.12155130968963228	0.42421919170692235
GSE197406	LOC101928729	233466_at	1	233466_at	7	8	6.243997142857142	6.32189625	-0.07789910714285764	0.9474363259150412	-0.3663960238008571	0.5089401287780632	0.7935625922140398
GSE197406	PTPN5	236456_at	3	233470_at,233471_at,236456_at	7	8	6.283615714285714	6.4239412499999995	-0.1403255357142852	0.9073144020189429	-0.8029856567107712	0.13491177162190046	0.44542951469025127
GSE197406	LOC284240	233474_at	1	233474_at	7	8	6.1818914285714275	6.08322625	0.09866517857142743	1.070782286632576	0.5227841146335098	0.3180354600775414	0.6560988861540044
GSE197406	TBC1D27	233483_at	1	233483_at	7	8	6.469177142857142	6.481538749999999	-0.012361607142856279	0.9914681910922629	-0.09341397339252826	0.8537502715328902	0.9533126062173648
GSE197406	LOC101928881	233486_at	1	233486_at	7	8	7.3949300000000004	7.550835	-0.15590499999999974	0.8975691527364545	-2.3530540190947167	0.0006259193325021519	0.023748882376512945
GSE197406	RNASE7	233488_at	3	233488_at,234699_at,234700_s_at	7	8	5.724905714285714	5.82234625	-0.09744053571428601	0.9346897409676203	-0.681690450668664	0.19727595314810703	0.5282331294449143
GSE197406	LOC100268168	233491_at	1	233491_at	7	8	5.7543685714285715	5.758875	-0.004506428571428245	0.9968812551612777	-0.06389793816164145	0.900522446432919	0.9691199096898517
GSE197406	ARHGEF34P	233492_s_at	1	233492_s_at	7	8	5.781460000000001	5.82569875	-0.044238749999998994	0.9698014057037063	-0.6201463330415389	0.25092675242774753	0.591558304112931
GSE197406	OR2A7	233492_s_at	1	233492_s_at	7	8	5.781460000000001	5.82569875	-0.044238749999998994	0.9698014057037063	-0.6201463330415389	0.25092675242774753	0.591558304112931
GSE197406	OR2A4	233493_at	2	233492_s_at,233493_at	7	8	6.195185714285714	6.229755	-0.0345692857142863	0.9763231969914383	-0.25185631035249767	0.6248970481459605	0.8562932551649053
GSE197406	LOC100653233	233511_at	1	233511_at	7	8	7.10869	7.23868375	-0.12999374999999969	0.9138354091110588	-0.8928679413951335	0.11901963696989136	0.419940542806454
GSE197406	SH3RF3-AS1	233512_at	1	233512_at	7	8	5.729082857142857	5.74656125	-0.01747839285714292	0.9879579936075757	-0.2444313334638441	0.6412563601206742	0.8650096749476899
GSE197406	SPAG17	233516_s_at	1	233516_s_at	7	8	6.228404285714285	6.206340000000001	0.022064285714284537	1.0154113460442609	0.23051609644299756	0.6632798711066273	0.8752478438776641
GSE197406	CMYA5	233520_s_at	2	233520_s_at,237981_at	7	8	7.171614285714286	7.4402275	-0.26861321428571383	0.8301171096810882	-1.1048327892593035	0.04931268009420135	0.27231297688621947
GSE197406	MEF2C-AS1	233522_at	1	233522_at	7	8	6.145381428571428	6.31143	-0.166048571428572	0.8912804885190394	-2.226266423423967	0.0019073623493119911	0.04637632373263151
GSE197406	BPIFB4	233523_at	1	233523_at	7	8	6.2468328571428575	6.20643125	0.0404016071428579	1.0284000654798398	0.2877789933430232	0.5757807996199411	0.8306499490495121
GSE197406	LINC00475	233525_s_at	3	233524_at,233525_s_at,235776_x_at	7	8	7.160311428571428	7.6605775000000005	-0.5002660714285723	0.7069763838689869	-0.8566806845853463	0.11311257712960152	0.4100117000131713
GSE197406	LOC101929340	233527_at	1	233527_at	7	8	6.034438571428573	6.0207475	0.013691071428572954	1.0095350997024821	0.09740060611908118	0.8503683178596988	0.952265804609739
GSE197406	LINC00396	233529_at	1	233529_at	7	8	6.150542857142857	6.2563775	-0.10583464285714328	0.9292671778122261	-1.1216207198010604	0.04540085304774003	0.2606903277058979
GSE197406	SDCBP2-AS1	239248_at	4	233530_at,236520_at,236669_at,239248_at	7	8	6.462407142857143	6.5358025	-0.07339535714285716	0.950398617648002	-0.1959399425482887	0.6974606993691982	0.8915668235828316
GSE197406	KRTAP1-5	233533_at	1	233533_at	7	8	6.702748571428572	6.62942	0.07332857142857208	1.0521413753910431	0.3212568720525749	0.5391256809134731	0.8106826166708103
GSE197406	KRTAP3-2	233534_at	1	233534_at	7	8	6.025884285714286	6.107166250000001	-0.08128196428571499	0.9452173628165064	-1.084921920525552	0.052964210519780446	0.2822167510887013
GSE197406	KRTAP3-1	233537_at	1	233537_at	7	8	7.088264285714286	7.12756	-0.03929571428571421	0.973129887852398	-0.24164282737067508	0.6491149060747022	0.8683908994808187
GSE197406	LIMD1-AS1	233541_at	1	233541_at	7	8	7.480575714285713	7.5080012499999995	-0.027425535714286298	0.9811696164763006	-0.19963125391386877	0.6985573434884984	0.8918126620987774
GSE197406	LOC283075	234110_at	2	233546_at,234110_at	7	8	5.677678571428572	5.709735	-0.032056428571427986	0.9780252189003447	-0.4531420482299431	0.3939971742898457	0.7171514582960687
GSE197406	DANT2	233551_at	1	233551_at	7	8	6.014108571428571	6.008492500000001	0.005616071428570457	1.003900350723763	0.0542460501637954	0.9179086807617968	0.9744598112663196
GSE197406	LINC00839	233562_at	2	233562_at,233566_at	7	8	6.663907142857142	6.6730525	-0.00914535714285769	0.9936809710518104	-0.09316097702694842	0.8586129469425033	0.9550788540585224
GSE197406	FKBP1A-SDCBP2	233565_s_at	1	233565_s_at	7	8	8.842804285714285	7.279988750000001	1.562815535714284	2.954298363768698	3.365252993072468	0.0004282881517395077	0.01938464792744833
GSE197406	SDCBP2	233565_s_at	1	233565_s_at	7	8	8.842804285714285	7.279988750000001	1.562815535714284	2.954298363768698	3.365252993072468	0.0004282881517395077	0.01938464792744833
GSE197406	IPO9-AS1	233567_at	1	233567_at	7	8	6.680902857142856	6.651763750000001	0.02913910714285528	1.0204030435256854	0.1500088303334299	0.766656659975669	0.9204900195433658
GSE197406	C1orf101	233578_at	2	233578_at,240771_at	7	8	6.164048571428571	6.2749725	-0.1109239285714283	0.9259948477411101	-1.461980664951825	0.014581363089482694	0.14796511264243992
GSE197406	MIR3681HG	237321_at	3	233590_at,237321_at,237880_at	7	8	6.947154285714286	7.0645975	-0.11744321428571336	0.9218198796035415	-2.1884563865718323	0.001704697911979484	0.04355343847545714
GSE197406	LOC101930164	233591_at	1	233591_at	7	8	5.580368571428572	5.638465	-0.05809642857142805	0.9605306607142063	-0.6574659057731517	0.22349338541228456	0.5597226314065119
GSE197406	ANKRD18B	233592_at	1	233592_at	7	8	6.442621428571428	6.460322500000001	-0.017701071428573023	0.987805515023314	-0.1480930649971042	0.7839947797401975	0.9272981657447451
GSE197406	PNPLA5	233597_at	1	233597_at	7	8	6.552655714285715	6.55279875	-0.00014303571428531114	0.9999008601126073	-0.0008662113805524106	0.9986734619836457	0.9995692808178492
GSE197406	C20orf187	233598_at	1	233598_at	7	8	6.378018571428572	6.4875925	-0.10957392857142789	0.9268617517491985	-0.8378741302388916	0.1226754828220984	0.4261838876158489
GSE197406	LOC728061	233599_at	1	233599_at	7	8	6.7269571428571435	7.027788750000001	-0.3008316071428574	0.8117843277539463	-0.5574669035905979	0.28734079478003616	0.6275608354477302
GSE197406	FLJ22763	233604_at	1	233604_at	7	8	6.504894285714286	7.997218750000001	-1.4923244642857147	0.35543940479994274	-2.3699679183221094	0.0007572549963575481	0.026608558435635567
GSE197406	MIR3976HG	233610_at	1	233610_at	7	8	6.116491428571429	6.0410975	0.07539392857142868	1.053648695960935	0.39945545345858513	0.43869934372630626	0.7469831384123643
GSE197406	TSPY26P	236369_at	2	233617_at,236369_at	7	8	6.691204285714285	6.75766	-0.0664557142857145	0.954981232058538	-0.37696841165406736	0.4806265789789785	0.7751073753743871
GSE197406	LOC105376379	233618_at	2	233618_at,234120_at	7	8	7.103294285714286	7.21604125	-0.11274696428571396	0.9248254699463342	-1.024463794786545	0.06648251751886075	0.3169284924392594
GSE197406	KRTAP9-8	233631_x_at	2	233631_x_at,234639_x_at	7	8	6.255691428571429	6.332468749999999	-0.07677732142857074	0.9481733034586969	-0.5313422199069303	0.3145576760128755	0.6528734246393006
GSE197406	KRTAP9-2	233631_x_at	1	233631_x_at	7	8	6.255691428571429	6.332468749999999	-0.07677732142857074	0.9481733034586969	-0.5313422199069303	0.3145576760128755	0.6528734246393006
GSE197406	MARVELD3	239350_at	3	233634_at,239148_at,239350_at	7	8	7.136452857142857	7.071235	0.06521785714285766	1.0462429179359418	0.4127955880576547	0.45950843640280997	0.7619684508165605
GSE197406	KRTAP9-4	233640_x_at	1	233640_x_at	7	8	6.138832857142857	6.143223750000001	-0.004390892857143669	0.9969610918533994	-0.022691712912750392	0.9653278858509549	0.9892884419166136
GSE197406	FAM90A2P	233643_at	1	233643_at	7	8	6.295961428571428	6.30230625	-0.006344821428571734	0.9956117614948218	-0.033622874462480655	0.9493288225263888	0.9852053372640813
GSE197406	FAM90A25P	233643_at	1	233643_at	7	8	6.295961428571428	6.30230625	-0.006344821428571734	0.9956117614948218	-0.033622874462480655	0.9493288225263888	0.9852053372640813
GSE197406	MPND	233651_s_at	1	233651_s_at	7	8	6.5898642857142855	7.07250625	-0.4826419642857145	0.7156658458024152	-1.3613663188285186	0.020960655118913478	0.17951165012923717
GSE197406	LINC00557	233661_at	1	233661_at	7	8	6.098579999999999	6.12393	-0.025350000000000428	0.9825821937007008	-0.13754235382321936	0.7863870607151892	0.9281683634393257
GSE197406	TRIM54	233669_s_at	1	233669_s_at	7	8	6.315277142857144	6.385131249999999	-0.0698541071428549	0.9527343386446913	-0.5342013029826945	0.3038990581877226	0.6435945697181599
GSE197406	TPTE2P6	233675_s_at	1	233675_s_at	7	8	5.634964285714285	5.665201249999999	-0.030236964285713874	0.979259439910585	-0.4187495728510162	0.44081190647960705	0.7485186224637307
GSE197406	LOC100506472	233679_at	3	233679_at,235480_at,235827_at	7	8	6.887344285714285	6.911460000000001	-0.024115714285716017	0.9834231934084444	-0.188949417430987	0.7101658022675262	0.8969763961303885
GSE197406	LOC101929454	233680_at	1	233680_at	7	8	5.847465714285714	5.78936625	0.05809946428571422	1.0410933717154398	0.47498713925306596	0.37808343170274583	0.7045674214524087
GSE197406	KRTAP3-3	233681_at	1	233681_at	7	8	5.700658571428572	5.710301249999999	-0.009642678571426977	0.9933384914147853	-0.0857753304414745	0.8722806213292637	0.9595339814260835
GSE197406	KLK9	233687_s_at	1	233687_s_at	7	8	6.842495714285714	6.9464974999999995	-0.10400178571428587	0.9304485060277335	-0.6141163503397133	0.24843870854421046	0.5884240367152301
GSE197406	LOC101928574	233712_at	1	233712_at	7	8	6.7399128571428575	6.63277625	0.10713660714285744	1.0770883596291185	0.3601749892962349	0.48316002303281846	0.776592454974862
GSE197406	PTOV1-AS1	233745_at	2	233745_at,240615_at	7	8	7.059728571428572	7.0823487499999995	-0.02262017857142773	0.9844431643905571	-0.16973524748710186	0.7445897115273453	0.911972277727545
GSE197406	POU6F2-AS2	233772_at	1	233772_at	7	8	5.598834285714285	5.601095	-0.0022607142857147267	0.998434219382373	-0.06723520705253826	0.8971784820485627	0.9681113403857421
GSE197406	LOC100289333	233775_x_at	1	233775_x_at	7	8	7.607445714285714	7.407531250000001	0.19991446428571358	1.1486302520238754	0.3744394034658929	0.4954425358493753	0.7848729651889025
GSE197406	LOC101927769	233784_at	1	233784_at	7	8	5.902441428571429	5.95704875	-0.05460732142857161	0.9628564816103671	-0.6925217978621878	0.1972249523151485	0.5281715666028823
GSE197406	C6orf163	233787_at	2	233787_at,242446_at	7	8	6.459365714285714	6.5092324999999995	-0.04986678571428538	0.9660255248085549	-0.48208481367741246	0.3529120048686195	0.6848284694976109
GSE197406	CST11	233968_at	2	233797_s_at,233968_at	7	8	7.386360000000001	7.20292875	0.18343125000000082	1.1355814991229036	0.573614317264048	0.2716679887302587	0.6125638107813797
GSE197406	LINC00544	233804_at	1	233804_at	7	8	6.059324285714285	6.04067625	0.018648035714285527	1.0130097330640033	0.29952092266932634	0.582841727136306	0.8344792219656454
GSE197406	LINC00028	233812_at	1	233812_at	7	8	7.1269985714285715	7.24060375	-0.11360517857142849	0.9242754837183409	-0.623599125694549	0.2348770391873921	0.5739474977766994
GSE197406	FAM184B	233823_at	1	233823_at	7	8	6.363404285714286	6.4314237499999996	-0.06801946428571348	0.953946680179623	-0.4871969504814522	0.34864599359296755	0.6813801606641603
GSE197406	LOC105373860	233828_at	1	233828_at	7	8	6.282144285714287	6.26637625	0.0157680357142862	1.010989515438417	0.15814582581997788	0.7560784636024699	0.9164155711158537
GSE197406	TLDC2	233829_at	1	233829_at	7	8	6.488574285714286	6.47990875	0.008665535714285966	1.0060245667906353	0.04919670415330449	0.9242903912694513	0.9770012888902083
GSE197406	LOC90246	233830_at	2	233830_at,233835_at	7	8	6.417625714285714	6.333190000000001	0.08443571428571328	1.0602729524589494	0.48208137644432186	0.36329050510118055	0.6935283182714646
GSE197406	LOC100291666	233831_at	1	233831_at	7	8	6.235905714285714	6.2705962500000005	-0.0346905357142866	0.9762411462392807	-0.3043911078167596	0.5830169581683166	0.8345494865392373
GSE197406	ZBTB12	233843_at	1	233843_at	7	8	6.100174285714286	6.2159875	-0.11581321428571378	0.9228619678502858	-1.3725625494101643	0.019858226025813056	0.17454775331674904
GSE197406	CCDC85A	233846_at	2	233846_at,235228_at	7	8	6.534072857142857	6.6052825	-0.07120964285714315	0.9518395834439077	-0.5704237630405922	0.2740597597184541	0.615115655279412
GSE197406	EBF4	233850_s_at	1	233850_s_at	7	8	7.694901428571429	7.6287375	0.06616392857142905	1.0469292342540746	0.43495726201717794	0.3975323084288176	0.7199362830782071
GSE197406	SCIMP	233855_at	1	233855_at	7	8	6.129068571428571	6.119143750000001	0.009924821428570318	1.0069030791566047	0.09887548507817268	0.8555876331566313	0.9542137962080073
GSE197406	DKFZP586B0319	233869_x_at	1	233869_x_at	7	8	5.953261428571429	5.8964324999999995	0.05682892857142985	1.0401769174449236	0.24465347224283354	0.639147285878207	0.8637659207403161
GSE197406	MUC3	233891_at	2	233891_at,233993_at	7	8	6.69881	6.824223750000001	-0.12541375000000077	0.9167410936471867	-0.6076141575381282	0.2542458375631432	0.5954547512857079
GSE197406	GRIN3B	233892_at	1	233892_at	7	8	6.566018571428572	6.565351250000001	0.000667321428570844	1.0004626589603982	0.00401935629950032	0.9938390700598975	0.9981073142461457
GSE197406	SUN5	242668_x_at	4	233905_at,234504_at,237188_x_at,242668_x_at	7	8	7.737711428571429	7.82846875	-0.09075732142857085	0.9390296900629201	-0.40903750089709306	0.4621030062173275	0.7636934501909637
GSE197406	WFDC10A	233913_at	1	233913_at	7	8	6.530065714285714	6.462154999999999	0.06791071428571449	1.0481976025083675	0.4442463058075506	0.3871577708386457	0.7116410283391325
GSE197406	NYAP2	233916_at	1	233916_at	7	8	5.923541428571428	6.056935	-0.1333935714285719	0.9116844214144433	-1.1341051803729205	0.04351999454093334	0.2558517541882519
GSE197406	DCDC2B	233918_at	1	233918_at	7	8	7.514718571428571	7.454888749999999	0.05982982142857196	1.0423428000863768	0.5008835240728525	0.3328238833953218	0.6685155277692453
GSE197406	ADAMTS9-AS1	233928_at	2	233928_at,241369_at	7	8	6.253920000000001	6.19597875	0.05794125000000072	1.040979205652632	0.597584834761923	0.2550671238325107	0.5962034541294737
GSE197406	MIR490	233934_at	1	233934_at	7	8	5.975021428571428	6.0049174999999995	-0.029896071428571425	0.979490855408167	-0.3140189045412208	0.5444547427340645	0.8137130103869276
GSE197406	LOC349160	233934_at	1	233934_at	7	8	5.975021428571428	6.0049174999999995	-0.029896071428571425	0.979490855408167	-0.3140189045412208	0.5444547427340645	0.8137130103869276
GSE197406	C11orf86	233938_at	1	233938_at	7	8	7.364848571428571	7.6385875	-0.27373892857142845	0.8271730408987418	-1.0440888600049807	0.06096902250925623	0.30282351977594335
GSE197406	LRRC74A	233941_at	2	233941_at,234453_s_at	7	8	7.083217142857142	7.4697175	-0.38650035714285735	0.7649830266105133	-1.2699776953124	0.02684324910491966	0.20333259141195378
GSE197406	CYP51A1-AS1	233942_at	1	233942_at	7	8	5.789311428571429	5.85961625	-0.07030482142857153	0.9524367401257338	-1.8620625605761436	0.003146265075607018	0.06233189720448205
GSE197406	TBX5-AS1	233965_at	4	233947_s_at,233948_at,233965_at,239919_at	7	8	6.009218571428571	5.979363750000001	0.029854821428569878	1.0209093863064764	0.22963676689574677	0.6671156968409677	0.8770239901122872
