slug	name	parent	mendelian	solver_status	boomer_icd10_terms	direct_icd10cm_count	mondo_icd10_count	exact_ordo_links	ordo_icd10_count	ordo_predicates	no_mapping_found
Metaphyseal_Dysplasia_with_Maxillary_Hypoplasia_and_Brachydactyly	Metaphyseal dysplasia with maxillary hypoplasia and brachydactyly	MONDO:0007984	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.8	0	0	ORDO:2504	1	skos:broadMatch	0
Metatropic_Dysplasia	Metatropic Dysplasia	MONDO:0007986	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.8	0	0	ORDO:2635	1	skos:broadMatch	0
Methylcobalamin_Deficiency_Type_cblE	Methylcobalamin Deficiency Type cblE	MONDO:0009354	1	RETRACTED	ICD10:E72.1	0	0	ORDO:2169	1	skos:broadMatch	0
Methylcobalamin_Deficiency_Type_cblG	Methylcobalamin Deficiency Type cblG	MONDO:0009609	1	RETRACTED	ICD10:E72.1	0	0	ORDO:2170	1	skos:broadMatch	0
Methylmalonate_Semialdehyde_Dehydrogenase_Deficiency	Methylmalonate Semialdehyde Dehydrogenase Deficiency	MONDO:0013579	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.1	0	0	ORDO:289307	1	skos:broadMatch	0
Methylmalonic_Acidemia	Methylmalonic Acidemia	MONDO:0002012	1	ALL_MAPPINGS_CONSISTENT	ICD10CM:E71.120	0	2		0		0
Methylmalonic_Acidemia_With_Homocystinuria_Type_cblJ	Methylmalonic Acidemia With Homocystinuria, Type cblJ	MONDO:0013925	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.1	0	0	ORDO:369955	1	skos:broadMatch	0
Methylmalonic_Aciduria_and_Homocystinuria_cblL_Type	Methylmalonic Aciduria and Homocystinuria cblL Type	MONDO:0975798	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Methylmalonic_Aciduria_cblA_Type	Methylmalonic Aciduria, cblA Type	MONDO:0009613	1	ALL_MAPPINGS_CONSISTENT	ICD10:E71.1	0	0	ORDO:79310	1	skos:broadMatch	0
Mevalonate_Kinase_Deficiency	Mevalonate Kinase Deficiency	MONDO:0017708	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:309025	1	skos:broadMatch	0
Microcephalic_Osteodysplastic_Primordial_Dwarfism_Type_I	Microcephalic Osteodysplastic Primordial Dwarfism Type I	MONDO:0008871	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Microcephalic_Osteodysplastic_Primordial_Dwarfism_Type_II	Microcephalic Osteodysplastic Primordial Dwarfism Type II	MONDO:0008872	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:2637	1	skos:broadMatch	0
Microcephaly-Capillary_Malformation_Syndrome	Microcephaly-Capillary Malformation Syndrome	MONDO:0013659	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:294016	1	skos:broadMatch	0
Microcephaly_Short_Stature_and_Impaired_Glucose_Metabolism_1	Microcephaly, Short Stature, and Impaired Glucose Metabolism 1	MONDO:0000208	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Microcephaly_Short_Stature_and_Impaired_Glucose_Metabolism_2	Microcephaly, Short Stature, and Impaired Glucose Metabolism 2	MONDO:0014785	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Microcytic_Anemia_With_Liver_Iron_Overload	Microcytic Anemia With Liver Iron Overload	MONDO:0008787	1	ALL_MAPPINGS_CONSISTENT	ICD10:D50.8	0	0	ORDO:83642	1	skos:broadMatch	0
Microphthalmia_with_Coloboma	Microphthalmia with Coloboma	MONDO:0000170	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q11.2	0	0	ORDO:98938	1	skos:broadMatch	0
Microvillus_Inclusion_Disease	Microvillus Inclusion Disease	MONDO:0009635	1	ALL_MAPPINGS_CONSISTENT	ICD10:P78.3	0	0	ORDO:2290	1	skos:broadMatch	0
Miller-Dieker_Lissencephaly_Syndrome	Miller-Dieker Lissencephaly Syndrome	MONDO:0009532	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q04.3	0	0	ORDO:531	1	skos:broadMatch	0
Mitochondrial_Complex_II_Deficiency_Nuclear_Type_1	Mitochondrial Complex II Deficiency, Nuclear Type 1	MONDO:0100294	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.3	0	0	ORDO:3208	1	skos:broadMatch	0
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_1	Mitochondrial Complex I Deficiency, Nuclear Type 1	MONDO:0100224	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_12	Mitochondrial Complex I Deficiency, Nuclear Type 12	MONDO:0026720	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_14	Mitochondrial Complex I Deficiency, Nuclear Type 14	MONDO:0032619	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_2	Mitochondrial Complex I Deficiency, Nuclear Type 2	MONDO:0032606	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_21	Mitochondrial Complex I Deficiency Nuclear Type 21	MONDO:0032625	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_23	Mitochondrial Complex I Deficiency Nuclear Type 23	MONDO:0032627	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_24	Mitochondrial Complex I Deficiency, Nuclear Type 24	MONDO:0032628	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_3	Mitochondrial Complex I Deficiency Nuclear Type 3	MONDO:0032608	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_31	Mitochondrial Complex I Deficiency Nuclear Type 31	MONDO:0032634	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_34	Mitochondrial Complex I Deficiency, Nuclear Type 34	MONDO:0032910	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_36	Mitochondrial Complex I Deficiency, Nuclear Type 36	MONDO:0030902	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_39	Mitochondrial Complex I Deficiency, Nuclear Type 39	MONDO:0859320	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_I_Deficiency_Nuclear_Type_6	Mitochondrial Complex I Deficiency, Nuclear Type 6	MONDO:0032611	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_Complex_V_ATP_Synthase_Deficiency_Nuclear_Type_3	Mitochondrial Complex V (ATP Synthase) Deficiency, Nuclear Type 3	MONDO:0013547	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_DNA_Depletion_Syndrome_14B	Mitochondrial DNA Depletion Syndrome 14B (Cardioencephalomyopathic Type)	MONDO:0014820	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Mitochondrial_DNA_Depletion_Syndrome_7	Mitochondrial DNA Depletion Syndrome 7	MONDO:0010060	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.1	0	0	ORDO:1186	1	skos:broadMatch	0
Mitochondrial_Neurogastrointestinal_Encephalomyopathy	Mitochondrial Neurogastrointestinal Encephalomyopathy	MONDO:0017575	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.3	0	0	ORDO:298	1	skos:broadMatch	0
Mitochondrial_Trifunctional_Protein_Deficiency	Mitochondrial Trifunctional Protein Deficiency	MONDO:0012172	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.3	0	0	ORDO:746	1	skos:broadMatch	0
Mixed_Germ_Cell_Tumor	Mixed Germ Cell Tumor	MONDO:0015864	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:180234	1	skos:broadMatch	0
Mixed_Neuronal-Glial_Tumor	Mixed Neuronal-Glial Tumor	MONDO:0016729	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:251934	0		1
Mixed_Phenotype_Acute_Leukemia	Mixed Phenotype Acute Leukemia	MONDO:0020743	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:530995	1	skos:broadMatch	0
Molybdenum_Cofactor_Deficiency_Type_A	Molybdenum Cofactor Deficiency Type A	MONDO:0009643	1	ALL_MAPPINGS_CONSISTENT	ICD10:E72.1	0	0	ORDO:308386	1	skos:broadMatch	0
Morquio_syndrome	Morquio syndrome	MONDO:0018938	1	TIMED_OUT	ICD10:E76.2|ICD10CM:E76.210|ICD10CM:E76.211	0	0	ORDO:582	1	skos:broadMatch	0
Mosaic_Variegated_Aneuploidy_Syndrome	Mosaic Variegated Aneuploidy Syndrome	MONDO:0000141	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q99.8	0	0	ORDO:1052	1	skos:broadMatch	0
Mowat-Wilson_syndrome	Mowat-Wilson syndrome	MONDO:0009341	1	TIMED_OUT	ICD10:Q43.1	0	0	ORDO:2152	1	skos:broadMatch	0
Muckle-Wells_Syndrome	Muckle-Wells Syndrome	MONDO:0008633	1	ALL_MAPPINGS_CONSISTENT	ICD10:E85.0	0	0	ORDO:575	1	skos:broadMatch	0
Mucolipidosis_Type_II	Mucolipidosis Type II	MONDO:0009650	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.0	0	0	ORDO:576	1	skos:broadMatch	0
Mucolipidosis_Type_III_Alpha_Beta	Mucolipidosis Type III Alpha/Beta	MONDO:0018931	1	RETRACTED	ICD10:E77.0	0	0	ORDO:423461|ORDO:577	2	skos:broadMatch	0
Mucolipidosis_Type_IV	Mucolipidosis Type IV	MONDO:0009653	1	ALL_MAPPINGS_CONSISTENT	ICD10:E75.1|ICD10CM:E75.11	0	2	ORDO:578	1	skos:broadMatch	0
Mucopolysaccharidosis	Mucopolysaccharidosis	MONDO:0019249	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:79213	0		1
Mucopolysaccharidosis-Plus_Syndrome	Mucopolysaccharidosis-Plus Syndrome	MONDO:0015012	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:505248	1	skos:broadMatch	0
Mucopolysaccharidosis_type_IX	Mucopolysaccharidosis type IX	MONDO:0011093	1	TIMED_OUT	ICD10:E76.2	0	0	ORDO:67041	1	skos:broadMatch	0
Mucopolysaccharidosis_type_X	Mucopolysaccharidosis type X	MONDO:0030524	1	ALL_MAPPINGS_CONSISTENT	ICD10:E76.2	0	0	ORDO:662216	1	skos:broadMatch	0
Muenke_Syndrome	Muenke Syndrome	MONDO:0011274	1	TIMED_OUT	ICD10:Q87.0	0	0	ORDO:53271	1	skos:broadMatch	0
Muggenthaler-Chowdhury-Chioza_Syndrome	Muggenthaler-Chowdhury-Chioza Syndrome	MONDO:0976127	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:508476	1	skos:broadMatch	0
Mullegama-Klein-Martinez_Syndrome	Mullegama-Klein-Martinez Syndrome	MONDO:0026722	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Multiminicore_Disease	Multiminicore Disease	MONDO:0018948	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.2	0	0	ORDO:598	1	skos:broadMatch	0
Multiple_Acyl-CoA_Dehydrogenase_Deficiency	Multiple Acyl-CoA Dehydrogenase Deficiency	MONDO:0009282	1	TIMED_OUT	ICD10:E71.3|ICD10CM:E71.313	0	2	ORDO:26791	1	skos:broadMatch	0
Multiple_Congenital_Anomalies-Hypotonia-Seizures_Syndrome	Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome	MONDO:0100247	1	TIMED_OUT	ICD10:Q87.8	0	0		0		0
Multiple_Endocrine_Neoplasia_Type_1	Multiple Endocrine Neoplasia Type 1	MONDO:0007540	1	TIMED_OUT	ICD10:D44.8|ICD10CM:E31.21	0	2	ORDO:652	1	skos:broadMatch	0
Multiple_Epiphyseal_Dysplasia	Multiple Epiphyseal Dysplasia	MONDO:0016648	1	TIMED_OUT	ICD10:Q77.3	0	0	ORDO:251	0		0
Multiple_Epiphyseal_Dysplasia_Al-Gazali_Type	Multiple Epiphyseal Dysplasia, Al-Gazali Type	MONDO:0011778	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q77.3	0	0	ORDO:166024	1	skos:broadMatch	0
Multiple_Epiphyseal_Dysplasia_Beighton_Type	Multiple Epiphyseal Dysplasia, Beighton Type	MONDO:0007562	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Multiple_Synostoses_Syndrome	Multiple Synostoses Syndrome	MONDO:0017923	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q78.8	0	0	ORDO:3237	1	skos:broadMatch	0
Multisystemic_Smooth_Muscle_Dysfunction_Syndrome	Multisystemic smooth muscle dysfunction syndrome	MONDO:0013452	1	ALL_MAPPINGS_CONSISTENT	ICD10:I73.8	0	0	ORDO:404463	1	skos:broadMatch	0
Muscular_Dystrophy_Limb-girdle_Autosomal_Recessive_28	Muscular Dystrophy, Limb-Girdle, Autosomal Recessive 28	MONDO:0957270	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.0	0	0	ORDO:653725	1	skos:broadMatch	0
Musculocontractural_Ehlers-Danlos_Syndrome	Musculocontractural Ehlers-Danlos Syndrome	MONDO:0011142	1	TIMED_OUT	ICD10:Q79.6	0	0	ORDO:2953	1	skos:broadMatch	0
Mycetoma	Mycetoma	MONDO:0016823	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:B47|ICD10CM:B47.0	0	2	ORDO:2583	3	skos:narrowMatch	0
Mycosis_Fungoides	Mycosis Fungoides	MONDO:0009691	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:C84.0	0	2	ORDO:2584	1	skos:broadMatch	0
Myhre_Syndrome	Myhre Syndrome	MONDO:0007688	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:2588	1	skos:broadMatch	0
Myiasis	Myiasis	MONDO:0019147	0	RETRACTED	ICD10CM:B87|ICD10CM:B87.1	0	2	ORDO:75110	1	skos:exactMatch	0
Myocarditis	Myocarditis	MONDO:0004496	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:B33.22|ICD10CM:I40	0	2		0		0
Myoclonus_Dystonia_Syndrome	Myoclonus-Dystonia Syndrome	MONDO:0000903	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:36899	1	skos:broadMatch	0
Myofibrillar_Myopathy	Myofibrillar Myopathy	MONDO:0018943	1	TIMED_OUT	ICD10:G71.0|ICD10:G71.8	0	0	ORDO:593	0		0
Myopathy_Lactic_Acidosis_and_Sideroblastic_Anemia	Myopathy, Lactic Acidosis, and Sideroblastic Anemia	MONDO:0000863	1	TIMED_OUT	ICD10:G71.3	0	0	ORDO:2598	1	skos:broadMatch	0
Myotonic_Dystrophy_Type_1	Myotonic Dystrophy Type 1	MONDO:0008056	1	ALL_MAPPINGS_CONSISTENT	ICD10:G71.1	0	0	ORDO:273	1	skos:broadMatch	0
N-Acetylglutamate_Synthase_Deficiency	N-Acetylglutamate Synthase Deficiency	MONDO:0009377	1	ALL_MAPPINGS_CONSISTENT	ICD10:E72.2	0	0	ORDO:927	1	skos:broadMatch	0
NAD_P_HX_Dehydratase_Deficiency	NAD(P)HX Dehydratase Deficiency	MONDO:0034121	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:555402	1	skos:broadMatch	0
NAGA_Deficiency_Type_3	NAGA Deficiency Type 3	MONDO:0019264	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.1	0	0	ORDO:79281	1	skos:broadMatch	0
NARP_syndrome	NARP syndrome	MONDO:0010794	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:644	1	skos:broadMatch	0
NDP_Related_Vitreoretinopathy	NDP-Related Vitreoretinopathy	MONDO:0700377	1	TIMED_OUT	ICD10:H35.5	0	0		0		0
NELABA	Neonatal Severe Encephalopathy with Lactic Acidosis and Brain Abnormalities	MONDO:0060562	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:447795	1	skos:broadMatch	0
NEUROD2-Related_Developmental_and_Epileptic_Encephalopathy	NEUROD2-Related Developmental and Epileptic Encephalopathy	MONDO:0032710	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
NGLY1-congenital_disorder_of_deglycosylation	NGLY1-congenital disorder of deglycosylation	MONDO:0800044	1	ALL_MAPPINGS_CONSISTENT	ICD10:E77.8	0	0	ORDO:404454	1	skos:broadMatch	0
NR5A1_Related_Sex_Development_Disorder	NR5A1-related sex development disorder	MONDO:1060211	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
NUP62-Related_Infantile_Bilateral_Striatal_Necrosis	NUP62-Related Infantile Bilateral Striatal Necrosis	MONDO:0015518	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:1576	0		1
Nail-patella_Syndrome	Nail-patella Syndrome	MONDO:0008061	1	TIMED_OUT	ICD10:Q87.2	0	0	ORDO:2614	1	skos:broadMatch	0
Nasu-Hakola_Disease	Nasu-Hakola Disease	MONDO:0009092	1	TIMED_OUT	ICD10:G31.8	0	0	ORDO:2770	1	skos:broadMatch	0
Naxos_disease	Naxos disease	MONDO:0011017	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:34217	1	skos:broadMatch	0
Nemaline_Myopathy	Nemaline Myopathy	MONDO:0018958	1	TIMED_OUT	ICD10:G71.2|ICD10CM:G71.21	0	2	ORDO:607	0		0
Neonatal_Epileptic_Encephalopathy_Due_to_Glutaminase_Deficiency	Neonatal Epileptic Encephalopathy Due to Glutaminase Deficiency	MONDO:0032678	1	ALL_MAPPINGS_CONSISTENT	ICD10:E88.8	0	0	ORDO:557064	1	skos:broadMatch	0
Nephronophthisis	Nephronophthisis	MONDO:0019005	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:655	1	skos:broadMatch	0
Nestor-Guillermo_progeria_syndrome	Nestor-Guillermo progeria syndrome	MONDO:0013523	1	ALL_MAPPINGS_CONSISTENT	ICD10:E34.8	0	0	ORDO:280576	1	skos:broadMatch	0
Netherton_Syndrome	Netherton syndrome	MONDO:0009735	1	TIMED_OUT	ICD10:Q80.8	0	0	ORDO:634	1	skos:broadMatch	0
Neurodegeneration_Childhood-onset_With_Cerebellar_Atrophy	Neurodegeneration Childhood-onset With Cerebellar Atrophy	MONDO:0032650	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodegeneration_With_Brain_Iron_Accumulation	Neurodegeneration With Brain Iron Accumulation	MONDO:0018307	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:G23.0	0	0	ORDO:385	0		0
Neurodevelopmental_Disorder_With_Absent_Speech_And_Movement_And_Behavioral_Abnormalities	Neurodevelopmental Disorder With Absent Speech and Movement and Behavioral Abnormalities	MONDO:0859519	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_With_Dysmorphic_Facies_Sleep_Disturbance_And_Brain_Abnormalities	Neurodevelopmental Disorder With Dysmorphic Facies, Sleep Disturbance, and Brain Abnormalities	MONDO:0030852	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_With_or_Without_Autism_or_Seizures	Neurodevelopmental Disorder With or Without Autism or Seizures	MONDO:0030994	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Central_Hypotonia_and_Dysmorphic_Facies	Neurodevelopmental Disorder with Central Hypotonia and Dysmorphic Facies	MONDO:0859232	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Dysmorphic_Facies_and_Distal_Skeletal_Anomalies	Neurodevelopmental Disorder with Dysmorphic Facies and Distal Skeletal Anomalies	MONDO:0032855	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Early-Onset_Parkinsonism_and_Behavioral_Abnormalities	Neurodevelopmental Disorder with Early-Onset Parkinsonism and Behavioral Abnormalities	MONDO:0958323	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Epilepsy_Spasticity_and_Brain_Atrophy	Neurodevelopmental Disorder with Epilepsy, Spasticity, and Brain Atrophy	MONDO:0032894	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Hearing_Loss_and_Spasticity	Neurodevelopmental Disorder with Hearing Loss and Spasticity	MONDO:0859206	1	ALL_MAPPINGS_CONSISTENT	ICD10:H91.8	0	0	ORDO:659975	1	skos:broadMatch	0
Neurodevelopmental_Disorder_with_Hypotonia_Feeding_Difficulties_Facial_Dysmorphism_and_Brain_Abnormalities	Neurodevelopmental Disorder with Hypotonia, Feeding Difficulties, Facial Dysmorphism, and Brain Abnormalities	MONDO:0971043	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Hypotonia_and_Speech_Delay	Neurodevelopmental Disorder with Hypotonia and Speech Delay, With or Without Seizures	MONDO:0957541	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Microcephaly_Hypotonia_and_Absent_Language	Neurodevelopmental Disorder with Microcephaly, Hypotonia, and Absent Language	MONDO:0859287	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Microcephaly_Impaired_Language_and_Gait_Abnormalities	Neurodevelopmental Disorder with Microcephaly, Impaired Language, and Gait Abnormalities	MONDO:0100348	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Microcephaly_Movement_Abnormalities_and_Seizures	Neurodevelopmental Disorder with Microcephaly, Movement Abnormalities, and Seizures	MONDO:0859282	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Microcephaly_Seizures_and_Cortical_Atrophy	Neurodevelopmental Disorder with Microcephaly, Seizures, and Cortical Atrophy	MONDO:0060621	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Neuromuscular_and_Skeletal_Abnormalities	Neurodevelopmental Disorder with Neuromuscular and Skeletal Abnormalities	MONDO:0859236	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neurodevelopmental_Disorder_with_Severe_Motor_Impairment_and_Absent_Language	Neurodevelopmental Disorder with Severe Motor Impairment and Absent Language	MONDO:0060622	1	ALL_MAPPINGS_CONSISTENT	ICD10:G11.8	0	0	ORDO:647788	1	skos:broadMatch	0
Neurodevelopmental_Disorder_with_or_without_Anomalies_of_the_Brain_Eye_or_Heart	Neurodevelopmental Disorder with or without Anomalies of the Brain, Eye, or Heart	MONDO:0014857	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:494344	1	skos:broadMatch	0
Neurofibromatosis	Neurofibromatosis	MONDO:0021061	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:Q85.0|ICD10CM:Q85.01|ICD10CM:Q85.02|ICD10CM:Q85.03	0	2		0		0
Neuronal_Ceroid_Lipofuscinosis_1	Neuronal Ceroid Lipofuscinosis 1	MONDO:0009744	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:228329	0		1
Neuronal_Ceroid_Lipofuscinosis_2	Neuronal Ceroid Lipofuscinosis 2	MONDO:0008769	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:228349	0		1
Neuronal_Ceroid_Lipofuscinosis_3	Neuronal Ceroid Lipofuscinosis 3	MONDO:0008767	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:228346	0		1
Neuronal_Ceroid_Lipofuscinosis_7	Neuronal Ceroid Lipofuscinosis 7	MONDO:0012588	1	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:228366	0		1
Neuronal_Intranuclear_Inclusion_Disease	Neuronal Intranuclear Inclusion Disease	MONDO:0011327	1	TIMED_OUT	ICD10:G31.0	0	0	ORDO:2289	1	skos:broadMatch	0
Neurooculorenal_Syndrome	Neurooculorenal Syndrome	MONDO:0957210	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neuropathy_Hereditary_Motor_And_Sensory_Type_VIc_With_Optic_Atrophy	Neuropathy Hereditary Motor And Sensory Type VIc With Optic Atrophy	MONDO:0032792	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Neutral_Lipid_Storage_Myopathy	Neutral Lipid Storage Myopathy	MONDO:0012545	1	ALL_MAPPINGS_CONSISTENT	ICD10:E75.5	0	0	ORDO:98908	1	skos:broadMatch	0
Neutrophil_Immunodeficiency_Syndrome	Neutrophil Immunodeficiency Syndrome	MONDO:0011988	1	ALL_MAPPINGS_CONSISTENT	ICD10:D71	0	0	ORDO:183707	1	skos:broadMatch	0
Nicolaides-Baraitser_Syndrome	Nicolaides-Baraitser Syndrome	MONDO:0011053	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.1	0	0	ORDO:3051	1	skos:broadMatch	0
Niemann-Pick_Disease_Type_A	Niemann-Pick Disease Type A	MONDO:0009756	1	TIMED_OUT	ICD10:E75.2|ICD10CM:E75.240	0	2	ORDO:77292	1	skos:broadMatch	0
Niemann-Pick_Disease_Type_B	Niemann-Pick Disease Type B	MONDO:0011871	1	TIMED_OUT	ICD10:E75.2|ICD10CM:E75.241	0	2	ORDO:77293	1	skos:broadMatch	0
Niemann-Pick_Disease_Type_E	Niemann-Pick Disease Type E	MONDO:0020384	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Niemann_Pick_Disease_Type_C	Niemann-Pick Disease Type C	MONDO:0018982	0	ALL_MAPPINGS_CONSISTENT	ICD10CM:E75.242	0	2	ORDO:646	1	skos:broadMatch	0
Nijmegen_Breakage_Syndrome-like_Disorder	Nijmegen Breakage Syndrome-like Disorder	MONDO:0013118	1	ALL_MAPPINGS_CONSISTENT	ICD10:Q87.8	0	0	ORDO:240760	1	skos:broadMatch	0
Nijmegen_breakage_syndrome	Nijmegen breakage syndrome	MONDO:0009623	1	TIMED_OUT	ICD10:Q87.8	0	0	ORDO:647	1	skos:broadMatch	0
Nizon-Isidor_Syndrome	Nizon-Isidor Syndrome	MONDO:0030030	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Non-Syndromic_X-Linked_Intellectual_Disability	Non-Syndromic X-Linked Intellectual Disability	MONDO:0019181	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:777	4	skos:narrowMatch	0
Nonketotic_Hyperglycinemia	Nonketotic Hyperglycinemia	MONDO:0011612	1	ALL_MAPPINGS_CONSISTENT	ICD10:E72.5	0	0	ORDO:407	1	skos:broadMatch	0
Noonan_Syndrome	Noonan Syndrome	MONDO:0018997	0	ALL_MAPPINGS_CONSISTENT		1	0	ORDO:648	1	skos:broadMatch	0
Noonan_Syndrome-like_Disorder_with_Loose_Anagen_Hair	Noonan Syndrome-like Disorder with Loose Anagen Hair	MONDO:0011899	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:2701	1	skos:broadMatch	0
Noonan_Syndrome_6	Noonan Syndrome 6	MONDO:0013186	1	ALL_MAPPINGS_CONSISTENT		0	0		0		1
Noonan_Syndrome_with_Multiple_Lentigines	Noonan Syndrome with Multiple Lentigines	MONDO:0007893	0	ALL_MAPPINGS_CONSISTENT		0	0	ORDO:500	1	skos:broadMatch	0
