slug	route	subject	predicate	source_target	target	source	fact_type	sub	object	prior	status	reason
Isovaleric_Acidemia	ordo	ORDO:33	skos:broadMatch	ICD-10:E71.1	ICD10:E71.1	ordo.db	ProperSubClassOf	ORDO:33	ICD10:E71.1	0.9	INCLUDED	NA
Jackson-Weiss_Syndrome	ordo	ORDO:1540	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:1540	ICD10:Q87.8	0.9	INCLUDED	NA
Jeune_Asphyxiating_Thoracic_Dystrophy	ordo	ORDO:474	skos:broadMatch	ICD-10:Q77.2	ICD10:Q77.2	ordo.db	ProperSubClassOf	ORDO:474	ICD10:Q77.2	0.9	INCLUDED	NA
Joint_Laxity_Short_Stature_and_Myopia	ordo	ORDO:527450	skos:broadMatch	ICD-10:Q87.5	ICD10:Q87.5	ordo.db	ProperSubClassOf	ORDO:527450	ICD10:Q87.5	0.9	INCLUDED	NA
Junctional_Epidermolysis_Bullosa	dismech	dismech:Junctional_Epidermolysis_Bullosa	skos:closeMatch	ICD10CM:Q81.1	ICD10CM:Q81.1	ICD-10-CM	NA	NA	NA	NA	REVIEW	Predicate has no supported logical translation
Juvenile-Onset_Diabetes_Mellitus_with_Central_and_Peripheral_Neurodegeneration	ordo	ORDO:445062	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:445062	ICD10:G31.8	0.9	INCLUDED	NA
Juvenile_Amyotrophic_Lateral_Sclerosis	ordo	ORDO:300605	skos:broadMatch	ICD-10:G12.2	ICD10:G12.2	ordo.db	ProperSubClassOf	ORDO:300605	ICD10:G12.2	0.9	INCLUDED	NA
Juvenile_Amyotrophic_Lateral_Sclerosis	ordo	ORDO:357043	skos:broadMatch	ICD-10:G12.2	ICD10:G12.2	ordo.db	ProperSubClassOf	ORDO:357043	ICD10:G12.2	0.9	INCLUDED	NA
Juvenile_Open_Angle_Glaucoma	ordo	ORDO:98977	skos:broadMatch	ICD-10:H40.1	ICD10:H40.1	ordo.db	ProperSubClassOf	ORDO:98977	ICD10:H40.1	0.9	INCLUDED	NA
Juvenile_Polyposis_Syndrome	ordo	ORDO:2929	skos:broadMatch	ICD-10:D12.6	ICD10:D12.6	ordo.db	ProperSubClassOf	ORDO:2929	ICD10:D12.6	0.9	INCLUDED	NA
Juvenile_Sialidosis_Type_2	ordo	ORDO:93399	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:93399	ICD10:E77.1	0.9	INCLUDED	NA
KBG_Syndrome	ordo	ORDO:2332	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:2332	ICD10:Q87.8	0.9	INCLUDED	NA
KCNH1_Associated_Disorder	ordo	ORDO:420561	skos:broadMatch	ICD-10:Q87.2	ICD10:Q87.2	ordo.db	ProperSubClassOf	ORDO:420561	ICD10:Q87.2	0.9	INCLUDED	NA
KCNQ2_Developmental_and_Epileptic_Encephalopathy	ordo	ORDO:439218	skos:broadMatch	ICD-10:G40.4	ICD10:G40.4	ordo.db	ProperSubClassOf	ORDO:439218	ICD10:G40.4	0.9	INCLUDED	NA
KDM1A-Related_Neurodevelopmental_Disorder	ordo	ORDO:477993	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:477993	ICD10:Q87.8	0.9	INCLUDED	NA
KMT2B-Related_Dystonia	ordo	ORDO:589618	skos:broadMatch	ICD-10:G24.8	ICD10:G24.8	ordo.db	ProperSubClassOf	ORDO:589618	ICD10:G24.8	0.9	INCLUDED	NA
Kabuki_Syndrome	ordo	ORDO:2322	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:2322	ICD10:Q87.0	0.9	INCLUDED	NA
Kallmann_Syndrome	ordo	ORDO:478	skos:broadMatch	ICD-10:E23.0	ICD10:E23.0	ordo.db	ProperSubClassOf	ORDO:478	ICD10:E23.0	0.9	INCLUDED	NA
Kanzaki_Disease	ordo	ORDO:79280	skos:broadMatch	ICD-10:E77.1	ICD10:E77.1	ordo.db	ProperSubClassOf	ORDO:79280	ICD10:E77.1	0.9	INCLUDED	NA
Karyomegalic_Interstitial_Nephritis	ordo	ORDO:401996	skos:broadMatch	ICD-10:N11.8	ICD10:N11.8	ordo.db	ProperSubClassOf	ORDO:401996	ICD10:N11.8	0.9	INCLUDED	NA
Kearns-Sayre_Syndrome	ordo	ORDO:480	skos:broadMatch	ICD-10:H49.8	ICD10:H49.8	ordo.db	ProperSubClassOf	ORDO:480	ICD10:H49.8	0.9	INCLUDED	NA
Keipert_syndrome	ordo	ORDO:2662	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:2662	ICD10:Q87.0	0.9	INCLUDED	NA
Kennedy_Disease	ordo	ORDO:481	skos:broadMatch	ICD-10:G12.2	ICD10:G12.2	ordo.db	ProperSubClassOf	ORDO:481	ICD10:G12.2	0.9	INCLUDED	NA
Keratoderma_Hereditarium_Mutilans	ordo	ORDO:494	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:494	ICD10:Q82.8	0.9	INCLUDED	NA
Keratosis_Follicularis_Spinulosa_Decalvans	ordo	ORDO:2340	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:2340	ICD10:Q82.8	0.9	INCLUDED	NA
Keratosis_Pilaris_Atrophicans	ordo	ORDO:2340	skos:broadMatch	ICD-10:Q82.8	ICD10:Q82.8	ordo.db	ProperSubClassOf	ORDO:2340	ICD10:Q82.8	0.9	INCLUDED	NA
Keratosis_Pilaris_Atrophicans	ordo	ORDO:79100	skos:broadMatch	ICD-10:L66.4	ICD10:L66.4	ordo.db	ProperSubClassOf	ORDO:79100	ICD10:L66.4	0.9	INCLUDED	NA
Keutel_Syndrome	ordo	ORDO:85202	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:85202	ICD10:Q87.8	0.9	INCLUDED	NA
Kilquist_Syndrome	ordo	ORDO:633021	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:633021	ICD10:Q87.8	0.9	INCLUDED	NA
Kindler_Epidermolysis_Bullosa	dismech	dismech:Kindler_Epidermolysis_Bullosa	skos:closeMatch	ICD10CM:Q81.8	ICD10CM:Q81.8	ICD-10-CM	NA	NA	NA	NA	REVIEW	Predicate has no supported logical translation
Kindler_Epidermolysis_Bullosa	ordo	ORDO:2908	skos:broadMatch	ICD-10:Q81.8	ICD10:Q81.8	ordo.db	ProperSubClassOf	ORDO:2908	ICD10:Q81.8	0.9	INCLUDED	NA
Kleefstra_Syndrome	ordo	ORDO:261494	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:261494	ICD10:Q87.8	0.9	INCLUDED	NA
Kleefstra_Syndrome	ordo	ORDO:261652	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:261652	ICD10:Q87.8	0.9	INCLUDED	NA
Kleefstra_Syndrome	ordo	ORDO:96147	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:96147	ICD10:Q87.8	0.9	INCLUDED	NA
Klippel-Feil_Syndrome	ordo	ORDO:2345	skos:exactMatch	ICD-10:Q76.1	ICD10:Q76.1	ordo.db	EquivalentTo	ORDO:2345	ICD10:Q76.1	0.95	INCLUDED	NA
Kniest_Dysplasia	ordo	ORDO:485	skos:broadMatch	ICD-10:Q77.7	ICD10:Q77.7	ordo.db	ProperSubClassOf	ORDO:485	ICD10:Q77.7	0.9	INCLUDED	NA
Koolen_de_Vries_syndrome	ordo	ORDO:96169	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:96169	ICD10:Q87.8	0.9	INCLUDED	NA
Kufor-Rakeb_syndrome	ordo	ORDO:306674	skos:broadMatch	ICD-10:G23.0	ICD10:G23.0	ordo.db	ProperSubClassOf	ORDO:306674	ICD10:G23.0	0.9	INCLUDED	NA
L-2-Hydroxyglutaric_Aciduria	ordo	ORDO:79314	skos:broadMatch	ICD-10:E72.8	ICD10:E72.8	ordo.db	ProperSubClassOf	ORDO:79314	ICD10:E72.8	0.9	INCLUDED	NA
L1_Syndrome	ordo	ORDO:275543	skos:broadMatch	ICD-10:Q04.8	ICD10:Q04.8	ordo.db	ProperSubClassOf	ORDO:275543	ICD10:Q04.8	0.9	INCLUDED	NA
LAMB1-Related_Cobblestone_Lissencephaly	ordo	ORDO:352682	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:352682	ICD10:Q04.3	0.9	INCLUDED	NA
LIFR-Related_Stuve-Wiedemann_Syndrome	ordo	ORDO:3206	skos:broadMatch	ICD-10:Q78.8	ICD10:Q78.8	ordo.db	ProperSubClassOf	ORDO:3206	ICD10:Q78.8	0.9	INCLUDED	NA
LRBA_Deficiency	ordo	ORDO:445018	skos:broadMatch	ICD-10:D81.8	ICD10:D81.8	ordo.db	ProperSubClassOf	ORDO:445018	ICD10:D81.8	0.9	INCLUDED	NA
Lafora_Disease	ordo	ORDO:501	skos:broadMatch	ICD-10:G40.3	ICD10:G40.3	ordo.db	ProperSubClassOf	ORDO:501	ICD10:G40.3	0.9	INCLUDED	NA
Landau-Kleffner_Syndrome	ordo	ORDO:98818	skos:exactMatch	ICD-10:F80.3	ICD10:F80.3	ordo.db	EquivalentTo	ORDO:98818	ICD10:F80.3	0.95	INCLUDED	NA
Langer_Mesomelic_Dysplasia	ordo	ORDO:2632	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:2632	ICD10:Q87.1	0.9	INCLUDED	NA
Larsen-like_Syndrome_B3GAT3_Type	ordo	ORDO:284139	skos:broadMatch	ICD-10:Q74.8	ICD10:Q74.8	ordo.db	ProperSubClassOf	ORDO:284139	ICD10:Q74.8	0.9	INCLUDED	NA
Larsen_Syndrome	ordo	ORDO:503	skos:broadMatch	ICD-10:Q74.8	ICD10:Q74.8	ordo.db	ProperSubClassOf	ORDO:503	ICD10:Q74.8	0.9	INCLUDED	NA
Late-Onset_Pompe_Disease	ordo	ORDO:420429	skos:broadMatch	ICD-10:E74.0	ICD10:E74.0	ordo.db	ProperSubClassOf	ORDO:420429	ICD10:E74.0	0.9	INCLUDED	NA
Late_Complement_Component_Deficiency	ordo	ORDO:169150	skos:broadMatch	ICD-10:D84.1	ICD10:D84.1	ordo.db	ProperSubClassOf	ORDO:169150	ICD10:D84.1	0.9	INCLUDED	NA
Leber_Hereditary_Optic_Neuropathy	ordo	ORDO:104	skos:broadMatch	ICD-10:H47.2	ICD10:H47.2	ordo.db	ProperSubClassOf	ORDO:104	ICD10:H47.2	0.9	INCLUDED	NA
Leigh_Syndrome	ordo	ORDO:255210	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:255210	ICD10:E88.8	0.9	INCLUDED	NA
Leigh_Syndrome	ordo	ORDO:506	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:506	ICD10:G31.8	0.9	INCLUDED	NA
Leigh_Syndrome	ordo	ORDO:70472	skos:broadMatch	ICD-10:G31.8	ICD10:G31.8	ordo.db	ProperSubClassOf	ORDO:70472	ICD10:G31.8	0.9	INCLUDED	NA
Lenz-Majewski_hyperostotic_dwarfism	ordo	ORDO:2658	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:2658	ICD10:Q87.1	0.9	INCLUDED	NA
Leri-Weill_Dyschondrosteosis	ordo	ORDO:240	skos:broadMatch	ICD-10:Q77.8	ICD10:Q77.8	ordo.db	ProperSubClassOf	ORDO:240	ICD10:Q77.8	0.9	INCLUDED	NA
Lesch-Nyhan_Syndrome	ordo	ORDO:510	skos:exactMatch	ICD-10:E79.1	ICD10:E79.1	ordo.db	EquivalentTo	ORDO:510	ICD10:E79.1	0.95	INCLUDED	NA
Lethal_Congenital_Contracture_Syndrome	ordo	ORDO:137776	skos:broadMatch	ICD-10:Q68.8	ICD10:Q68.8	ordo.db	ProperSubClassOf	ORDO:137776	ICD10:Q68.8	0.9	INCLUDED	NA
Lethal_Congenital_Contracture_Syndrome	ordo	ORDO:137783	skos:broadMatch	ICD-10:Q68.8	ICD10:Q68.8	ordo.db	ProperSubClassOf	ORDO:137783	ICD10:Q68.8	0.9	INCLUDED	NA
Lethal_Congenital_Contracture_Syndrome	ordo	ORDO:1486	skos:broadMatch	ICD-10:Q68.8	ICD10:Q68.8	ordo.db	ProperSubClassOf	ORDO:1486	ICD10:Q68.8	0.9	INCLUDED	NA
Lethal_Congenital_Contracture_Syndrome	ordo	ORDO:363409	skos:broadMatch	ICD-10:G71.2	ICD10:G71.2	ordo.db	ProperSubClassOf	ORDO:363409	ICD10:G71.2	0.9	INCLUDED	NA
Lethal_Congenital_Contracture_Syndrome	ordo	ORDO:464366	skos:broadMatch	ICD-10:Q77.2	ICD10:Q77.2	ordo.db	ProperSubClassOf	ORDO:464366	ICD10:Q77.2	0.9	INCLUDED	NA
Lethal_Polymalformative_Syndrome_Boissel_Type	ordo	ORDO:210144	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:210144	ICD10:Q87.8	0.9	INCLUDED	NA
Leukocyte_Adhesion_Deficiency_Type_II	ordo	ORDO:99843	skos:broadMatch	ICD-10:D84.8	ICD10:D84.8	ordo.db	ProperSubClassOf	ORDO:99843	ICD10:D84.8	0.9	INCLUDED	NA
Liberfarb_syndrome	ordo	ORDO:589442	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:589442	ICD10:Q87.8	0.9	INCLUDED	NA
Lichtenstein-Knorr_Syndrome	ordo	ORDO:448251	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:448251	ICD10:G11.1	0.9	INCLUDED	NA
Liddle_Syndrome	ordo	ORDO:526	skos:broadMatch	ICD-10:I15.1	ICD10:I15.1	ordo.db	ProperSubClassOf	ORDO:526	ICD10:I15.1	0.9	INCLUDED	NA
Limb-Girdle_Muscular_Dystrophy_Autosomal_Dominant	ordo	ORDO:34516	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:34516	ICD10:G71.0	0.9	INCLUDED	NA
Limb-Girdle_Muscular_Dystrophy_Autosomal_Dominant	ordo	ORDO:55595	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:55595	ICD10:G71.0	0.9	INCLUDED	NA
Limb-Girdle_Muscular_Dystrophy_Autosomal_Dominant	ordo	ORDO:55596	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:55596	ICD10:G71.0	0.9	INCLUDED	NA
Limb-Girdle_Muscular_Dystrophy_Autosomal_Dominant	ordo	ORDO:565909	skos:broadMatch	ICD-10:G71.0	ICD10:G71.0	ordo.db	ProperSubClassOf	ORDO:565909	ICD10:G71.0	0.9	INCLUDED	NA
Lipoic_Acid_Synthetase_Deficiency	ordo	ORDO:401859	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:401859	ICD10:E88.8	0.9	INCLUDED	NA
Lipoid_Proteinosis	ordo	ORDO:530	skos:broadMatch	ICD-10:E78.8	ICD10:E78.8	ordo.db	ProperSubClassOf	ORDO:530	ICD10:E78.8	0.9	INCLUDED	NA
Lipoyl_Transferase_1_Deficiency	ordo	ORDO:401862	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:401862	ICD10:E88.8	0.9	INCLUDED	NA
Lissencephaly_Spectrum_Disorders	ordo	ORDO:452	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:452	ICD10:Q04.3	0.9	INCLUDED	NA
Loeys-Dietz_Syndrome	ordo	ORDO:284973	skos:broadMatch	ICD-10:Q87.4	ICD10:Q87.4	ordo.db	ProperSubClassOf	ORDO:284973	ICD10:Q87.4	0.9	INCLUDED	NA
Loeys-Dietz_Syndrome	ordo	ORDO:284984	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:284984	ICD10:Q87.8	0.9	INCLUDED	NA
Loeys-Dietz_Syndrome	ordo	ORDO:60030	skos:broadMatch	ICD-10:Q87.4	ICD10:Q87.4	ordo.db	ProperSubClassOf	ORDO:60030	ICD10:Q87.4	0.9	INCLUDED	NA
Long-Chain_3-Hydroxyacyl-CoA_Dehydrogenase_Deficiency	ordo	ORDO:5	skos:broadMatch	ICD-10:E71.3	ICD10:E71.3	ordo.db	ProperSubClassOf	ORDO:5	ICD10:E71.3	0.9	INCLUDED	NA
Lowe_Syndrome	ordo	ORDO:534	skos:broadMatch	ICD-10:E72.0	ICD10:E72.0	ordo.db	ProperSubClassOf	ORDO:534	ICD10:E72.0	0.9	INCLUDED	NA
Lymphatic_Malformation_6	ordo	ORDO:568062	skos:broadMatch	ICD-10:Q82.0	ICD10:Q82.0	ordo.db	ProperSubClassOf	ORDO:568062	ICD10:Q82.0	0.9	INCLUDED	NA
Lysinuric_Protein_Intolerance	ordo	ORDO:470	skos:broadMatch	ICD-10:E72.0	ICD10:E72.0	ordo.db	ProperSubClassOf	ORDO:470	ICD10:E72.0	0.9	INCLUDED	NA
Lysosomal_Acid_Phosphatase_Deficiency	ordo	ORDO:35121	skos:broadMatch	ICD-10:E83.3	ICD10:E83.3	ordo.db	ProperSubClassOf	ORDO:35121	ICD10:E83.3	0.9	INCLUDED	NA
MED13L_Syndrome	ordo	ORDO:369891	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:369891	ICD10:Q87.0	0.9	INCLUDED	NA
MED17-Related_Disorder	ordo	ORDO:402364	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:402364	ICD10:Q04.3	0.9	INCLUDED	NA
MEDNIK_syndrome	ordo	ORDO:171851	skos:broadMatch	ICD-10:E83.0	ICD10:E83.0	ordo.db	ProperSubClassOf	ORDO:171851	ICD10:E83.0	0.9	INCLUDED	NA
MELAS_Syndrome	dismech	dismech:MELAS_Syndrome	skos:exactMatch	ICD10CM:E88.41	ICD10CM:E88.41	ICD-10-CM	EquivalentTo	dismech:MELAS_Syndrome	ICD10CM:E88.41	0.95	INCLUDED	NA
MELAS_Syndrome	ordo	ORDO:550	skos:broadMatch	ICD-10:G71.3	ICD10:G71.3	ordo.db	ProperSubClassOf	ORDO:550	ICD10:G71.3	0.9	INCLUDED	NA
MEND_Syndrome	ordo	ORDO:401973	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:401973	ICD10:Q87.8	0.9	INCLUDED	NA
MEPAN_Syndrome	ordo	ORDO:508093	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:508093	ICD10:E88.8	0.9	INCLUDED	NA
MERRF_Syndrome	ordo	ORDO:551	skos:broadMatch	ICD-10:G71.3	ICD10:G71.3	ordo.db	ProperSubClassOf	ORDO:551	ICD10:G71.3	0.9	INCLUDED	NA
MGAT2-congenital_disorder_of_glycosylation	ordo	ORDO:79329	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:79329	ICD10:E77.8	0.9	INCLUDED	NA
MHC_Class_II_Deficiency	ordo	ORDO:572	skos:exactMatch	ICD-10:D81.7	ICD10:D81.7	ordo.db	EquivalentTo	ORDO:572	ICD10:D81.7	0.95	INCLUDED	NA
MICPCH_Syndrome	ordo	ORDO:163937	skos:broadMatch	ICD-10:Q04.3	ICD10:Q04.3	ordo.db	ProperSubClassOf	ORDO:163937	ICD10:Q04.3	0.9	INCLUDED	NA
MMACHC-related_Methylmalonic_Aciduria_and_Homocystinuria_cblC_Type	ordo	ORDO:79282	skos:broadMatch	ICD-10:D58.8	ICD10:D58.8	ordo.db	ProperSubClassOf	ORDO:79282	ICD10:D58.8	0.9	INCLUDED	NA
MPDU1-congenital_disorder_of_glycosylation	ordo	ORDO:79323	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:79323	ICD10:E77.8	0.9	INCLUDED	NA
MPI-Congenital_Disorder_of_Glycosylation	ordo	ORDO:79319	skos:broadMatch	ICD-10:E77.8	ICD10:E77.8	ordo.db	ProperSubClassOf	ORDO:79319	ICD10:E77.8	0.9	INCLUDED	NA
MSMO1_Deficiency	ordo	ORDO:488168	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:488168	ICD10:E88.8	0.9	INCLUDED	NA
MSTO1-Related_Mitochondrial_Myopathy	ordo	ORDO:502423	skos:broadMatch	ICD-10:G71.3	ICD10:G71.3	ordo.db	ProperSubClassOf	ORDO:502423	ICD10:G71.3	0.9	INCLUDED	NA
MTHFD1_Deficiency	ordo	ORDO:658813	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:658813	ICD10:E88.8	0.9	INCLUDED	NA
MTO1_Deficiency	ordo	ORDO:314637	skos:broadMatch	ICD-10:E88.8	ICD10:E88.8	ordo.db	ProperSubClassOf	ORDO:314637	ICD10:E88.8	0.9	INCLUDED	NA
MUTYH-Associated_Polyposis	ordo	ORDO:247798	skos:broadMatch	ICD-10:D12.6	ICD10:D12.6	ordo.db	ProperSubClassOf	ORDO:247798	ICD10:D12.6	0.9	INCLUDED	NA
MYO6_Hearing_Loss	ordo	ORDO:87884	skos:exactMatch	ICD-10:H90.5	ICD10:H90.5	ordo.db	EquivalentTo	ORDO:87884	ICD10:H90.5	0.95	INCLUDED	NA
Mabry_Syndrome	ordo	ORDO:247262	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:247262	ICD10:Q87.8	0.9	INCLUDED	NA
Machado_Joseph_Disease	ordo	ORDO:276238	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:276238	ICD10:G11.8	0.9	INCLUDED	NA
Machado_Joseph_Disease	ordo	ORDO:276241	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:276241	ICD10:G11.8	0.9	INCLUDED	NA
Machado_Joseph_Disease	ordo	ORDO:276244	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:276244	ICD10:G11.8	0.9	INCLUDED	NA
Machado_Joseph_Disease	ordo	ORDO:98757	skos:broadMatch	ICD-10:G11.8	ICD10:G11.8	ordo.db	ProperSubClassOf	ORDO:98757	ICD10:G11.8	0.9	INCLUDED	NA
Malan_Syndrome	ordo	ORDO:420179	skos:broadMatch	ICD-10:Q87.3	ICD10:Q87.3	ordo.db	ProperSubClassOf	ORDO:420179	ICD10:Q87.3	0.9	INCLUDED	NA
Mandibulofacial_Dysostosis_With_Alopecia	ordo	ORDO:443995	skos:broadMatch	ICD-10:Q75.4	ICD10:Q75.4	ordo.db	ProperSubClassOf	ORDO:443995	ICD10:Q75.4	0.9	INCLUDED	NA
Mandibulofacial_Dysostosis_with_Microcephaly	ordo	ORDO:79113	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:79113	ICD10:Q87.0	0.9	INCLUDED	NA
Marden-Walker_Syndrome	ordo	ORDO:2461	skos:broadMatch	ICD-10:Q87.0	ICD10:Q87.0	ordo.db	ProperSubClassOf	ORDO:2461	ICD10:Q87.0	0.9	INCLUDED	NA
Marfanoid_Progeroid_Lipodystrophy_Syndrome	ordo	ORDO:300382	skos:broadMatch	ICD-10:E88.1	ICD10:E88.1	ordo.db	ProperSubClassOf	ORDO:300382	ICD10:E88.1	0.9	INCLUDED	NA
Marinesco-Sjogren_Syndrome	ordo	ORDO:559	skos:broadMatch	ICD-10:G11.1	ICD10:G11.1	ordo.db	ProperSubClassOf	ORDO:559	ICD10:G11.1	0.9	INCLUDED	NA
Maroteaux-Lamy_syndrome	ordo	ORDO:276212	skos:broadMatch	ICD-10:E76.2	ICD10:E76.2	ordo.db	ProperSubClassOf	ORDO:276212	ICD10:E76.2	0.9	INCLUDED	NA
Maroteaux-Lamy_syndrome	ordo	ORDO:276223	skos:broadMatch	ICD-10:E76.2	ICD10:E76.2	ordo.db	ProperSubClassOf	ORDO:276223	ICD10:E76.2	0.9	INCLUDED	NA
Maroteaux-Lamy_syndrome	ordo	ORDO:583	skos:broadMatch	ICD-10:E76.2	ICD10:E76.2	ordo.db	ProperSubClassOf	ORDO:583	ICD10:E76.2	0.9	INCLUDED	NA
Marshall-Smith_Syndrome	ordo	ORDO:561	skos:broadMatch	ICD-10:Q87.3	ICD10:Q87.3	ordo.db	ProperSubClassOf	ORDO:561	ICD10:Q87.3	0.9	INCLUDED	NA
McKusick-Kaufman_Syndrome	ordo	ORDO:2473	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:2473	ICD10:Q87.8	0.9	INCLUDED	NA
McLeod_Neuroacanthocytosis_Syndrome	ordo	ORDO:59306	skos:broadMatch	ICD-10:G10	ICD10:G10	ordo.db	ProperSubClassOf	ORDO:59306	ICD10:G10	0.9	INCLUDED	NA
Meacham_syndrome	ordo	ORDO:3097	skos:broadMatch	ICD-10:Q87.8	ICD10:Q87.8	ordo.db	ProperSubClassOf	ORDO:3097	ICD10:Q87.8	0.9	INCLUDED	NA
Meier-Gorlin_Syndrome	ordo	ORDO:2554	skos:broadMatch	ICD-10:Q87.1	ICD10:Q87.1	ordo.db	ProperSubClassOf	ORDO:2554	ICD10:Q87.1	0.9	INCLUDED	NA
Mendelian_Susceptibility_To_Mycobacterial_Diseases_Due_To_Complete_IL12B_Deficiency	ordo	ORDO:319558	skos:broadMatch	ICD-10:D84.8	ICD10:D84.8	ordo.db	ProperSubClassOf	ORDO:319558	ICD10:D84.8	0.9	INCLUDED	NA
Mendelian_Susceptibility_To_Mycobacterial_Diseases_Due_To_Partial_IRF8_Deficiency	ordo	ORDO:319600	skos:broadMatch	ICD-10:D84.8	ICD10:D84.8	ordo.db	ProperSubClassOf	ORDO:319600	ICD10:D84.8	0.9	INCLUDED	NA
Mesomelia-Synostoses_Syndrome	ordo	ORDO:2496	skos:broadMatch	ICD-10:Q74.8	ICD10:Q74.8	ordo.db	ProperSubClassOf	ORDO:2496	ICD10:Q74.8	0.9	INCLUDED	NA
Mesomelic_Dysplasia_Kantaputra_Type	ordo	ORDO:1836	skos:broadMatch	ICD-10:Q78.8	ICD10:Q78.8	ordo.db	ProperSubClassOf	ORDO:1836	ICD10:Q78.8	0.9	INCLUDED	NA
Mesomelic_Dysplasia_Savarirayan_Type	ordo	ORDO:85170	skos:broadMatch	ICD-10:Q78.8	ICD10:Q78.8	ordo.db	ProperSubClassOf	ORDO:85170	ICD10:Q78.8	0.9	INCLUDED	NA
