dismech_disorder	parent_mondo	parent_label	uncovered_child_mondo	child_label
Berardinelli_Seip_Congenital_Lipodystrophy	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	MONDO:0012071	congenital generalized lipodystrophy type 1
Berardinelli_Seip_Congenital_Lipodystrophy	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	MONDO:0012923	congenital generalized lipodystrophy type 3
Berardinelli_Seip_Congenital_Lipodystrophy	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	MONDO:0979300	PPARG-associated congenital generalized lipodystrophy
Beta_Thalassemia	MONDO:0019402	beta thalassemia	MONDO:0008545	thalassemia, beta+, silent allele
Beta_Thalassemia	MONDO:0019402	beta thalassemia	MONDO:0011381	dominant beta-thalassemia
Beta_Thalassemia	MONDO:0019402	beta thalassemia	MONDO:0013517	beta-thalassemia HBB/LCRB
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0007247	basal ganglia calcification, idiopathic, childhood-onset
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0014004	basal ganglia calcification, idiopathic, 4
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0014204	basal ganglia calcification, idiopathic, 5
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0014628	basal ganglia calcification, idiopathic, 6
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0024538	basal ganglia calcification, idiopathic, 1
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0032673	basal ganglia calcification, idiopathic, 7, autosomal recessive
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0032938	basal ganglia calcification, idiopathic, 8, autosomal recessive
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0968977	basal ganglia calcification, idiopathic, 9, autosomal recessive
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0975875	basal ganglia calcification, idiopathic, 10, autosomal recessive
Bilateral_Striopallidodentate_Calcinosis	MONDO:0008947	bilateral striopallidodentate calcinosis	MONDO:0980939	basal ganglia calcification, idiopathic, 11, autosomal recessive
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0000693	bipolar II disorder
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0001866	bipolar I disorder
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0007440	major affective disorder 1
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012319	major affective disorder 3
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012642	major affective disorder 4
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012685	major affective disorder 5
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012686	major affective disorder 6
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012877	major affective disorder 8
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012881	major affective disorder 7
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0012882	major affective disorder 9
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0024612	manic bipolar affective disorder
Bipolar_Disorder	MONDO:0004985	bipolar disorder	MONDO:0024613	bipolar depression
Bladder_Urothelial_Carcinoma	MONDO:0005611	bladder transitional cell carcinoma	MONDO:0003890	infiltrating bladder urothelial carcinoma
Bladder_Urothelial_Carcinoma	MONDO:0005611	bladder transitional cell carcinoma	MONDO:0003930	non-invasive bladder urothelial carcinoma
Bladder_Urothelial_Carcinoma	MONDO:0005611	bladder transitional cell carcinoma	MONDO:0004056	bladder papillary urothelial carcinoma
Bladder_Urothelial_Carcinoma	MONDO:0005611	bladder transitional cell carcinoma	MONDO:0004163	bladder urachal urothelial carcinoma
Bladder_Urothelial_Carcinoma	MONDO:0005611	bladder transitional cell carcinoma	MONDO:0850347	bladder sarcomatoid transitional cell carcinoma
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	MONDO:0016857	blepharophimosis-epicanthus inversus-ptosis due to 3q23 rearrangement syndrome
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	MONDO:0016858	blepharophimosis-epicanthus inversus-ptosis due to a point mutation syndrome
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	MONDO:0016859	blepharophimosis-epicanthus inversus-ptosis due to copy number variations
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	MONDO:0035524	blepharophimosis-ptosis-epicanthus inversus syndrome type 1
Blepharophimosis_Ptosis_and_Epicanthus_Inversus_Syndrome	MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	MONDO:0035525	blepharophimosis-ptosis-epicanthus inversus syndrome type 2
Body_Dysmorphic_Disorder	MONDO:0000690	body dysmorphic disorder	MONDO:0980739	muscle dysmorphic disorder
Botulism	MONDO:0005498	botulism	MONDO:0016453	foodborne botulism
Botulism	MONDO:0005498	botulism	MONDO:0016468	toxin-mediated infectious botulism
Botulism	MONDO:0005498	botulism	MONDO:0016777	inhalational botulism
Botulism	MONDO:0005498	botulism	MONDO:0016778	iatrogenic botulism
Brachyolmia	MONDO:0015262	brachyolmia	MONDO:0007232	autosomal dominant brachyolmia
Brachyolmia	MONDO:0015262	brachyolmia	MONDO:0013360	brachyolmia, Maroteaux type
Brachyolmia	MONDO:0015262	brachyolmia	MONDO:0018662	autosomal recessive brachyolmia
Breast_Fibroadenoma	MONDO:0002056	breast fibroadenoma	MONDO:0002371	breast pericanalicular fibroadenoma
Breast_Fibroadenoma	MONDO:0002056	breast fibroadenoma	MONDO:0002377	breast intracanalicular fibroadenoma
Breast_Fibroadenoma	MONDO:0002056	breast fibroadenoma	MONDO:0004150	breast giant fibroadenoma
Bronchiectasis	MONDO:0004822	bronchiectasis	MONDO:0018956	idiopathic bronchiectasis
Brucellosis	MONDO:0005683	brucellosis	MONDO:0001190	Brucella suis brucellosis
Brucellosis	MONDO:0005683	brucellosis	MONDO:0001857	Brucella canis brucellosis
Brucellosis	MONDO:0005683	brucellosis	MONDO:0001972	Brucella melitensis brucellosis
Brucellosis	MONDO:0005683	brucellosis	MONDO:0001973	Brucella abortus brucellosis
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0012728	Brugada syndrome 2
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0012742	Brugada syndrome 3
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0012743	Brugada syndrome 4
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0013015	Brugada syndrome 5
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0013145	Brugada syndrome 6
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0013146	Brugada syndrome 7
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0013148	Brugada syndrome 8
Brugada_Syndrome	MONDO:0015263	Brugada syndrome	MONDO:0014621	Brugada syndrome 9
Burkitt_Lymphoma	MONDO:0007243	Burkitt lymphoma	MONDO:0006150	colon Burkitt lymphoma
Burkitt_Lymphoma	MONDO:0007243	Burkitt lymphoma	MONDO:0006416	small intestinal Burkitt lymphoma
CACNA1A_Related_Disorder	MONDO:0100254	CACNA1A-related complex neurodevelopmental disorder	MONDO:0008457	spinocerebellar ataxia type 6
CACNA1A_Related_Disorder	MONDO:0100254	CACNA1A-related complex neurodevelopmental disorder	MONDO:0014917	developmental and epileptic encephalopathy, 42
CACNA1A_Related_Disorder	MONDO:0100254	CACNA1A-related complex neurodevelopmental disorder	MONDO:0020756	migraine, familial hemiplegic, 1
CADASIL_Type_1	MONDO:0007432	cerebral arteriopathy with subcortical infarcts and leukoencephalopathy	MONDO:0000914	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1
CADASIL_Type_1	MONDO:0007432	cerebral arteriopathy with subcortical infarcts and leukoencephalopathy	MONDO:0014768	cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 2
CADASIL_Type_1	MONDO:0007432	cerebral arteriopathy with subcortical infarcts and leukoencephalopathy	MONDO:0979867	cerebral arteriopathy, autosomal recessive, with subcortical infarcts and leukoencephalopathy 1
CDKL5_Deficiency_Disorder	MONDO:0100039	CDKL5 disorder	MONDO:0010396	developmental and epileptic encephalopathy, 2
CFAP418-related_Retinal_Ciliopathy	MONDO:0700374	CFAP418-related ciliopathy	MONDO:0013786	cone-rod dystrophy 16
CFAP418-related_Retinal_Ciliopathy	MONDO:0700374	CFAP418-related ciliopathy	MONDO:0044308	bardet-biedl syndrome 21
CFAP418-related_Retinal_Ciliopathy	MONDO:0700374	CFAP418-related ciliopathy	MONDO:0800359	retinitis pigmentosa 64
CHARGE_Syndrome	MONDO:0008965	CHARGE syndrome	MONDO:1010178	CHD7-related CHARGE syndrome
CHRNA1-associated_Fetal_Hypo-akinesia_Disorder_of_Prenatal_Onset	MONDO:0009668	lethal multiple pterygium syndrome	MONDO:0010716	X-linked lethal multiple pterygium syndrome
CNS_Vasculitis	MONDO:0015374	primary central nervous system vasculitis	MONDO:0100248	rapidly progressive primary central nervous system vasculitis
COPA_Syndrome	MONDO:0014629	autoimmune interstitial lung disease-arthritis syndrome	MONDO:0700391	autoinflammation and autoimmunity with immune dysregulation 1
COPA_Syndrome	MONDO:0014629	autoimmune interstitial lung disease-arthritis syndrome	MONDO:0700392	autoinflammation and autoimmunity with immune dysregulation 2
CRX_Related_Retinopathy	MONDO:1040064	CRX-related retinopathy	MONDO:0007362	cone-rod dystrophy 2
CRX_Related_Retinopathy	MONDO:1040064	CRX-related retinopathy	MONDO:0013449	Leber congenital amaurosis 7
Campylobacteriosis	MONDO:0005688	campylobacteriosis	MONDO:0040728	Campylobacter fetus infectious disease
Camurati-Engelmann_Disease	MONDO:0007542	Camurati-Engelmann disease	MONDO:0011690	Camurati-Engelmann disease type 2
Camurati-Engelmann_Disease	MONDO:0007542	Camurati-Engelmann disease	MONDO:0700385	Camurati-Engelmann disease type 1
Canavan_Disease	MONDO:0010079	Canavan disease	MONDO:0017830	severe Canavan disease
Canavan_Disease	MONDO:0010079	Canavan disease	MONDO:0017831	mild Canavan disease
Carbon_Monoxide_Poisoning	MONDO:0800373	carbon monoxide poisoning	MONDO:0005493	carbon monoxide-induced delayed encephalopathy
Carbon_Monoxide_Poisoning	MONDO:0800373	carbon monoxide poisoning	MONDO:0017639	carbon monoxide-induced parkinsonism
Cardiofaciocutaneous_Syndrome	MONDO:0015280	cardiofaciocutaneous syndrome	MONDO:0007265	cardiofaciocutaneous syndrome 1
Cardiofaciocutaneous_Syndrome	MONDO:0015280	cardiofaciocutaneous syndrome	MONDO:0014112	cardiofaciocutaneous syndrome 2
Cardiofaciocutaneous_Syndrome	MONDO:0015280	cardiofaciocutaneous syndrome	MONDO:0014113	cardiofaciocutaneous syndrome 3
Cardiofaciocutaneous_Syndrome	MONDO:0015280	cardiofaciocutaneous syndrome	MONDO:0014114	cardiofaciocutaneous syndrome 4
Castleman_Disease	MONDO:0015564	Castleman disease	MONDO:0019752	pediatric Castleman disease
Castleman_Disease	MONDO:0015564	Castleman disease	MONDO:0019753	localized Castleman disease
Castleman_Disease	MONDO:0015564	Castleman disease	MONDO:0035838	idiopathic multicentric Castleman disease
Cauda_Equina_Syndrome	MONDO:0005693	cauda equina syndrome	MONDO:0020767	cauda equina syndrome with neurogenic bladder
Central_Areolar_Choroidal_Dystrophy	MONDO:0008982	central areolar choroidal dystrophy	MONDO:0004889	total central choroidal atrophy
Central_Areolar_Choroidal_Dystrophy	MONDO:0008982	central areolar choroidal dystrophy	MONDO:0004890	partial central choroid dystrophy
Central_Congenital_Hypothyroidism	MONDO:0016410	central congenital hypothyroidism	MONDO:0010139	isolated thyroid-stimulating hormone deficiency
Central_Congenital_Hypothyroidism	MONDO:0016410	central congenital hypothyroidism	MONDO:0010140	isolated thyrotropin-releasing hormone deficiency
Central_Congenital_Hypothyroidism	MONDO:0016410	central congenital hypothyroidism	MONDO:0010475	X-linked central congenital hypothyroidism with late-onset testicular enlargement
Central_Congenital_Hypothyroidism	MONDO:0016410	central congenital hypothyroidism	MONDO:0016411	hypothyroidism due to deficient transcription factors involved in pituitary development or function
Central_Congenital_Hypothyroidism	MONDO:0016410	central congenital hypothyroidism	MONDO:0032819	hypothyroidism, congenital, nongoitrous, 7
Central_Nervous_System_Germ_Cell_Tumor	MONDO:0003000	central nervous system germ cell tumor	MONDO:0002073	malignant pineal area germ cell neoplasm
Central_Nervous_System_Germ_Cell_Tumor	MONDO:0003000	central nervous system germ cell tumor	MONDO:0003405	adult central nervous system germ cell tumor
Central_Nervous_System_Germ_Cell_Tumor	MONDO:0003000	central nervous system germ cell tumor	MONDO:0003750	childhood central nervous system germ cell tumor
Central_Nervous_System_Germ_Cell_Tumor	MONDO:0003000	central nervous system germ cell tumor	MONDO:0016742	mixed germ cell tumor of central nervous system
Central_Nervous_System_Teratoma	MONDO:0002718	central nervous system teratoma	MONDO:0002717	spinal cord intramedullary teratoma
Central_Nervous_System_Teratoma	MONDO:0002718	central nervous system teratoma	MONDO:0003731	adult central nervous system teratoma
Central_Nervous_System_Teratoma	MONDO:0002718	central nervous system teratoma	MONDO:0003733	central nervous system mature teratoma
Central_Nervous_System_Teratoma	MONDO:0002718	central nervous system teratoma	MONDO:0003735	central nervous system immature teratoma
Central_Nervous_System_Teratoma	MONDO:0002718	central nervous system teratoma	MONDO:0004015	pineal region teratoma
Central_Nervous_System_Teratoma	MONDO:0002718	central nervous system teratoma	MONDO:0004096	spinal cord dermoid cyst
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0008302	central precocious puberty 1
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0014137	precocious puberty, central, 2
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0015713	idiopathic central precocious puberty
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0015714	secondary central precocious puberty
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0958270	central precocious puberty in male
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0958354	genetic central precocious puberty in female
Central_Precocious_Puberty	MONDO:0019165	central precocious puberty	MONDO:0958355	secondary central precocious puberty in female
Centronuclear_Myopathy	MONDO:0018947	centronuclear myopathy	MONDO:0013890	congenital myopathy with internal nuclei and atypical cores
Centronuclear_Myopathy	MONDO:0018947	centronuclear myopathy	MONDO:0054695	myopathy, centronuclear, 6, with fiber-type disproportion
Cerebellar_Ataxia-Hypogonadism_Syndrome	MONDO:0008935	cerebellar ataxia-hypogonadism syndrome	MONDO:0011580	cerebellar ataxia and hypergonadotropic hypogonadism
Cerebral_Amyloid_Angiopathy	MONDO:0005620	cerebral amyloid angiopathy	MONDO:0007098	ACys amyloidosis
Cerebral_Amyloid_Angiopathy	MONDO:0005620	cerebral amyloid angiopathy	MONDO:0008306	ABri amyloidosis
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0000554	endocervical adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0002741	uterine ligament adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0002742	cervical mucinous adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0003410	Wolffian duct adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0003631	cervical serous adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0003665	cervical endometrioid adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0004530	early invasive cervical adenocarcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0006133	cervical adenoid cystic carcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0006134	cervical adenosquamous carcinoma
Cervical_Adenocarcinoma	MONDO:0005153	cervical adenocarcinoma	MONDO:0006135	cervical clear cell adenocarcinoma
Cervical_Artery_Dissection	MONDO:0006061	cervical artery dissection	MONDO:0018212	familial cervical artery dissection
Cervical_Artery_Dissection	MONDO:0006061	cervical artery dissection	MONDO:1040011	vertebral artery dissection
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0002988	cervix melanoma
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0003612	uterine ligament cancer
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0005131	cervical carcinoma
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0006144	cervical Wilms tumor
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0016276	high-grade neuroendocrine carcinoma of the cervix uteri
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0016277	malignant mixed epithelial and mesenchymal tumor of cervix uteri
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0016289	malignant germ cell tumor of cervix uteri
Cervical_Cancer	MONDO:0002974	cervical cancer	MONDO:0021309	malignant neoplasm of endocervix
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0002761	cervical verrucous carcinoma
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0004088	cervical basaloid carcinoma
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0004239	cervical keratinizing squamous cell carcinoma
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0004296	cervical lymphoepithelioma-like carcinoma
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0004413	cervical non-keratinizing squamous cell carcinoma
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0004552	microinvasive cervical squamous cell carcinoma
Cervical_Squamous_Cell_Carcinoma	MONDO:0006143	cervical squamous cell carcinoma	MONDO:0006134	cervical adenosquamous carcinoma
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0007310	Charcot-Marie-Tooth disease, Guadalajara neuronal type
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0007312	Charcot-Marie-Tooth disease with ptosis and parkinsonism
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0007790	Charcot-Marie-Tooth disease type 3
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0008451	neuronopathy, distal hereditary motor, autosomal dominant 1
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0011002	neuropathy, hereditary motor and sensory, type 6A
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0014906	Charcot-Marie-Tooth disease, axonal, autosomal recessive, type 2a2b;
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0018776	demyelinating hereditary motor and sensory neuropathy
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0018778	intermediate Charcot-Marie-Tooth disease
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0018994	Charcot-Marie-Tooth disease type X
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0018995	Charcot-Marie-Tooth disease type 4
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0025622	Charcot-Marie-Tooth disease, axonal, mitochondrial form, 1
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0030433	Charcot-Marie-Tooth disease, axonal, type 2FF
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0030458	Charcot-Marie-Tooth disease, axonal, Type 2HH
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0030677	Charcot-Marie-Tooth disease, demyelinating, IIA 1I
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0030689	Charcot-Marie-Tooth disease, demyelinating, IIA 1H
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0031068	Charcot-Marie-Tooth disease, axonal, IIa 2II
Charcot-Marie-Tooth_Disease	MONDO:0015626	Charcot-Marie-Tooth disease	MONDO:0033135	Charcot-Marie-Tooth disease, demyelinating, type 1G
