disorder	mondo_id	n_dismech	n_kg	n_overlap	kg_only	dismech_only
Primary_Ciliary_Dyskinesia	MONDO:0016575	9	56	6	HGNC:10295(RPGR);HGNC:11212(SPAG1);HGNC:12003(TP73);HGNC:12371(RSPH1);HGNC:12760(BRWD1);HGNC:1301(CFAP298);HGNC:16725(DNAAF11);HGNC:17209(STK36);HGNC:1857(CENPF);HGNC:18576(CCNO);HGNC:18592(NEK10);HGNC:18744(DNAI2);HGNC:19368(HYDIN);HGNC:19412(ZMYND10);HGNC:20188(DNAAF2);HGNC:21054(RSPH3);HGNC:21057(RSPH9);HGNC:21493(DNAAF4);HGNC:21558(RSPH4A);HGNC:23247(DNAL1);HGNC:23700(TTC12);HGNC:24245(DRC1);HGNC:24846(GAS2L2);HGNC:25244(CCDC39);HGNC:25280(ODAD4);HGNC:25430(LRRC56);HGNC:25583(ODAD2);HGNC:2567(OFD1);HGNC:25678(CLXN);HGNC:26013(DNAAF5);HGNC:26090(CCDC40);HGNC:26456(CFAP54);HGNC:26560(ODAD1);HGNC:28188(CFAP300);HGNC:28303(ODAD3);HGNC:28570(DNAAF6);HGNC:29368(CFAP74);HGNC:2942(DNAH11);HGNC:2950(DNAH5);HGNC:2953(DNAH9);HGNC:2954(DNAI1);HGNC:29937(DRC2);HGNC:30492(DNAAF3);HGNC:30539(DNAAF1);HGNC:30718(DNAJB13);HGNC:32700(DNAAF19);HGNC:3816(FOXJ1);HGNC:40050(MCIDAS);HGNC:4166(DRC4);HGNC:7853(NME5)	HGNC:25247(CFAP46);HGNC:26485(CFAP57);HGNC:2941(DNAH10)
Primary_Coenzyme_Q10_Deficiency	MONDO:0018151	9	9	8	HGNC:28722(COQ5)	HGNC:19041(COQ8B)
Primary_Cutaneous_Aggressive_Epidermotropic_CD8_T-cell_Lymphoma	MONDO:0015811	3	0	0		HGNC:1787(CDKN2A);HGNC:29605(SH2B3);HGNC:6192(JAK2)
Primary_Hyperoxaluria_Type_3	MONDO:0013327	2	1	1		HGNC:341(AGXT)
Primary_Pigmented_Nodular_Adrenocortical_Disease	MONDO:0015999	4	4	4		
Primary_Triglyceride_Deposit_Cardiomyovasculopathy	MONDO:0035423	1	1	1		
Primrose_Syndrome	MONDO:0009798	1	1	1		
Progressive_Familial_Heart_Block	MONDO:0019490	2	4	2	HGNC:10586(SCN1B);HGNC:2488(NKX2-5)	
Progressive_Myoclonus_Epilepsy	MONDO:0020074	4	25	3	HGNC:10739(SEMA6B);HGNC:13993(PRDM8);HGNC:14253(CERS1);HGNC:1665(SCARB2);HGNC:17019(PRICKLE1);HGNC:2079(CLN8);HGNC:21957(KCTD7);HGNC:25807(SLC7A6OS);HGNC:4431(GOSR2);HGNC:6233(KCNC1);HGNC:6638(LMNB2);HGNC:7461(MT-ND5);HGNC:7470(MT-RNR1);HGNC:7481(MT-TF);HGNC:7487(MT-TH);HGNC:7489(MT-TK);HGNC:7490(MT-TL1);HGNC:7494(MT-TP);HGNC:7495(MT-TQ);HGNC:7497(MT-TS1);HGNC:7498(MT-TS2);HGNC:8943(SERPINI1)	HGNC:7758(NEU1)
Progressive_Supranuclear_Palsy	MONDO:0019037	2	1	1		HGNC:613(APOE)
Propionic_Acidemia	MONDO:0011628	2	2	2		
Proteasome_Associated_Autoinflammatory_Syndrome	MONDO:0009726	1	6	1	HGNC:20330(POMP);HGNC:24929(PSMG2);HGNC:9538(PSMB10);HGNC:9541(PSMB4);HGNC:9546(PSMB9)	
Proteus_syndrome	MONDO:0008318	1	1	1		
Prune_Belly_Syndrome	MONDO:0007032	5	1	1		HGNC:11630(HNF1B);HGNC:16067(MYOCD);HGNC:28993(PIEZO1);HGNC:3754(FLNA)
Pseudohypoparathyroidism	MONDO:0019992	1	3	1	HGNC:11431(STX16);HGNC:24872(GNAS-AS1)	
Pseudopseudohypoparathyroidism	MONDO:0012912	1	1	1		
Pseudoxanthoma_Elasticum	MONDO:0100091	1	4	1	HGNC:15516(XYLT1);HGNC:15517(XYLT2);HGNC:3356(ENPP1)	
Psoriasis_14_Pustular	MONDO:0013626	1	2	1	HGNC:18971(AP1S3)	
Pulmonary_Veno_Occlusive_Disease_And_Or_Pulmonary_Capillary_Haemangiomatosis	MONDO:0018554	1	0	0		HGNC:19687(EIF2AK4)
Punctate_Palmoplantar_Keratoderma	MONDO:0017675	2	3	2	HGNC:24855(CCDC91)	
Pycnodysostosis	MONDO:0009940	1	1	1		
Pyridoxine-Dependent_Epilepsy	MONDO:0020741	1	1	1		
Pyruvate_Carboxylase_Deficiency_Disease	MONDO:0009949	1	1	1		
Pyruvate_Dehydrogenase_Deficiency	MONDO:0019169	7	8	7	HGNC:16429(LIAS)	
Pyruvate_Kinase_Deficiency	MONDO:0009950	1	1	1		
RAB33B-Related_Smith-McCort_Dysplasia_2	MONDO:0014087	1	1	1		
RHO-Related_Retinopathy	MONDO:0700380	1	1	1		
ROS1_Rearranged_NSCLC	MONDO:0005061	2	0	0		HGNC:10261(ROS1);HGNC:1697(CD74)
RPE65-Related_Retinopathy	MONDO:0100368	1	1	1		
RPGR-Related_Retinopathy	MONDO:0100437	1	1	1		
RYR2_CPVT	MONDO:0017990	1	7	1	HGNC:12261(TRDN);HGNC:1442(CALM1);HGNC:1445(CALM2);HGNC:1449(CALM3);HGNC:1513(CASQ2);HGNC:27365(TECRL)	
ReNU_Syndrome	MONDO:0971172	1	1	1		
Relapsing_Polychondritis	MONDO:0019125	2	0	0		HGNC:12469(UBA1);HGNC:4948(HLA-DRB1)
Renal_Agenesis	MONDO:0018470	5	12	4	HGNC:1071(BMP4);HGNC:12580(UPK3A);HGNC:12779(WNT9B);HGNC:19185(FRAS1);HGNC:23399(FREM1);HGNC:25396(FREM2);HGNC:29043(DSTYK);HGNC:4243(GFRA1)	HGNC:8616(PAX2)
Renal_Tubular_Acidosis_Distal_4_with_Hemolytic_Anemia	MONDO:0012700	1	1	1		
Renpenning_syndrome	MONDO:0010653	1	1	1		
Retinal_Arterial_Tortuosity	MONDO:0008373	1	1	1		
Rett_Syndrome	MONDO:0010726	1	1	1		
Reversible_Infantile_Cytochrome_c_Oxidase_Deficiency	MONDO:0957524	1	0	0		HGNC:7479(MT-TE)
Rhabdoid_Tumor	MONDO:0002728	2	2	2		
Rhizomelic_Chondrodysplasia_Punctata_Plasmalogen_Synthesis_Defect	MONDO:0015776	3	4	2	HGNC:8860(PEX7);HGNC:9719(PEX5)	HGNC:26222(FAR1)
Rhizomelic_Chondrodysplasia_Punctata_Type_1	MONDO:0008972	1	1	1		
Ritscher-Schinzel_Syndrome	MONDO:0019078	6	4	3	HGNC:20637(DPYSL5)	HGNC:25014(COMMD9);HGNC:25611(CCDC93);HGNC:26027(COMMD4)
Rosacea	MONDO:0006604	8	0	0		HGNC:10969(SLC22A5);HGNC:18451(MCFD2);HGNC:25675(CHMP6);HGNC:2696(DBNL);HGNC:28235(ABHD14B);HGNC:4711(GZMK);HGNC:6116(IRF1);HGNC:7376(MSR1)
Rosai-Dorfman_Disease	MONDO:0006412	5	1	1		HGNC:11920(FAS);HGNC:6407(KRAS);HGNC:6840(MAP2K1);HGNC:7989(NRAS)
Rubinstein-Taybi_Syndrome	MONDO:0019188	2	2	2		
SADDAN	MONDO:0014658	1	1	1		
SCAD_Deficiency	MONDO:0008722	1	1	1		
SCN2A-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0013388	1	1	1		
SCN8A-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0013801	1	1	1		
SCO1-Related_COX_Deficiency	MONDO:0033636	1	1	1		
SCO2-Related_Fatal_Infantile_Cardioencephalomyopathy	MONDO:0011451	1	1	1		
SECISBP2_Deficiency	MONDO:0800046	1	1	1		
SEPSECS_Deficiency	MONDO:0013438	1	1	1		
SETBP1_Disorder	MONDO:0014482	1	1	1		
SETD1B-Related_Neurodevelopmental_Disorder	MONDO:0033559	1	1	1		
SHH_Holoprosencephaly_Spectrum	MONDO:0007733	1	1	1		
SLC13A5_Citrate_Transporter_Disorder	MONDO:0014392	1	1	1		
SLC35A2-CDG	MONDO:0010478	1	1	1		
SLC45A1-Related_Neuronal_Glucose_Transporter_Deficiency	MONDO:0044322	1	1	1		
SLC6A1-Related_Disorder	MONDO:0014633	1	7	1	HGNC:10585(SCN1A);HGNC:11005(SLC2A1);HGNC:11497(SYNGAP1);HGNC:1917(CHD2);HGNC:29433(NEXMIF);HGNC:564(AP2M1)	
SMAD6-related_Craniosynostosis	MONDO:0044315	1	1	1		
SNAP25_Encephalopathy	MONDO:0032678	1	1	0	HGNC:4331(GLS)	HGNC:11132(SNAP25)
SOX10_Neurocristopathy_Spectrum	MONDO:0013202	1	1	1		
STAT2_Deficiency	MONDO:0014715	1	2	1	HGNC:5433(IFNAR2)	
STAT6_Gain_of_Function_Disease	MONDO:0957807	1	1	1		
STING_Associated_Vasculopathy_with_Onset_in_Infancy	MONDO:0014405	1	1	1		
STK4_Deficiency	MONDO:0013934	1	1	1		
STRA6-related_syndromic_microphthalmia	MONDO:0011010	1	2	1	HGNC:12787(WNT7B)	
STX1B-Related_Epilepsy	MONDO:0014517	1	1	1		
STXBP1_Encephalopathy	MONDO:0012812	1	1	1		
SURF1-Related_Leigh_Syndrome	MONDO:0700250	1	1	1		
SYCE1_Related_Gametogenic_Failure	MONDO:1060214	1	1	1		
SYCP3-related_spermatogenic_failure	MONDO:0010052	1	1	1		
SYN1-Related_Disorder	MONDO:0010339	1	1	1		
SYNGAP1-Related_Developmental_and_Epileptic_Encephalopathy	MONDO:0012960	1	1	1		
SYT1_Baker-Gordon_Syndrome	MONDO:0033864	1	1	1		
Saethre-Chotzen_Syndrome	MONDO:0007042	2	3	1	HGNC:3689(FGFR2);HGNC:3690(FGFR3)	HGNC:3224(EFNA4)
Salla_Disease	MONDO:0011449	1	1	1		
Sandhoff_Disease	MONDO:0010006	1	1	1		
Sanfilippo_syndrome	MONDO:0018937	4	4	4		
Sarcoidosis	MONDO:0019338	6	3	2	HGNC:5331(NOD2)	HGNC:12363(TSC2);HGNC:17290(IL27RA);HGNC:535(ANXA11);HGNC:7884(NOTCH4)
Sarcoma_Of_Cervix_Uteri	MONDO:0016280	2	0	0		HGNC:11998(TP53);HGNC:17098(DICER1)
Scapuloperoneal_Spinal_Muscular_Atrophy	MONDO:0008408	1	1	1		
Schindler_Disease	MONDO:0012221	1	1	1		
Schinzel-Giedion_Syndrome	MONDO:0010010	1	1	1		
Schizophrenia	MONDO:0005090	2	12	1	HGNC:11495(SYN2);HGNC:14294(SHANK3);HGNC:18601(RTN4R);HGNC:1932(CHI3L1);HGNC:21191(DAOA);HGNC:2889(DISC2);HGNC:3024(DRD3);HGNC:5293(HTR2A);HGNC:619(APOL2);HGNC:7436(MTHFR);HGNC:9898(RBM12)	HGNC:29010(SETD1A)
Schneckenbecken_Dysplasia	MONDO:0010013	2	2	2		
Schnitzler_Syndrome	MONDO:0018304	1	0	0		HGNC:7562(MYD88)
Schwannoma	MONDO:0002546	3	4	3	HGNC:20233(COQ6)	
Schwannomatosis	MONDO:0008075	2	4	2	HGNC:20233(COQ6);HGNC:7773(NF2)	
Sclerosteosis	MONDO:0017838	1	2	1	HGNC:13771(SOST)	
Sea-Blue_Histiocyte_Syndrome	MONDO:0010017	1	1	1		
Seckel_Syndrome	MONDO:0019342	4	15	3	HGNC:11397(PLK4);HGNC:14906(NIN);HGNC:16068(PCNT);HGNC:1856(CENPE);HGNC:25815(CEP63);HGNC:26513(NSMCE2);HGNC:29366(CEP295);HGNC:2939(DNA2);HGNC:30764(TRAIP);HGNC:33499(ATRIP);HGNC:8734(NUP85);HGNC:9891(RBBP8)	HGNC:18654(RTTN)
Self-Limited_Epilepsy_with_Centrotemporal_Spikes	MONDO:0007295	2	3	1	HGNC:30668(SRPX2);HGNC:4087(GABRG2)	HGNC:1171(ELP4)
Semicircular_Canal_Dehiscence_Syndrome	MONDO:0018484	2	0	0		HGNC:13733(CDH23);HGNC:7882(NOTCH2)
Sengers_syndrome	MONDO:0008922	1	3	1	HGNC:10990(SLC25A4);HGNC:24552(TKFC)	
Senior-Loken_Syndrome	MONDO:0017842	10	10	10		
Sensory_Ataxic_Neuropathy_Dysarthria_Ophthalmoparesis	MONDO:0011835	1	3	1	HGNC:1160(TWNK);HGNC:20340(PRICKLE2)	
Severe_Combined_Immunodeficiency	MONDO:0015974	7	35	7	HGNC:10031(RMRP);HGNC:11937(CD70);HGNC:12765(FOXN1);HGNC:12831(XRCC4);HGNC:13222(BCL11B);HGNC:16393(CARD11);HGNC:1673(CD3D);HGNC:1674(CD3E);HGNC:1677(CD247);HGNC:1678(CD4);HGNC:18874(LAT);HGNC:20626(CHD7);HGNC:2252(CORO1A);HGNC:25737(NHEJ1);HGNC:26956(INO80);HGNC:27089(CARMIL2);HGNC:362(AK2);HGNC:5960(IKBKB);HGNC:6524(LCK);HGNC:6601(LIG4);HGNC:7067(CIITA);HGNC:9413(PRKDC);HGNC:9538(PSMB10);HGNC:9666(PTPRC);HGNC:9802(RAC2);HGNC:9986(RFX5);HGNC:9987(RFXANK);HGNC:9988(RFXAP)	
Sezary_Syndrome	MONDO:0017844	5	3	0	HGNC:11917(TNFRSF1B);HGNC:1653(CD28);HGNC:2505(CTLA4)	HGNC:11110(ARID1A);HGNC:11364(STAT3);HGNC:11998(TP53);HGNC:6190(JAK1);HGNC:9065(PLCG1)
Short_QT_Syndrome	MONDO:0000453	7	5	5		HGNC:1390(CACNA1C);HGNC:1402(CACNB2)
Shprintzen-Goldberg_Syndrome	MONDO:0008426	1	2	1	HGNC:3603(FBN1)	
Sialidosis_Type_1	MONDO:0019346	1	1	1		
Sifrim-Hitz-Weiss_Syndrome	MONDO:0014946	1	1	1		
Silicosis	MONDO:0005960	1	0	0		HGNC:11892(TNF)
Silver_Russell_Syndrome	MONDO:0008394	4	5	3	HGNC:4564(GRB10);HGNC:4713(H19)	HGNC:1786(CDKN1C)
Sitosterolemia	MONDO:0008863	2	2	2		
Sjogren-Larsson_Syndrome	MONDO:0010031	1	1	1		
Skin_Fragility_Woolly_Hair_Syndrome	MONDO:0011882	1	1	1		
Sly_syndrome	MONDO:0009662	1	1	1		
Small_Intestine_Cancer	MONDO:0000956	12	0	0		HGNC:11389(STK11);HGNC:11529(EPCAM);HGNC:11998(TP53);HGNC:3430(ERBB2);HGNC:583(APC);HGNC:6407(KRAS);HGNC:6770(SMAD4);HGNC:7127(MLH1);HGNC:7325(MSH2);HGNC:7329(MSH6);HGNC:7527(MUTYH);HGNC:9122(PMS2)
Smith-Lemli-Opitz_syndrome	MONDO:0010035	2	1	1		HGNC:29(ABCA1)
Smith-Magenis_Syndrome	MONDO:0008434	1	2	1	HGNC:29059(IQSEC2)	
Snijders_Blok-Campeau_Syndrome	MONDO:0032600	1	1	1		
Solitary_Fibrous_Tumor	MONDO:0016238	2	2	2		
Spasmodic_Dysphonia	MONDO:0000485	1	0	0		HGNC:4388(GNAL)
Spasticity-Ataxia-Gait_Anomalies_Syndrome	MONDO:0014803	3	1	0	HGNC:20134(GLRX5)	HGNC:10519(SACS);HGNC:11237(SPG7);HGNC:315(AFG3L2)
Spinal_Muscular_Atrophy_Progressive_Myoclonic_Epilepsy	MONDO:0008045	1	1	1		
Spinal_Muscular_Atrophy_with_Respiratory_Distress_Type_1	MONDO:0011436	1	1	1		
Spinocerebellar_Ataxia_Type_17	MONDO:0011781	1	1	1		
Split_Hand_Foot_Malformation	MONDO:0016576	13	8	6	HGNC:10845(SEM1);HGNC:24634(EPS15L1)	HGNC:11199(SOX3);HGNC:2914(DLX1);HGNC:2915(DLX2);HGNC:2963(DYNC1I1);HGNC:35126(BHLHA9);HGNC:5136(HOXD13);HGNC:9346(PRDM1)
Spondylocarpotarsal_Synostosis_Syndrome	MONDO:0010094	1	2	1	HGNC:7573(MYH3)	
Spondylodysplastic_Ehlers-Danlos_Syndrome	MONDO:0007526	3	3	3		
Spondyloepimetaphyseal_Dysplasia_Bieganski_Type	MONDO:0010275	1	1	1		
Spondyloepimetaphyseal_Dysplasia_Strudwick_Type	MONDO:0008476	1	1	1		
Spondyloepiphyseal_Dysplasia_Congenita	MONDO:0008471	1	1	1		
Squamous_Cell_Carcinoma_of_Penis	MONDO:0018352	3	0	0		HGNC:11998(TP53);HGNC:1787(CDKN2A);HGNC:8975(PIK3CA)
Stankiewicz_Isidor_syndrome	MONDO:0054591	1	1	1		
Stargardt_Disease	MONDO:0019353	3	10	3	HGNC:10294(RPE65);HGNC:14423(RDH8);HGNC:20423(SPATA7);HGNC:2153(CNGB3);HGNC:31923(LCA5);HGNC:6685(LRAT);HGNC:9942(PRPH2)	
Stickler_Syndrome_Type_1	MONDO:0007160	1	1	1		
Stiff_Person_Syndrome	MONDO:0008491	1	0	0		HGNC:4944(HLA-DQB1)
Striate_Palmoplantar_Keratoderma_Type_2	MONDO:0013034	1	1	1		
Stromme_Syndrome	MONDO:0009477	1	1	1		
Sturge-Weber_Syndrome	MONDO:0008501	2	1	1		HGNC:4379(GNA11)
Succinic_Semialdehyde_Dehydrogenase_Deficiency	MONDO:0010083	1	1	1		
Systemic_Lupus_Erythematosus	MONDO:0007915	3	36	1	HGNC:10540(SAT1);HGNC:1057(BLK);HGNC:11255(SPP1);HGNC:11365(STAT4);HGNC:11896(TNFAIP3);HGNC:11934(TNFSF4);HGNC:12269(TREX1);HGNC:1241(C1QA);HGNC:1246(C1R);HGNC:12488(UBE2L3);HGNC:1323(C4A);HGNC:1324(C4B);HGNC:15631(TLR7);HGNC:16903(TNIP1);HGNC:18233(BANK1);HGNC:23326(PXK);HGNC:2336(CR2);HGNC:23792(PLD4);HGNC:2505(CTLA4);HGNC:28917(JAZF1);HGNC:2959(DNASE1L3);HGNC:30071(KIAA0319L);HGNC:3488(ETS1);HGNC:3616(FCGR2A);HGNC:3618(FCGR2B);HGNC:3620(FCGR3B);HGNC:4948(HLA-DRB1);HGNC:5525(IGHG1);HGNC:5962(IL10);HGNC:6112(IRAK1);HGNC:6120(IRF5);HGNC:6149(ITGAM);HGNC:6990(MECP2);HGNC:8760(PDCD1);HGNC:9652(PTPN22)	HGNC:13481(UNC93B1);HGNC:9399(PRKCD)
Systemic_Mastocytosis	MONDO:0016586	1	6	1	HGNC:10471(RUNX1);HGNC:10783(SRSF2);HGNC:1541(CBL);HGNC:18318(ASXL1);HGNC:25941(TET2)	
TACO1-Related_COX_Deficiency	MONDO:0033638	1	1	1		
TGFBI_Corneal_Dystrophies	MONDO:0000764	1	1	1		
THG1L-Related_Disorder	MONDO:0032923	1	1	1		
THUMPD1-Related_Neurodevelopmental_Disorder	MONDO:0859272	1	1	1		
TNF_Receptor-Associated_Periodic_Syndrome	MONDO:0007727	1	1	1		
TP63_Ectodermal_Dysplasia_Spectrum	MONDO:1040001	1	1	1		
TTN_Related_Myopathy_Dominant_Negative_TTNsv	MONDO:0100494	1	1	1		
TUBA1A-related_Tubulinopathy	MONDO:0012703	1	1	1		
TUBB2A_TUBB2B-related_Cortical_Malformation	MONDO:0018763	2	3	1	HGNC:20766(TUBA1A);HGNC:20772(TUBB3)	HGNC:12412(TUBB2A)
TUBB3-related_Tubulinopathy	MONDO:0100154	1	1	1		
Takayasu_Arteritis	MONDO:0017991	3	3	3		
Tall_Stature-Intellectual_Disability-Renal_Anomalies_Syndrome	MONDO:0014918	2	1	1		HGNC:5465(IGF1R)
Tangier_Disease	MONDO:0008783	1	1	1		
Taurodontism	MONDO:0010098	4	0	0		HGNC:13829(WNT10A);HGNC:18249(KCTD1);HGNC:2916(DLX3);HGNC:903(AXIN1)
Tay-Sachs_Disease	MONDO:0010100	1	1	1		
Tay-Sachs_Disease_AB_Variant	MONDO:0010099	1	1	1		
Temple-Baraitser_Syndrome	MONDO:0012735	1	1	1		
Temtamy_Preaxial_Brachydactyly_Syndrome	MONDO:0011533	1	1	1		
Temtamy_Syndrome	MONDO:0009033	1	1	1		
Terminal_Osseous_Dysplasia	MONDO:0010279	1	1	1		
Testicular_Sex_Cord_Stromal_Neoplasm	MONDO:0003125	5	0	0		HGNC:1092(FOXL2);HGNC:11389(STK11);HGNC:2514(CTNNB1);HGNC:4392(GNAS);HGNC:9388(PRKAR1A)
Tetrahydrobiopterin_Deficiency	MONDO:0016543	5	4	4		HGNC:11257(SPR)
Thanatophoric_Dysplasia_Type_1	MONDO:0008546	1	1	1		
Thanatophoric_Dysplasia_Type_2	MONDO:0008547	1	1	1		
Thomsen_and_Becker_disease	MONDO:0009710	1	1	1		
Thymic_Carcinoma	MONDO:0006451	4	0	0		HGNC:11998(TP53);HGNC:1787(CDKN2A);HGNC:1788(CDKN2B);HGNC:6342(KIT)
Thymoma	MONDO:0006456	2	0	0		HGNC:4659(GTF2I);HGNC:5173(HRAS)
Thyroid_Follicular_Carcinoma	MONDO:0005034	7	10	2	HGNC:17194(NDUFA13);HGNC:17382(SRGAP1);HGNC:3468(ESR2);HGNC:3806(FOXE1);HGNC:4798(HABP2);HGNC:7102(MINPP1);HGNC:8031(NTRK1);HGNC:9967(RET)	HGNC:11730(TERT);HGNC:6407(KRAS);HGNC:8622(PAX8);HGNC:9236(PPARG);HGNC:9588(PTEN)
Timothy_Syndrome	MONDO:0010979	1	1	1		
Tooth_Agenesis	MONDO:0005486	7	13	6	HGNC:11765(TGFA);HGNC:12502(SUMO1);HGNC:1268(TSPEAR);HGNC:14341(EDARADD);HGNC:17655(GREM2);HGNC:3688(FGFR1);HGNC:6121(IRF6)	HGNC:904(AXIN2)
Tooth_and_Nail_Syndrome	MONDO:0008582	1	1	1		
Torsade_De_Pointes_Syndrome_With_Short_Coupling_Interval	MONDO:0013317	2	0	0		HGNC:10484(RYR2);HGNC:10593(SCN5A)
Tourette_Syndrome	MONDO:0007661	2	2	2		
Transaldolase_Deficiency	MONDO:0011624	1	1	1		
Transitional_Cell_Carcinoma	MONDO:0006474	10	0	0		HGNC:11110(ARID1A);HGNC:11355(STAG2);HGNC:11730(TERT);HGNC:11998(TP53);HGNC:12637(KDM6A);HGNC:3690(FGFR3);HGNC:5173(HRAS);HGNC:7133(KMT2D);HGNC:8975(PIK3CA);HGNC:9884(RB1)
Transketolase_Deficiency	MONDO:0014881	1	1	1		
Treacher_Collins_Syndrome	MONDO:0002457	4	4	4		
Trehalase_Deficiency	MONDO:0012803	1	1	1		
Trichothiodystrophy	MONDO:0018053	4	10	4	HGNC:11572(TARS1);HGNC:12974(RNF113A);HGNC:1493(CARS1);HGNC:16002(MPLKIP);HGNC:4651(GTF2E2);HGNC:6898(MARS1)	
Triglyceride_Storage_Disease_Type_1	MONDO:0008601	1	0	0		HGNC:21396(ABHD5)
Triglyceride_Storage_Disease_Type_2	MONDO:0008602	1	0	0		HGNC:30802(PNPLA2)
Trimethylaminuria	MONDO:0018767	1	1	1		
Triosephosphate_Isomerase_Deficiency	MONDO:0014221	1	1	1		
Triphalangeal_Thumb_Polysyndactyly	MONDO:0008270	1	2	1	HGNC:13243(LMBR1)	
Tuberculosis	MONDO:0018076	7	1	0	HGNC:10907(SLC11A1)	HGNC:11584(TBK1);HGNC:14537(NPC2);HGNC:17761(TREM2);HGNC:248(PLIN2);HGNC:6118(IRF3);HGNC:613(APOE);HGNC:6617(LIPA)
Type_2_Diabetes_Mellitus	MONDO:0005148	4	28	3	HGNC:11006(SLC2A2);HGNC:11621(HNF1A);HGNC:11630(HNF1B);HGNC:1477(CAPN10);HGNC:19165(TBC1D4);HGNC:20389(RETN);HGNC:28867(IGF2BP2);HGNC:3356(ENPP1);HGNC:392(AKT2);HGNC:4195(GCK);HGNC:4456(GPD2);HGNC:5010(HMGA1);HGNC:5024(HNF4A);HGNC:59(ABCC8);HGNC:6018(IL6);HGNC:6107(PDX1);HGNC:6125(IRS1);HGNC:6126(IRS2);HGNC:6619(LIPC);HGNC:6882(MAPK8IP1);HGNC:7464(MTNR1B);HGNC:7762(NEUROD1);HGNC:8618(PAX4);HGNC:9291(PPP1R3A);HGNC:9642(PTPN1)	HGNC:6257(KCNJ11)
Type_I_Diabetes	MONDO:0005147	11	2	0	HGNC:11621(HNF1A);HGNC:6018(IL6)	HGNC:11896(TNFAIP3);HGNC:12440(TYK2);HGNC:13176(IKZF1);HGNC:14078(BACH2);HGNC:18873(IFIH1);HGNC:2505(CTLA4);HGNC:3239(EGR2);HGNC:6008(IL2RA);HGNC:6081(INS);HGNC:6119(IRF4);HGNC:9652(PTPN22)
Tyrosinemia_Type_I	MONDO:0010161	1	1	1		
Tyrosinemia_Type_II	MONDO:0010160	1	1	1		
UGDH-Related_Developmental_and_Epileptic_Encephalopathy_84	MONDO:0032918	1	1	1		
UGP2-Related_Developmental_and_Epileptic_Encephalopathy_83	MONDO:0032895	1	1	1		
UNC13A_Congenital_NDD_with_Epilepsy	MONDO:0980940	1	1	1		
UNC13A_NDD_with_Seizures_and_Movement_Disorder	MONDO:0980941	1	1	1		
Ullrich_Congenital_Muscular_Dystrophy	MONDO:0000355	4	4	4		
Ulnar-Mammary_Syndrome	MONDO:0008411	1	1	1		
Undetermined_Early_Onset_Epileptic_Encephalopathy	MONDO:0018614	4	55	1	HGNC:10590(SCN3A);HGNC:10596(SCN8A);HGNC:10940(SLC1A2);HGNC:11497(SYNGAP1);HGNC:11503(SYNJ1);HGNC:12799(WWOX);HGNC:12852(YWHAG);HGNC:13760(CYFIP2);HGNC:1388(CACNA1A);HGNC:1389(CACNA1B);HGNC:1399(CACNA2D1);HGNC:160(ACTL6B);HGNC:18044(SLC38A3);HGNC:18423(DEPDC5);HGNC:19338(CDK19);HGNC:19701(CNKSR2);HGNC:20(AARS1);HGNC:20603(DHDDS);HGNC:2092(CLTC);HGNC:21042(NUS1);HGNC:23089(SLC13A5);HGNC:23230(UBA5);HGNC:23794(PACS2);HGNC:24539(NECAP1);HGNC:24824(FZR1);HGNC:2550(CELF2);HGNC:25536(DALRD3);HGNC:25640(UFSP2);HGNC:29040(SZT2);HGNC:29046(FBXO28);HGNC:2972(DNM1);HGNC:29947(TRAK1);HGNC:30563(PARS2);HGNC:3192(EEF1A2);HGNC:3668(FGF12);HGNC:3811(FOXG1);HGNC:4076(GABRA2);HGNC:4079(GABRA5);HGNC:4081(GABRB1);HGNC:4082(GABRB2);HGNC:4087(GABRG2);HGNC:4507(GABBR2);HGNC:4588(GRIN2D);HGNC:4845(HCN1);HGNC:567(AP3B2);HGNC:6220(KCNA2);HGNC:6231(KCNB1);HGNC:6234(KCNC2);HGNC:6254(KCNH5);HGNC:800(ATP1A2);HGNC:801(ATP1A3);HGNC:8032(NTRK2);HGNC:851(ATP6V1A);HGNC:9314(PPP3CA)	HGNC:11411(CDKL5);HGNC:11444(STXBP1);HGNC:6296(KCNQ2)
Unverricht-Lundborg_Disease	MONDO:0009698	1	3	1	HGNC:1665(SCARB2);HGNC:17019(PRICKLE1)	
Urea_Cycle_Disorder	MONDO:0004739	6	11	6	HGNC:10983(SLC25A13);HGNC:10985(SLC25A15);HGNC:1377(CA5A);HGNC:4335(GLUD1);HGNC:6936(MCCC1)	
Urinary_Bladder_Small_Cell_Neuroendocrine_Carcinoma	MONDO:0004114	3	0	0		HGNC:11730(TERT);HGNC:11998(TP53);HGNC:9884(RB1)
Usher_Syndrome	MONDO:0019501	9	16	9	HGNC:13281(ESPN);HGNC:24102(ARSG);HGNC:24579(CIB2);HGNC:25740(CEP78);HGNC:26257(PDZD7);HGNC:4816(HARS1);HGNC:7498(MT-TS2)	
Uterine_Leiomyoma	MONDO:0007886	3	0	0		HGNC:11957(MED12);HGNC:3700(FH);HGNC:5009(HMGA2)
VAMP2-Related_Disorder	MONDO:0032900	1	1	1		
VCP-associated_Multisystem_Proteinopathy	MONDO:0008178	1	1	1		
VEXAS_Syndrome	MONDO:0026777	1	1	1		
