drug_id	drug_label	indication	disorder	mondo	status
NCIT:C158617	Pirtobrutinib	relapsed or refractory mantle cell lymphoma (MCL); adults with relapsed or refractory chronic lymphocytic leukemia or small lymphocytic lymphoma (CLL/SLL)	Chronic Lymphocytic Leukemia	MONDO:0004948	MISSING_TREATMENT
NCIT:C158617	Pirtobrutinib	relapsed or refractory mantle cell lymphoma (MCL); adults with relapsed or refractory chronic lymphocytic leukemia or small lymphocytic lymphoma (CLL/SLL)	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C158617	Pirtobrutinib	relapsed or refractory mantle cell lymphoma (MCL); adults with relapsed or refractory chronic lymphocytic leukemia or small lymphocytic lymphoma (CLL/SLL)	Mantle Cell Lymphoma	MONDO:0018876	MISSING_TREATMENT
NCIT:C1587	Idarubicin Hydrochloride	In combination therapies for acute myelogenous leukemia and pediatric acute lymphocytic leukemia.	-	-	NO_DISORDER
NCIT:C159541	Emicizumab	prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and pediatric patients (ages newborn and older) with hemophilia A (congenital factor VIII deficiency) with or without factor VIII (FVIII) inhibitors	Hemophilia A	MONDO:0010602	COVERED
NCIT:C1599	Bicalutamide	Metastatic prostate cancer	BRCA-Mutant Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C1599	Bicalutamide	Metastatic prostate cancer	Metastatic Prostate Cancer	MONDO:0008315	MISSING_TREATMENT
NCIT:C1607	Anastrozole	Hormone Receptor-Positive Early Breast cancer	-	-	NO_DISORDER
NCIT:C162995	Fedratinib Hydrochloride	intermediate-2 or high-risk primary or secondary (post-polycythemia vera or post-essential thrombocythemia) myelofibrosis (MF).	Essential Thrombocythemia	MONDO:0005029	MISSING_TREATMENT
NCIT:C162995	Fedratinib Hydrochloride	intermediate-2 or high-risk primary or secondary (post-polycythemia vera or post-essential thrombocythemia) myelofibrosis (MF).	Polycythemia Vera	MONDO:0009891	MISSING_TREATMENT
NCIT:C163022	Epcoritamab	relapsed or refractory follicular lymphoma (FL).	Follicular Lymphoma	MONDO:0018906	MISSING_TREATMENT
NCIT:C163022	Epcoritamab	relapsed or refractory follicular lymphoma (FL).	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1635	Bexarotene	Oral or topical treatment of cutaneous manifestations of cutaneous T-cell lymphoma (CTCL).	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1639	Iodine I-131	Hyperthyroidism	-	-	NO_DISORDER
NCIT:C164227	Ziftomenib	adults with relapsed or refractory acute myeloid leukemia (AML) with a susceptible nucleophosmin 1 (NPM1) mutation who have no satisfactory alternative treatment options.	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C1643	Pneumococcal Polyvalent Vaccine	Pneumococcal Prophylaxis	-	-	NO_DISORDER
NCIT:C1646	Ancestim	Peripheral blood progenitor cell mobilizer	-	-	NO_DISORDER
NCIT:C1647	Trastuzumab	Breast cancer overexpressing HER2 protein; Pancreatic cancer overexpressing p185HER2	-	-	NO_DISORDER
NCIT:C1654	Multivitamin	Vitamin supplement	-	-	NO_DISORDER
NCIT:C166389	Atezolizumab/Carboplatin/Nab-paclitaxel Regimen	the first-line treatment of adult patients with metastatic non-squamous non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations.	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C166389	Atezolizumab/Carboplatin/Nab-paclitaxel Regimen	the first-line treatment of adult patients with metastatic non-squamous non-small cell lung cancer (NSCLC) with no EGFR or ALK genomic tumor aberrations.	Small Cell Lung Cancer	MONDO:0008433	COVERED
NCIT:C166575	Brexpiprazole	Use as an adjunctive therapy to antidepressants for the treatment of major depressive disorder (MDD) in adults. Treatment of schizophrenia in adults and pediatric patients ages 13 years and older.	Major Depressive Disorder	MONDO:0002009	MISSING_TREATMENT
NCIT:C166575	Brexpiprazole	Use as an adjunctive therapy to antidepressants for the treatment of major depressive disorder (MDD) in adults. Treatment of schizophrenia in adults and pediatric patients ages 13 years and older.	Schizophrenia	MONDO:0005090	MISSING_TREATMENT
NCIT:C166954	Tazemetostat Hydrobromide	for adult patients with relapsed or refractory (R/R) follicular lymphoma (FL) whose tumors are positive for an EZH2 mutation	Follicular Lymphoma	MONDO:0018906	COVERED
NCIT:C166954	Tazemetostat Hydrobromide	for adult patients with relapsed or refractory (R/R) follicular lymphoma (FL) whose tumors are positive for an EZH2 mutation	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1670	Ibandronate Sodium	Osteoporosis, treatment and prevention	Osteoporosis	MONDO:0005298	MISSING_TREATMENT
NCIT:C167205	Sunvozertinib	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C167205	Sunvozertinib	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C167205	Sunvozertinib	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C1681	Alemtuzumab	Chronic Lymphocytic Leukemia (CLL)	Chronic Lymphocytic Leukemia	MONDO:0004948	MISSING_TREATMENT
NCIT:C1685	Dulanermin	metastatic non-small cell lung cancer	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C1685	Dulanermin	metastatic non-small cell lung cancer	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C1685	Dulanermin	metastatic non-small cell lung cancer	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C1687	Imatinib Mesylate	Philadelphia chromosome-positive chronic myelogenous leukemia and acute lymphocytic leukemia, gastrointestinal stromal tumor, hypereosinophillic syndrome, dermatofibrosarcoma protuberans, mutated-PDGFR myelodysplastic/myeloproliferative diseases.	Dermatofibrosarcoma Protuberans	MONDO:0011934	COVERED
NCIT:C1687	Imatinib Mesylate	Philadelphia chromosome-positive chronic myelogenous leukemia and acute lymphocytic leukemia, gastrointestinal stromal tumor, hypereosinophillic syndrome, dermatofibrosarcoma protuberans, mutated-PDGFR myelodysplastic/myeloproliferative diseases.	Gastrointestinal Stromal Tumor	MONDO:0011719	COVERED
NCIT:C1691	Trabectedin	unresectable or metastatic liposarcoma or leiomyosarcoma	Leiomyosarcoma	MONDO:0005058	MISSING_TREATMENT
NCIT:C1691	Trabectedin	unresectable or metastatic liposarcoma or leiomyosarcoma	Liposarcoma	MONDO:0005060	COVERED
NCIT:C1699	Zoledronic Acid	Hypercalcemia of malignancy; Multiple myeloma and metastatic bone lesions from solid tumors; Paget's disease	Multiple Myeloma	MONDO:0009693	MISSING_TREATMENT
NCIT:C169981	Finerenone	to reduce the risk of sustained estimated glomerular filtration rate (eGFR) decline, end stage kidney disease, cardiovascular death, non-fatal myocardial infarction, and hospitalization for heart failure in adult patients with chronic kidney disease (CKD) associated with type 2 diabetes (T2D).	Chronic Kidney Disease	MONDO:0005300	MISSING_TREATMENT
NCIT:C169981	Finerenone	to reduce the risk of sustained estimated glomerular filtration rate (eGFR) decline, end stage kidney disease, cardiovascular death, non-fatal myocardial infarction, and hospitalization for heart failure in adult patients with chronic kidney disease (CKD) associated with type 2 diabetes (T2D).	Heart Failure	MONDO:0005252	MISSING_TREATMENT
NCIT:C169981	Finerenone	to reduce the risk of sustained estimated glomerular filtration rate (eGFR) decline, end stage kidney disease, cardiovascular death, non-fatal myocardial infarction, and hospitalization for heart failure in adult patients with chronic kidney disease (CKD) associated with type 2 diabetes (T2D).	Myocardial Infarction	MONDO:0005068	MISSING_TREATMENT
NCIT:C1702	Rituximab	Diffuse Large B-cell, CD20-positive, Non-Hodgkins Lymphoma (NHL)	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C170224	Nirsevimab	for the prevention of respiratory syncytial virus (RSV) lower respiratory tract disease.	-	-	NO_DISORDER
NCIT:C1704	Nelarabine	T-cell Acute Lymphoblastic Leukemia; T-cell Lymphoblastic Lymphoma	Acute Lymphoblastic Leukemia	MONDO:0004967	MISSING_TREATMENT
NCIT:C1704	Nelarabine	T-cell Acute Lymphoblastic Leukemia; T-cell Lymphoblastic Lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C170439	Brexucabtagene Autoleucel	mantle cell lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C170439	Brexucabtagene Autoleucel	mantle cell lymphoma	Mantle Cell Lymphoma	MONDO:0018876	MISSING_TREATMENT
NCIT:C1707	Voriconazole	Aspergillosis, invasive; Esophageal candidiasis; Fungal infections, non-aspergillosis	-	-	NO_DISORDER
NCIT:C171041	Carboplatin/Durvalumab/Etoposide Regimen	first-line treatment of patients with extensive-stage small cell lung cancer (ES-SCLC).	Small Cell Lung Cancer	MONDO:0008433	COVERED
NCIT:C171042	Cisplatin/Durvalumab/Etoposide Regimen	first-line treatment of patients with extensive-stage small cell lung cancer (ES-SCLC).	Small Cell Lung Cancer	MONDO:0008433	COVERED
NCIT:C171375	Capecitabine/Trastuzumab/Tucatinib Regimen	adult patients with advanced unresectable or metastatic HER2-positive breast cancer, including patients with brain metastases, who have received one or more prior anti-HER2-based regimens in the metastatic setting.	HER2-Positive Breast Cancer	MONDO:0006244	COVERED
NCIT:C171676	Ensartinib Hydrochloride	adult patients with anaplastic lymphoma kinase (ALK)-positive locally advanced or metastatic non-small cell lung cancer (NSCLC) who have not previously received an ALK-inhibitor.	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C171676	Ensartinib Hydrochloride	adult patients with anaplastic lymphoma kinase (ALK)-positive locally advanced or metastatic non-small cell lung cancer (NSCLC) who have not previously received an ALK-inhibitor.	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C171676	Ensartinib Hydrochloride	adult patients with anaplastic lymphoma kinase (ALK)-positive locally advanced or metastatic non-small cell lung cancer (NSCLC) who have not previously received an ALK-inhibitor.	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C171676	Ensartinib Hydrochloride	adult patients with anaplastic lymphoma kinase (ALK)-positive locally advanced or metastatic non-small cell lung cancer (NSCLC) who have not previously received an ALK-inhibitor.	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C171722	Asciminib Hydrochloride	patients with Philadelphia chromosome-positive chronic myeloid leukemia (Ph+ CML) in chronic phase (CP	-	-	NO_DISORDER
NCIT:C171761	Tepotinib Hydrochloride	adult patients with metastatic non-small cell lung cancer (NSCLC) harboring mesenchymal-epithelial transition (MET) exon 14 skipping alterations.	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C171761	Tepotinib Hydrochloride	adult patients with metastatic non-small cell lung cancer (NSCLC) harboring mesenchymal-epithelial transition (MET) exon 14 skipping alterations.	Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
NCIT:C171761	Tepotinib Hydrochloride	adult patients with metastatic non-small cell lung cancer (NSCLC) harboring mesenchymal-epithelial transition (MET) exon 14 skipping alterations.	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C171898	Elacestrant Hydrochloride	postmenopausal women or adult men with ER-positive, HER2-negative, ESR1-mutated advanced or metastatic breast cancer	-	-	NO_DISORDER
NCIT:C172134	Bevacizumab/Olaparib Regimen	bevacizumab for first-line maintenance treatment of adult patients with advanced epithelial ovarian, fallopian tube, or primary peritoneal cancer who are in complete or partial response to first-line platinum-based chemotherapy and whose cancer is associated with homologous recombination deficiency positive status defined by either a deleterious or suspected deleterious BRCA mutation, and/or genomic instability.	-	-	NO_DISORDER
NCIT:C1723	Cetuximab	Advanced colorectal cancer; Head and neck cancer	BRAF V600E-Mutant Colorectal Cancer	MONDO:0005575	COVERED
NCIT:C1723	Cetuximab	Advanced colorectal cancer; Head and neck cancer	HER2-Positive Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1723	Cetuximab	Advanced colorectal cancer; Head and neck cancer	MSI-High Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1723	Cetuximab	Advanced colorectal cancer; Head and neck cancer	Metastatic Colorectal Cancer	MONDO:0005575	COVERED
NCIT:C172746	Obecabtagene Autoleucel	adults with relapsed or refractory B-cell precursor acute lymphoblastic leukemia (ALL).	Acute Lymphoblastic Leukemia	MONDO:0004967	MISSING_TREATMENT
NCIT:C1728	Celecoxib	Acute pain; Familial adenomatous polyposis; Primary dysmenorrhea; Osteoarthritis; Rheumatoid arthritis	Familial Adenomatous Polyposis	MONDO:0021056	MISSING_TREATMENT
NCIT:C1728	Celecoxib	Acute pain; Familial adenomatous polyposis; Primary dysmenorrhea; Osteoarthritis; Rheumatoid arthritis	Osteoarthritis	MONDO:0005178	MISSING_TREATMENT
NCIT:C1728	Celecoxib	Acute pain; Familial adenomatous polyposis; Primary dysmenorrhea; Osteoarthritis; Rheumatoid arthritis	Rheumatoid Arthritis	MONDO:0008383	MISSING_TREATMENT
NCIT:C173055	Tozinameran	for active immunization to prevent coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in individuals 16 years of age and older.	COVID-19	MONDO:0100096	MISSING_TREATMENT
NCIT:C173339	Hyaluronidase-zzxf/Pertuzumab/Trastuzumab	HER2 overexpressing breast cancer	-	-	NO_DISORDER
NCIT:C1736	Aminobenzoate Potassium	Diseases involving fibrosis and nonsuppurative inflammation	-	-	NO_DISORDER
NCIT:C173743	Casirivimab/Imdevimab	emergency use authorization (EUA) : for emergency use as post-exposure prophylaxis (prevention) for COVID-19 in adults and pediatric individuals (12 years of age and older weighing at least 40 kg) who are at high risk for progression to severe COVID-19, including hospitalization or death.	COVID-19	MONDO:0100096	MISSING_TREATMENT
NCIT:C1739	Vincristine Sulfate	Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Neuroblastoma	Acute Lymphoblastic Leukemia	MONDO:0004967	COVERED
NCIT:C1739	Vincristine Sulfate	Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Neuroblastoma	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C1739	Vincristine Sulfate	Acute Lymphoblastic Leukemia; Acute Myeloid Leukemia; Neuroblastoma	Neuroblastoma	MONDO:0005072	MISSING_TREATMENT
NCIT:C174588	Nirogacestat Hydrobromide	adult patients with progressing desmoid tumors who require systemic treatment.	-	-	NO_DISORDER
NCIT:C174704	Oliceridine	management of acute pain	-	-	NO_DISORDER
NCIT:C175056	Belumosudil Mesylate	for adult and pediatric patients 12 years and older with chronic graft-versus-host disease (chronic GVHD) after failure of at least two prior lines of systemic therapy.	-	-	NO_DISORDER
NCIT:C175088	Infigratinib Phosphate	unresectable locally advanced or metastatic cholangiocarcinoma with a fibroblast growth factor receptor 2 (FGFR2) fusion or other rearrangement	Cholangiocarcinoma	MONDO:0019087	MISSING_TREATMENT
NCIT:C175834	Pafolacianine	adult patients with ovarian cancer as an adjunct for interoperative identification of malignant lesions.	-	-	NO_DISORDER
NCIT:C175858	Tarlatamab	for extensive stage small cell lung cancer (ES-SCLC).	Small Cell Lung Cancer	MONDO:0008433	MISSING_TREATMENT
NCIT:C175876	Vimseltinib	adult patients with symptomatic tenosynovial giant cell tumor (TGCT) for which surgical resection will potentially cause worsening functional limitation or severe morbidity.	-	-	NO_DISORDER
NCIT:C1762	Raloxifene Hydrochloride	Breast cancer prevention	-	-	NO_DISORDER
NCIT:C177059	Sotrovimab	the treatment of mild-to-moderate COVID-19 in adults and pediatric patients-emergency use authorization (EUA).	COVID-19	MONDO:0100096	MISSING_TREATMENT
NCIT:C1777	Plerixafor	Hematopoietic Stem Cell Mobilization	-	-	NO_DISORDER
NCIT:C1784	Oregovomab	Epithelial ovarian cancer	-	-	NO_DISORDER
NCIT:C1789	Infliximab	Ankylosis spondylitis; Crohns disease; Plaque psoriasis; Rheumatoid arthritis; Sarcoidosis	Psoriasis	MONDO:0005083	MISSING_TREATMENT
NCIT:C1789	Infliximab	Ankylosis spondylitis; Crohns disease; Plaque psoriasis; Rheumatoid arthritis; Sarcoidosis	Rheumatoid Arthritis	MONDO:0008383	MISSING_TREATMENT
NCIT:C1789	Infliximab	Ankylosis spondylitis; Crohns disease; Plaque psoriasis; Rheumatoid arthritis; Sarcoidosis	Sarcoidosis	MONDO:0019338	MISSING_TREATMENT
NCIT:C1794	Capecitabine	Breast cancer; Colorectal cancer, Stage III colon cancer	BRAF V600E-Mutant Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1794	Capecitabine	Breast cancer; Colorectal cancer, Stage III colon cancer	HER2-Positive Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1794	Capecitabine	Breast cancer; Colorectal cancer, Stage III colon cancer	MSI-High Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1794	Capecitabine	Breast cancer; Colorectal cancer, Stage III colon cancer	Metastatic Colorectal Cancer	MONDO:0005575	MISSING_TREATMENT
NCIT:C1796	Vorinostat	Cutaneous T-cell Lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1803	Soy Protein Isolate	Heart disease prevention; hyperlipidemia; menopausal symptoms	Hyperlipidemia	MONDO:0021187	MISSING_TREATMENT
NCIT:C1806	Gemtuzumab Ozogamicin	Acute Myeloid Leukemia.	Acute Myeloid Leukemia, IDH-Mutated	MONDO:0018874	MISSING_TREATMENT
NCIT:C1812	Yttrium Y-90 Ibritumomab Tiuxetan	Non-Hodgkin's Lymphoma	Lymphoma	MONDO:0005062	MISSING_TREATMENT
NCIT:C1818	Ursodiol	Gallstone disolution; Primary biliary cirrhosis	-	-	NO_DISORDER
NCIT:C181916	Mobocertinib Succinate	adult patients with locally advanced or metastatic non-small cell lung cancer (NSCLC) with epidermal growth factor receptor (EGFR) exon 20 insertion mutations, as detected by an FDA-approved test, whose disease has progressed on or after platinum-based chemotherapy.	Metastatic Non-Small Cell Lung Cancer	MONDO:0005233	MISSING_TREATMENT
