dataset,cell_type,gene,comparison,phenotype,n_group1,n_group2,mean_group1,mean_group2,log2_mean_diff,fold_change,test_statistic,pvalue,qvalue_BH,published_adj_p,cohens_d,marker_class,direction,resilient_direction_inferred
Supplementary_Data_1:Fig. 2f,Astrocyte,SPPL3,AD_vs_Control_donor-level,AD,,,,,0.053806,1.037999680766794,,0.000305,0.00041251854694295215,0.001343,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRED1,AD_vs_Control_donor-level,AD,,,,,-0.03723,0.9745242560963387,,1.65012426490921e-07,3.293396371677989e-07,1.071303779083e-06,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRED2,AD_vs_Control_donor-level,AD,,,,,0.136032,1.0988785912136791,,2.10949310607659e-20,9.30959102823617e-20,3.02830237381513e-19,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRED3,AD_vs_Control_donor-level,AD,,,,,-0.34447,0.7875972614641787,,0.001611,0.0019450461292532541,0.006327,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRING1,AD_vs_Control_donor-level,AD,,,,,-0.27734,0.8251109316699563,,5.34063838159153e-16,1.913005089666288e-15,6.22278447741268e-15,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRY1,AD_vs_Control_donor-level,AD,,,,,-0.21543,0.861289411310914,,0.014777,0.014835928408659325,0.048251,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRY2,AD_vs_Control_donor-level,AD,,,,,-0.25342,0.8389053778967471,,7.69070443647494e-28,4.492901033772708e-27,1.46148878340879e-26,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRY3,AD_vs_Control_donor-level,AD,,,,,0.161106,1.1181440020142785,,8.11898530175207e-12,2.2465560018744866e-11,7.30778704751984e-11,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPRYD7,AD_vs_Control_donor-level,AD,,,,,0.136226,1.099026367961139,,0.000284,0.000386190329218107,0.001258,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPSB1,AD_vs_Control_donor-level,AD,,,,,-0.27901,0.824156372316784,,0.007526,0.008025405808793868,0.026107,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPTBN1,AD_vs_Control_donor-level,AD,,,,,-0.00975,0.9932646001641554,,0.00031,0.0004188525428060312,0.001363,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPTBN4,AD_vs_Control_donor-level,AD,,,,,0.046888,1.033034187560838,,0.013263,0.013426530346544133,0.043667,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPTLC1,AD_vs_Control_donor-level,AD,,,,,-0.18994,0.8766421790811993,,1.11491628143088e-18,4.576523586898341e-18,1.48869023354413e-17,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPTLC2,AD_vs_Control_donor-level,AD,,,,,-0.09354,0.9372202297542926,,0.00039,0.0005199016641452345,0.001693,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SPX,AD_vs_Control_donor-level,AD,,,,,0.461121,1.3766110542316634,,1.03176116551488e-13,3.245045378987014e-13,1.05557575993605e-12,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SQLE,AD_vs_Control_donor-level,AD,,,,,-0.53094,0.69210364120846,,8.09349745392667e-27,4.5328729914099893e-26,1.47449119928634e-25,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SQSTM1,AD_vs_Control_donor-level,AD,,,,,0.063363,1.0448986392734785,,0.000657,0.0008449425930430552,0.002747,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRA1,AD_vs_Control_donor-level,AD,,,,,-0.13612,0.9099631323274608,,0.000883,0.0011112642228040942,0.003615,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRBD1,AD_vs_Control_donor-level,AD,,,,,0.092977,1.0665687770459886,,0.000116,0.0001668821768707483,0.000544,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SREBF1,AD_vs_Control_donor-level,AD,,,,,-0.11949,0.9205129991202216,,7.45532185981868e-12,2.0669264117913666e-11,6.72347275013957e-11,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SREBF2,AD_vs_Control_donor-level,AD,,,,,-0.27586,0.825957812492932,,6.72164566712046e-91,1.474578449878252e-89,4.79663328560737e-89,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SREK1IP1,AD_vs_Control_donor-level,AD,,,,,0.104629,1.0752178544550177,,0.002244,0.0026429111160614833,0.008597,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRFBP1,AD_vs_Control_donor-level,AD,,,,,0.11651,1.08410913718231,,5.08007657578744e-05,7.68919692418786e-05,0.00025,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRGAP1,AD_vs_Control_donor-level,AD,,,,,0.172507,1.1270152209356394,,1.48448872546016e-60,1.952361167041758e-59,6.35080524887163e-59,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRI,AD_vs_Control_donor-level,AD,,,,,-0.09368,0.9371292857486202,,7.78195693318178e-06,1.2942185059997507e-05,4.20994323173514e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRM,AD_vs_Control_donor-level,AD,,,,,-0.26039,0.8348622027920598,,0.002728,0.003155313060599431,0.010265,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRP14,AD_vs_Control_donor-level,AD,,,,,-0.25636,0.8371975530370442,,6.84535718194495e-19,2.843001054276744e-18,9.24795387392688e-18,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRP54,AD_vs_Control_donor-level,AD,,,,,-0.24838,0.841841186862311,,1.60672568659896e-35,1.1998246758543364e-34,3.90289101103516e-34,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRPK2,AD_vs_Control_donor-level,AD,,,,,-0.02013,0.9861438399227695,,0.000573,0.0007436060382916053,0.002419,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRPRA,AD_vs_Control_donor-level,AD,,,,,-0.28916,0.8183784154871434,,8.08589528917963e-05,0.0001190479765911799,0.000387,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRPX,AD_vs_Control_donor-level,AD,,,,,0.252412,1.1911969788250167,,0.012548,0.012775134989408821,0.041548,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRPX2,AD_vs_Control_donor-level,AD,,,,,-0.29623,0.814377721487609,,8.3409350053459e-34,5.9272208835031954e-33,1.92805645459595e-32,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRRM1,AD_vs_Control_donor-level,AD,,,,,-0.0981,0.9342625864910092,,2.14021419938751e-10,5.362707332778087e-10,1.74442672042969e-09,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRRM2,AD_vs_Control_donor-level,AD,,,,,0.159274,1.1167250328608265,,2.04745151238754e-40,1.7487683596111346e-39,5.68854137480468e-39,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRSF10,AD_vs_Control_donor-level,AD,,,,,-0.14993,0.9012941926169178,,5.20001485271732e-12,1.4507904235523204e-11,4.71925358506768e-11,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRSF2,AD_vs_Control_donor-level,AD,,,,,-0.18568,0.8792345597508898,,8.49531661117876e-12,2.3466425769750314e-11,7.63335710966835e-11,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRSF3,AD_vs_Control_donor-level,AD,,,,,-0.15889,0.8957139622641356,,3.28352818512845e-09,7.479540506149986e-09,2.43300808823089e-08,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRSF4,AD_vs_Control_donor-level,AD,,,,,-0.18887,0.877292597247012,,4.41073253428579e-31,2.8789559146628363e-30,9.36491087958605e-30,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRSF5,AD_vs_Control_donor-level,AD,,,,,-0.06349,0.9569463836969017,,4.8514737197791e-10,1.1787565053525783e-09,3.83435868716732e-09,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SRSF7,AD_vs_Control_donor-level,AD,,,,,-0.34697,0.7862336412392967,,1.61329380043661e-25,8.7124456822353e-25,2.83405789375984e-24,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSBP1,AD_vs_Control_donor-level,AD,,,,,0.106035,1.0762662348487964,,7.77304497737962e-09,1.729633366810019e-08,5.62629745458647e-08,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSBP2,AD_vs_Control_donor-level,AD,,,,,0.131481,1.0954176263105362,,3.06281882493214e-64,4.448660199839622e-63,1.44709775140612e-62,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSBP3,AD_vs_Control_donor-level,AD,,,,,0.277867,1.2124010443850142,,1.2698598140219e-48,1.3164213405360364e-47,4.28216648657819e-47,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSBP4,AD_vs_Control_donor-level,AD,,,,,0.307297,1.2373871868261876,,9.18670999247932e-16,3.2380090486825444e-15,1.05328692300439e-14,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSC5D,AD_vs_Control_donor-level,AD,,,,,0.446825,1.3630372598034377,,0.000727,0.0009293155222437138,0.003022,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSH1,AD_vs_Control_donor-level,AD,,,,,0.086719,1.0619523252682934,,0.000322,0.0004345109749872384,0.001413,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSH2,AD_vs_Control_donor-level,AD,,,,,0.359045,1.2825766077845133,,6.38431900445599e-165,3.4442749567917167e-163,1.12038283916973e-162,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSPN,AD_vs_Control_donor-level,AD,,,,,0.152556,1.111537021186291,,3.17734573643571e-13,9.738334439730781e-13,3.16776765073746e-12,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SST,AD_vs_Control_donor-level,AD,,,,,-0.41774,0.7485963919847909,,0.010394,0.01076034423340513,0.035003,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SSX2IP,AD_vs_Control_donor-level,AD,,,,,0.111962,1.0806969365471533,,1.25536842125133e-07,2.527468714073032e-07,8.22156363620733e-07,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST13,AD_vs_Control_donor-level,AD,,,,,0.067048,1.0475709803218218,,0.005687,0.006218649224405378,0.020228,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST3GAL1,AD_vs_Control_donor-level,AD,,,,,-0.27737,0.8250937741488691,,2.92545579247654e-41,2.564989183221139e-40,8.34361338623742e-40,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST3GAL5,AD_vs_Control_donor-level,AD,,,,,0.098956,1.070998158881766,,5.21529009535973e-08,1.0838537238273149e-07,3.52565090644641e-07,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST6GAL1,AD_vs_Control_donor-level,AD,,,,,0.145867,1.1063953513798017,,6.05948168823339e-05,9.065217794479324e-05,0.000295,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST6GALNAC3,AD_vs_Control_donor-level,AD,,,,,0.209723,1.1564661190468837,,3.77213696215285e-37,2.9371558348898556e-36,9.55422849412441e-36,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST6GALNAC5,AD_vs_Control_donor-level,AD,,,,,0.168597,1.1239649134594454,,5.38436710003429e-12,1.49984978176403e-11,4.87883800771284e-11,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST7,AD_vs_Control_donor-level,AD,,,,,0.121465,1.0878389594714222,,2.98348331504505e-09,6.831388604003109e-09,2.22217176492615e-08,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST7L,AD_vs_Control_donor-level,AD,,,,,0.104998,1.0754928995066027,,2.25798581824091e-09,5.213087782113402e-09,1.695757209699e-08,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,ST8SIA1,AD_vs_Control_donor-level,AD,,,,,0.146225,1.106669933791736,,1.66620249771291e-20,7.377900004529444e-20,2.39994560767727e-19,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAG1,AD_vs_Control_donor-level,AD,,,,,0.102476,1.0736144542315287,,1.498275761567e-16,5.535558316844674e-16,1.80065314796851e-15,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAG2,AD_vs_Control_donor-level,AD,,,,,0.101362,1.072785765680446,,4.53082101237697e-10,1.1038917369786656e-09,3.59083224750503e-09,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAG3,AD_vs_Control_donor-level,AD,,,,,-0.26451,0.8324814324580868,,2.9912337325715e-26,1.647359660844325e-25,5.35867059716299e-25,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAM2,AD_vs_Control_donor-level,AD,,,,,0.05194,1.0366579867295482,,0.009272,0.009687957312252965,0.031515,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAMBPL1,AD_vs_Control_donor-level,AD,,,,,0.199549,1.1483393172404817,,6.10687350250568e-06,1.0305470861074857e-05,3.35225057440449e-05,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STARD13,AD_vs_Control_donor-level,AD,,,,,0.117415,1.0847894102356637,,5.00950578238045e-31,3.257719196979759e-30,1.05969840646222e-29,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STARD3,AD_vs_Control_donor-level,AD,,,,,0.236077,1.1777856490852392,,2.53773441199302e-30,1.5991658922773656e-29,5.20190183759904e-29,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STARD4,AD_vs_Control_donor-level,AD,,,,,-0.26785,0.830556374273181,,3.08508652405853e-06,5.39023544372024e-06,1.75338129678647e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STARD9,AD_vs_Control_donor-level,AD,,,,,0.093803,1.0671796047210143,,0.00769,0.008185429836923696,0.026625,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAT1,AD_vs_Control_donor-level,AD,,,,,-0.23341,0.8506219566069189,,6.37908996602322e-38,5.102306906257907e-37,1.65972147103884e-36,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAT2,AD_vs_Control_donor-level,AD,,,,,-0.12844,0.9148201193832375,,1.71093256672978e-09,3.9884040918431865e-09,1.29738175849289e-08,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAT5B,AD_vs_Control_donor-level,AD,,,,,-0.06303,0.9572515525018935,,0.001633,0.001968910148232611,0.006406,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAU1,AD_vs_Control_donor-level,AD,,,,,0.045673,1.0321645594487998,,0.0145,0.014571659380345943,0.04739,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STAU2,AD_vs_Control_donor-level,AD,,,,,0.304886,1.235321019712039,,3.16419438602804e-97,7.709260699967855e-96,2.50773341248434e-95,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STEAP1B,AD_vs_Control_donor-level,AD,,,,,-0.31485,0.8039345731453676,,7.22053423193289e-05,0.00010687280090769652,0.000348,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STEAP2,AD_vs_Control_donor-level,AD,,,,,0.091467,1.0654530344426631,,0.006386,0.006921439524395244,0.022516,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STIM1,AD_vs_Control_donor-level,AD,,,,,0.133629,1.0970497866075848,,2.46368752408771e-18,9.958345519764314e-18,3.23933471248169e-17,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STIM2,AD_vs_Control_donor-level,AD,,,,,0.170539,1.1254788921892331,,7.07702937082561e-43,6.374148940980409e-42,2.07343698670287e-41,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STIP1,AD_vs_Control_donor-level,AD,,,,,0.255989,1.1941540820699919,,5.37682390252293e-07,1.0229315571298573e-06,3.32747813874017e-06,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STK17B,AD_vs_Control_donor-level,AD,,,,,-0.22693,0.8544511981146893,,7.95404040307865e-30,4.94741313071492e-29,1.6093363159076e-28,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STK24,AD_vs_Control_donor-level,AD,,,,,-0.24369,0.8445823480880785,,8.63201059678854e-40,7.232557848687957e-39,2.35266748405022e-38,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STK3,AD_vs_Control_donor-level,AD,,,,,-0.078,0.9473700705992677,,1.31254529144928e-22,6.431350283496148e-22,2.09204392236744e-21,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STK32A,AD_vs_Control_donor-level,AD,,,,,0.357603,1.2812952895352103,,6.26789451108284e-09,1.4035729894152891e-08,4.56566072857275e-08,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STK36,AD_vs_Control_donor-level,AD,,,,,0.112617,1.0811876966767389,,0.008572,0.009026123083051184,0.029359,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STMP1,AD_vs_Control_donor-level,AD,,,,,0.176941,1.1304843342495277,,2.53623244117942e-14,8.236523904493608e-14,2.67924603952111e-13,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STON2,AD_vs_Control_donor-level,AD,,,,,-0.09612,0.9355456780931264,,8.12970940289948e-63,1.1461806296834546e-61,3.72839312829507e-61,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STPG1,AD_vs_Control_donor-level,AD,,,,,0.154228,1.1128259749873075,,0.011685,0.011961005808325265,0.038901,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STPG2,AD_vs_Control_donor-level,AD,,,,,0.261625,1.198828261627893,,6.26819722400123e-52,7.036084654627284e-51,2.28875702459391e-50,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STRADB,AD_vs_Control_donor-level,AD,,,,,-0.25492,0.8380336038299147,,2.01041697271155e-32,1.3812242151705179e-31,4.49296274872377e-31,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STRAP,AD_vs_Control_donor-level,AD,,,,,-0.20407,0.8680981061963463,,1.48176170119615e-06,2.6829020939123443e-06,8.72717045793541e-06,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STRBP,AD_vs_Control_donor-level,AD,,,,,-0.05281,0.9640567636937937,,0.001131,0.0014007020379479972,0.004556,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STRIP1,AD_vs_Control_donor-level,AD,,,,,0.079899,1.0569440435750599,,0.011033,0.011359585394352481,0.036951,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STRN,AD_vs_Control_donor-level,AD,,,,,0.073449,1.052229206268524,,6.47670876090639e-05,9.64573499124284e-05,0.000314,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STRN3,AD_vs_Control_donor-level,AD,,,,,-0.02764,0.9810237712385246,,0.003901,0.004400381267335183,0.014313,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STT3B,AD_vs_Control_donor-level,AD,,,,,0.068069,1.048312612128243,,0.000711,0.0009104037297166385,0.002962,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STX16-NPEPL1,AD_vs_Control_donor-level,AD,,,,,0.232243,1.1746598081004678,,0.001232,0.0015154918566775244,0.004929,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STX19,AD_vs_Control_donor-level,AD,,,,,-0.53082,0.692161211165201,,7.78326995595414e-15,2.6110500163153263e-14,8.49344395320427e-14,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STX2,AD_vs_Control_donor-level,AD,,,,,0.147525,1.107667593903415,,4.80440352124487e-07,9.166684019062298e-07,2.98181637525692e-06,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STX3,AD_vs_Control_donor-level,AD,,,,,0.418388,1.3364334519535117,,0.000118,0.000169620989668298,0.000552,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STX7,AD_vs_Control_donor-level,AD,,,,,0.098164,1.0704103716275295,,4.28869946142333e-07,8.221303137253498e-07,2.67429489983896e-06,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STX8,AD_vs_Control_donor-level,AD,,,,,0.15022,1.1097386858586877,,4.34882819128456e-24,2.236600646626602e-23,7.27540342740387e-23,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STXBP4,AD_vs_Control_donor-level,AD,,,,,0.075094,1.0534296708086175,,0.000832,0.0010513346080305928,0.00342,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STXBP5,AD_vs_Control_donor-level,AD,,,,,0.076396,1.0543807966406789,,5.09433205727905e-22,2.4220983441397783e-21,7.87880600009758e-21,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,STXBP5L,AD_vs_Control_donor-level,AD,,,,,0.053171,1.0375429073376166,,0.011861,0.012117701835748793,0.03941,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUCLG2,AD_vs_Control_donor-level,AD,,,,,0.067122,1.0476247146443913,,1.88739116322444e-05,3.000191545390142e-05,9.75927637556644e-05,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUCO,AD_vs_Control_donor-level,AD,,,,,-0.0879,0.9408913228703356,,5.85385525906201e-06,9.903786481491471e-06,3.22158728785115e-05,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUDS3,AD_vs_Control_donor-level,AD,,,,,-0.17823,0.8837866231645352,,5.3696607086307e-15,1.821000395543971e-14,5.92350384009178e-14,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUFU,AD_vs_Control_donor-level,AD,,,,,0.157045,1.1150009968761798,,2.10922615235864e-12,6.050720926489491e-12,1.96822959133282e-11,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUGCT,AD_vs_Control_donor-level,AD,,,,,0.072631,1.0516327673124353,,3.52665245967485e-05,5.435980044985694e-05,0.000177,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUGP2,AD_vs_Control_donor-level,AD,,,,,0.091192,1.0652499619617748,,7.09071177062913e-09,1.5824648852391815e-08,5.14757539178049e-08,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUGT1,AD_vs_Control_donor-level,AD,,,,,0.132833,1.096444661654966,,1.00921490510757e-09,2.392699194306602e-09,7.7831739632467e-09,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SULF1,AD_vs_Control_donor-level,AD,,,,,-0.54559,0.6851111642966725,,1.608791830336e-16,5.923177163639576e-16,1.92674107925617e-15,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SULF2,AD_vs_Control_donor-level,AD,,,,,-0.34046,0.7897894491608248,,0.011104,0.011419344096479284,0.037145,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUMF2,AD_vs_Control_donor-level,AD,,,,,-0.26629,0.8314549485863767,,2.01452917662439e-14,6.578638515635053e-14,2.13995508212392e-13,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUPT16H,AD_vs_Control_donor-level,AD,,,,,-0.11881,0.9209469760607567,,0.000204,0.0002833065405831363,0.000923,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUPT3H,AD_vs_Control_donor-level,AD,,,,,0.127131,1.0921197082037466,,3.86063752123793e-21,1.7611035871255338e-20,5.72866644437014e-20,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUPT6H,AD_vs_Control_donor-level,AD,,,,,-0.18241,0.881229685350466,,6.20669896016544e-16,2.2112410648513934e-15,7.19291163860682e-15,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUPV3L1,AD_vs_Control_donor-level,AD,,,,,-0.12256,0.918556265246782,,0.000995,0.0012418708687440983,0.004041,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SURF1,AD_vs_Control_donor-level,AD,,,,,-0.25021,0.8407740225160607,,0.003583,0.004061603987993139,0.013212,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SURF4,AD_vs_Control_donor-level,AD,,,,,-0.13332,0.9117309147021191,,0.001454,0.0017692285385500575,0.005756,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUSD4,AD_vs_Control_donor-level,AD,,,,,0.195865,1.1454107113071537,,0.002371,0.0027782528812056733,0.009036,,none,up_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SUSD6,AD_vs_Control_donor-level,AD,,,,,-0.30748,0.8080519765807244,,1.07746086162458e-18,4.426212568305481e-18,1.43979579628746e-17,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SVIL,AD_vs_Control_donor-level,AD,,,,,-0.34506,0.7872752340318185,,2.56926313245624e-11,6.83972516681578e-11,2.22488355246638e-10,,none,down_in_AD,
Supplementary_Data_1:Fig. 2f,Astrocyte,SWAP70,AD_vs_Control_donor-level,AD,,,,,0.165549,1.1215928052914395,,2.14369614364325e-15,7.422214480315562e-15,2.41436059452368e-14,,none,up_in_AD,
